Date,Spread,CRUDOIL,NAFCNWE,Spread_rolling_std,Hedge ratio,Position,Leg1_position,Leg2_position,dailypnl,cumpnl
2018-02-06,4.531174555835612,63.51,562.0,2.512821218946056,0.10494452926007898,-1.0,-1.0,0.10494452926007898,0.022765340518768377,0.0017330091544481147
2018-02-07,4.282358255183844,61.91,549.0,2.5399171756236947,0.10496838204884545,-1.0,-1.0,0.10496838204884545,0.00842559443253039,0.010158603586978504
2018-02-08,4.681620102987672,61.27,539.0,2.569856949797492,0.10498771780521768,-1.0,-1.0,0.10498771780521768,0.031047212787594557,0.04120581637457306
2018-02-09,3.148227388723427,59.32,535.0,2.586385201509028,0.10499396749771323,-1.0,-1.0,0.10499396749771323,-0.0015171948752528142,0.039688621499320245
2018-02-12,3.23516296234358,59.41,535.0,2.603253783011391,0.10499969539748863,-1.0,-1.0,0.10499969539748863,0.0016832183134151135,0.04137183981273536
2018-02-13,3.1291583395940066,59.31,535.0,2.6196564336158694,0.10501091899141307,-1.0,-1.0,0.10501091899141307,-0.023773394031360695,0.017598445781374664
2018-02-14,4.528858680610135,60.72,535.0,2.6468480087267663,0.10503017069044834,-1.0,-1.0,0.10503017069044834,-0.01179445212193108,0.005803993659443583
2018-02-15,5.045792045279157,61.46,537.0,2.6784119969077733,0.10505439097713379,-1.0,-1.0,0.10505439097713379,-0.002793205186145085,0.0030107884732984984
2018-02-16,3.9070742887482055,61.8,551.0,2.699372190666997,0.10506883069192703,-1.0,-1.0,0.10506883069192703,0.0013348127311134058,0.004345601204411904
2018-02-19,3.170164295378818,61.8,558.0,2.713098577704137,0.10507139015165086,-1.0,-1.0,0.10507139015165086,-0.00347463511623657,0.0008709660881753341
2018-02-20,4.218723798855407,61.91,549.0,2.735209847687989,0.10508429180536355,-1.0,-1.0,0.10508429180536355,0.0023510038373762898,0.003221969925551624
2018-02-21,3.7869379219544044,61.8,552.0,2.7541848135985583,0.10509612695298115,-1.0,-1.0,0.10509612695298115,-0.013306440643703997,-0.010084470718152373
2018-02-22,3.6665208711840265,62.74,562.0,2.772518514708923,0.10511295218650529,-1.0,-1.0,0.10511295218650529,-0.010925410795187124,-0.021009881513339497
2018-02-23,3.818412539091085,63.49,567.5,2.7886773684943935,0.10514817173728444,-1.0,-1.0,0.10514817173728444,-0.003965550628126128,-0.024975432141465626
2018-02-26,3.357130451124277,63.83,575.0,2.804062075430282,0.1051702079110882,-1.0,-1.0,0.1051702079110882,0.01441328528904906,-0.010562146852416566
2018-02-27,2.424331985977105,62.91,575.0,2.8115140380134,0.10519246611134415,-1.0,-1.0,0.10519246611134415,0.018567502611226312,0.008005355758809746
2018-02-28,2.486176432536986,61.59,561.8,2.8215323344519687,0.10520438513254365,-1.0,-1.0,0.10520438513254365,0.010553661308654094,0.01855901706746384
2018-03-01,1.8300757415493862,60.94,561.8,2.8276462155983415,0.10521524431906482,-1.0,-1.0,0.10521524431906482,-0.00426649163111259,0.01429252543635125
2018-03-02,2.0847587649054304,61.2,561.8,2.8353075751961865,0.10522470849963435,-1.0,-1.0,0.10522470849963435,-0.020875620292830358,-0.0065830948564791075
2018-03-05,3.002456968335828,62.52,565.5,2.8466855447819954,0.10524764461832746,-1.0,-1.0,0.10524764461832746,-0.00079624078309054,-0.007379335639569648
2018-03-06,3.1967832757646732,62.55,563.8,2.85861734731797,0.10527353090499349,-1.0,-1.0,0.10527353090499349,0.023218799118112206,0.015839463478542558
2018-03-07,1.7243420158966387,61.1,564.0,2.8645492288530012,0.1052759893335166,-1.0,-1.0,0.1052759893335166,0.014991014919072943,0.0308304783976155
2018-03-08,1.7447324548585286,60.07,554.0,2.8704902460506347,0.10528026632697017,-1.0,-1.0,0.10528026632697017,-0.02968227118965493,0.0011482072079605707
2018-03-09,2.4041246221583776,61.99,566.0,2.875236492644452,0.10527539819406648,-1.0,-1.0,0.10527539819406648,0.008830523438991418,0.009978730646951988
2018-03-12,2.9336472189846603,61.31,554.5,2.88419248995364,0.10527746218397717,-1.0,-1.0,0.10527746218397717,0.01060185940303382,0.02058059004998581
2018-03-13,2.27459405515571,60.66,554.5,2.890938447342331,0.10529378889962901,-1.0,-1.0,0.10529378889962901,-0.0035516631836704582,0.017028926866315353
2018-03-14,2.197647509969592,60.91,557.5,2.8957377407187344,0.10531363675341776,-1.0,-1.0,0.10531363675341776,-0.002831546122279946,0.014197380744035407
2018-03-15,1.8936734203045091,61.14,562.5,2.9004241871441825,0.10532680280834754,-1.0,-1.0,0.10532680280834754,-0.017910501436447658,-0.003713120692412251
2018-03-16,2.5294580660042385,62.29,567.3,2.908688326059151,0.10534204465714044,-1.0,-1.0,0.10534204465714044,0.004495103547921042,0.0007819828555087911
2018-03-19,2.2414324165439297,62.01,567.3,2.9149900418810475,0.10535619175648876,-1.0,-1.0,0.10535619175648876,-0.02262282685336796,-0.02184084399785917
2018-03-20,3.004442947523472,63.49,574.0,2.925411233233775,0.1053755349346281,-1.0,-1.0,0.1053755349346281,-0.024112895277192684,-0.04595373927505185
2018-03-21,3.6657978319797806,65.12,582.5,2.820403826150827,0.10550077625411197,-1.0,-1.0,0.10550077625411197,0.014300986410663123,-0.03165275286438873
2018-03-22,2.3971363854741483,64.23,586.0,2.827150446455653,0.10551683210669942,-1.0,-1.0,0.10551683210669942,-0.024910477969795952,-0.05656323083418468
2018-03-23,3.9792984683432664,65.83,586.0,2.842884012142203,0.10554727223832207,-1.0,-1.0,0.10554727223832207,0.004709099194895927,-0.05185413163928875
2018-03-26,3.6551886988457767,65.52,586.0,2.8569563951771775,0.10557135034326659,-1.0,-1.0,0.10557135034326659,0.0045787545787545625,-0.04727537706053419
2018-03-27,3.3435555075973866,65.22,586.0,2.869112399692924,0.10559120220546521,-1.0,-1.0,0.10559120220546521,0.01424041524562192,-0.03303496181491227
2018-03-28,1.9442922388292345,64.35,591.0,2.8746745544627443,0.10559341414749705,-1.0,-1.0,0.10559341414749705,-0.008702408702408793,-0.041737370517321064
2018-03-29,2.5027067248338,64.91,591.0,2.8823480376323682,0.10559609691229475,-1.0,-1.0,0.10559609691229475,0.0,-0.041737370517321064
2018-03-30,2.4976959170927273,64.91,591.0,2.8900908205644398,0.10560457543639132,-1.0,-1.0,0.10560457543639132,0.029733477122169116,-0.012003893395151947
2018-04-02,0.5729815670970595,62.98,591.0,2.891439110908202,0.10559563186616402,-1.0,-1.0,0.10559563186616402,-0.007939028262940573,-0.01994292165809252
2018-04-03,1.0756121383178865,63.48,591.0,2.8939283640086155,0.10559118081502895,-1.0,-1.0,0.10559118081502895,0.0004187662239467239,-0.019524155434145797
2018-04-04,1.9872807661665561,63.34,581.0,2.898958259016715,0.10559848405134845,-1.0,-1.0,0.10559848405134845,-0.0033200634536705636,-0.02284421888781636
2018-04-05,2.5222261310198775,63.51,577.5,2.906592633767898,0.10560653483806082,-1.0,-1.0,0.10560653483806082,0.022846245638273116,2.026750456754489e-06
2018-04-06,1.3025985178070485,62.03,575.0,2.908285138569002,0.10561287214294426,-1.0,-1.0,0.10561287214294426,-0.020204417287334492,-0.020202390536877737
2018-04-09,1.426701034415082,63.42,587.0,2.9116493770457903,0.10561039006062167,-1.0,-1.0,0.10561039006062167,-0.03124570670241377,-0.05144809723929151
2018-04-10,2.5031857254896224,65.51,596.5,2.917923205086128,0.10562751764377265,-1.0,-1.0,0.10562751764377265,-0.01689806763657677,-0.06834616487586828
2018-04-11,1.9580105237293424,66.82,614.0,2.9223695541274646,0.10563841934246035,-1.0,-1.0,0.10563841934246035,-0.0051177911352026755,-0.07346395601107096
2018-04-12,3.04325554369278,67.07,606.0,2.9321000900615624,0.10565469382228912,-1.0,-1.0,0.10565469382228912,-0.003899396237581866,-0.07736335224865283
2018-04-13,2.824717846799217,67.39,611.0,2.940382863273945,0.10567149288576233,-1.0,-1.0,0.10567149288576233,0.015770500765598532,-0.061592851483054295
2018-04-16,2.624140225336909,66.22,601.8,2.947233581334502,0.10567607141020786,-1.0,-1.0,0.10567607141020786,-0.00493423333473363,-0.06652708481778792
2018-04-17,3.1602454811096194,66.52,599.5,2.9571099352036643,0.10568766391808236,-1.0,-1.0,0.10568766391808236,-0.02781600123442826,-0.09434308605221618
2018-04-18,4.196969762982135,68.47,608.0,2.9731712545060067,0.10571222078456886,-1.0,-1.0,0.10571222078456886,0.0045414451903712455,-0.08980164086184493
2018-04-19,2.8430617839466663,68.29,619.0,2.9811629497902805,0.10573011020364029,-1.0,-1.0,0.10573011020364029,-0.0023427565127157705,-0.0921443973745607
2018-04-20,3.554535646066455,68.38,613.0,2.992979428149978,0.10575116534083775,-1.0,-1.0,0.10575116534083775,-0.0018897470064360331,-0.09403414438099673
2018-04-23,3.10496900814789,68.58,619.0,3.001351074564568,0.10577549433255591,-1.0,-1.0,0.10577549433255591,0.014782039800471535,-0.0792521045805252
2018-04-24,1.3341934173282795,67.66,627.0,3.0031505588186365,0.10578278561829621,-1.0,-1.0,0.10578278561829621,-0.005911912503695049,-0.08516401708422025
2018-04-25,1.7307772116807314,68.06,627.0,3.0067820967379486,0.10578823411215195,-1.0,-1.0,0.10578823411215195,-0.0015726368087041168,-0.08673665389292437
2018-04-26,1.6458802277873446,68.19,629.0,3.010111876821348,0.10579351315137146,-1.0,-1.0,0.10579351315137146,0.0022449041346377994,-0.08449174975828658
2018-04-27,0.9755973803605116,68.1,634.5,3.0117450405725177,0.10579102067713078,-1.0,-1.0,0.10579102067713078,-0.006818249613127217,-0.09130999937141379
2018-04-30,1.393814592529779,68.57,635.0,3.0141832171859284,0.1057892683582208,-1.0,-1.0,0.1057892683582208,0.020083387415047095,-0.0712266119563667
2018-05-01,-0.442784286071344,67.25,640.0,3.013936234087682,0.10576997544698648,-1.0,-1.0,0.10576997544698648,-0.01259050796310772,-0.08381711991947442
2018-05-02,1.821271055873197,67.93,625.0,3.017755904500413,0.10577396631060289,1.0,1.0,-0.10577396631060289,0.006175849757801129,-0.0776412701616733
2018-05-03,1.5790437665311003,68.43,632.0,3.020810466383556,0.10577682948333687,-1.0,-1.0,0.10577682948333687,-0.018851380973257115,-0.09649265113493041
2018-05-04,2.86154971575327,69.72,632.0,3.0284705728653525,0.10578868715861825,-1.0,-1.0,0.10578868715861825,-0.014486517498565776,-0.11097916863349619
2018-05-07,3.860084673523744,70.73,632.0,3.0408556993226092,0.10580682804822193,-1.0,-1.0,0.10580682804822193,0.026289568620856536,-0.08468960001263966
2018-05-08,0.5052178479736256,69.06,648.0,3.041210209986447,0.10579441690127526,-1.0,-1.0,0.10579441690127526,-0.025710636625638335,-0.110400236638278
2018-05-09,-0.25612836640267744,71.14,675.0,3.0403162384457367,0.10577204202430027,-1.0,-1.0,0.10577204202430027,-0.0034058923174797137,-0.11380612895575772
2018-05-10,0.1890663096343559,71.36,673.0,3.039096090416935,0.10575175882669487,1.0,1.0,-0.10575175882669487,-0.009248878923766801,-0.12305500787952452
2018-05-11,-0.4515996954749397,70.7,673.0,3.0364818364652417,0.10572303075107718,-1.0,-1.0,0.10572303075107718,-0.00399169494921725,-0.12704670282874175
2018-05-14,0.02723645892949378,70.96,671.0,3.0367014551975275,0.105712017199807,1.0,1.0,-0.105712017199807,0.0036720043381215715,-0.12337469849062019
2018-05-15,-0.4466999114331145,71.31,679.0,3.0312779183115572,0.10567997041448177,-1.0,-1.0,0.10567997041448177,-0.0025241901556583013,-0.1258988886462785
2018-05-16,-0.24625557763559414,71.49,679.0,3.0258649279934042,0.1056498609390804,1.0,1.0,-0.1056498609390804,-0.001555962605877467,-0.12745485125215594
2018-05-17,-1.2765810211610784,71.49,689.0,3.021945753868449,0.10561187376075627,1.0,1.0,-0.10561187376075627,-0.002937473772555488,-0.13039232502471143
2018-05-18,-1.460977687397289,71.28,689.0,3.0190551062078375,0.1055747136246695,1.0,1.0,-0.1055747136246695,0.013927700174652027,-0.1164646248500594
2018-05-21,-0.16935717395233496,72.24,686.0,3.0173745828196066,0.10555299879584888,1.0,1.0,-0.10555299879584888,-0.0027078526886036586,-0.11917247753866306
2018-05-22,-1.660729363838911,72.2,700.0,3.0151906241790933,0.10551532766262701,1.0,1.0,-0.10551532766262701,-0.0034787877607357,-0.12265126529939875
2018-05-23,-0.9431212245732752,71.84,690.0,3.0109549973366634,0.10548278438343954,1.0,1.0,-0.10548278438343954,-0.016035145864808694,-0.13868641116420743
2018-05-24,-2.248479731038586,70.71,692.0,3.002816139608132,0.10543132909109622,1.0,1.0,-0.10543132909109622,-0.03556088807902927,-0.1742472992432367
2018-05-25,-2.230012403872692,67.91,665.5,3.0031419106738393,0.1053944589088996,1.0,1.0,-0.1053944589088996,0.0,-0.1742472992432367
2018-05-28,-2.2038642159619855,67.91,665.5,3.0020133788258736,0.10535516786771147,1.0,1.0,-0.10535516786771147,-0.015091502806093855,-0.18933880204933057
2018-05-29,-1.9271708113801935,66.74,652.0,2.9997779257990493,0.10531774664322115,1.0,1.0,-0.10531774664322115,0.02023724339733302,-0.16910155865199755
2018-05-30,-1.6897563835593417,68.22,664.0,2.999081706719343,0.10528577768608335,1.0,1.0,-0.10528577768608335,-0.017388240155667083,-0.18648979880766464
2018-05-31,-2.986696291680829,67.05,665.5,2.999750530716959,0.1052392130603769,1.0,1.0,-0.1052392130603769,-0.01620968899865765,-0.2026994878063223
2018-06-01,-2.768884573947247,65.82,652.0,3.0004189856560797,0.10519767572691295,1.0,1.0,-0.10519767572691295,-0.013442316380384256,-0.21614180418670656
2018-06-04,-2.071764784316784,64.76,635.5,3.0000362705671546,0.10516406732386592,1.0,1.0,-0.10516406732386592,0.013793103228303667,-0.2023487009584029
2018-06-05,-0.08165777389838524,65.53,624.0,2.9986800511578555,0.10514688745817048,1.0,1.0,-0.10514688745817048,-0.012055547077674422,-0.21440424803607733
2018-06-06,-0.8583117804233495,64.74,624.0,2.9977454488742112,0.10512549964811434,1.0,1.0,-0.10512549964811434,0.016233318750052177,-0.19817092928602514
2018-06-07,-1.2515749567664898,65.96,639.5,2.9965987458718812,0.105100195397602,1.0,1.0,-0.105100195397602,-0.002772879096505769,-0.20094380838253093
2018-06-08,-1.1858985336483983,65.75,637.0,2.996492910335348,0.10507990350651239,1.0,1.0,-0.10507990350651239,0.0054752851711026285,-0.1954685232114283
2018-06-11,-0.8165515112165167,66.11,637.0,2.996494641796776,0.10506523000190976,1.0,1.0,-0.10506523000190976,0.003108151373771673,-0.1923603718376566
2018-06-12,-1.0699431341236192,66.37,642.0,2.99645586892431,0.1050466403958312,1.0,1.0,-0.1050466403958312,0.004300585567493583,-0.18805978627016304
2018-06-13,-0.7254450870083531,66.65,641.5,2.99580282566096,0.10502797363524297,1.0,1.0,-0.10502797363524297,0.0042421051871315224,-0.1838176810830315
2018-06-14,-0.1493703309632224,66.9,638.5,2.99427000850397,0.10501076011114054,1.0,1.0,-0.10501076011114054,-0.023160408276320498,-0.206978089359352
2018-06-15,0.7060292080524704,65.07,613.0,2.992968973653506,0.1049983210309095,1.0,1.0,-0.1049983210309095,0.009999696415066244,-0.19697839294428576
2018-06-18,0.1900786776135135,65.86,625.5,2.993276344987501,0.10498788380877136,-1.0,-1.0,0.10498788380877136,0.012011150315159895,-0.18496724262912587
2018-06-19,-0.6811955248837336,65.08,626.5,2.9917239881082534,0.10496599445312646,-1.0,-1.0,0.10496599445312646,-0.01044867854947773,-0.1954159211786036
2018-06-20,0.007624150048741285,65.76,626.5,2.991413189105526,0.10495191675969874,1.0,1.0,-0.10495191675969874,0.004502693008232779,-0.19091322817037082
2018-06-21,0.8710397232560751,65.99,620.5,2.9928293649978506,0.10494594726308447,-1.0,-1.0,0.10494594726308447,-0.06492188423295527,-0.25583511240332607
2018-06-22,4.668203241815249,70.33,625.5,3.0124242397795773,0.10497489489717786,-1.0,-1.0,0.10497489489717786,-0.0396887687121093,-0.29552388111543537
2018-06-25,7.754110849104364,73.08,622.0,3.059715769951326,0.10502554525867465,-1.0,-1.0,0.10502554525867465,-0.030103995621237,-0.3256278767366724
2018-06-26,9.910887468966365,75.28,622.0,3.132206276849379,0.10509503622352674,0.0,0.0,-0.0,-0.0,-0.3256278767366724
2018-06-27,4.7965935355045275,72.76,646.5,3.1511569219957165,0.10512514534338047,0.0,0.0,-0.0,0.0,-0.3256278767366724
2018-06-28,5.466397673318838,73.45,646.5,3.174136991102912,0.10515638410932895,-1.0,-1.0,0.10515638410932895,-0.007171796862173173,-0.33279967359884555
2018-06-29,4.625613849504205,74.15,661.0,3.190650846577592,0.10518061444855642,-1.0,-1.0,0.10518061444855642,0.001161300653104773,-0.3316383729457408
2018-07-02,5.50038250317121,73.94,650.5,3.213090591115708,0.10521078785062074,-1.0,-1.0,0.10521078785062074,-0.0037561950483334912,-0.33539456799407424
2018-07-03,6.361244804968294,74.14,644.0,3.2419576109144472,0.10524651427799955,-1.0,-1.0,0.10524651427799955,0.002206254569492238,-0.333188313424582
2018-07-04,4.9206689157008014,74.14,657.5,3.260406731715034,0.10527654917764136,-1.0,-1.0,0.10527654917764136,0.015785303759097712,-0.3174030096654843
2018-07-05,3.9702762347643414,72.94,655.0,3.272735818370618,0.10529728819119948,-1.0,-1.0,0.10529728819119948,-0.011661905375315598,-0.3290649150407999
2018-07-06,4.727792793051748,73.8,655.8,3.289525020918547,0.10532511010513611,-1.0,-1.0,0.10532511010513611,-0.0003241745972218846,-0.32938908963802177
2018-07-09,4.527543822604613,73.85,658.0,3.304868688723063,0.10535327686534253,-1.0,-1.0,0.10535327686534253,-0.0027200931510615715,-0.33210918278908336
2018-07-10,4.240426168897216,74.11,663.0,3.3177236559441616,0.1053839725959318,-1.0,-1.0,0.1053839725959318,0.048900037999814884,-0.28320914478926845
2018-07-11,1.4559398940478872,70.38,654.0,3.3199025230472827,0.1053884711100185,-1.0,-1.0,0.1053884711100185,-1.4720931397676725e-05,-0.2832238657206661
2018-07-12,1.878105944367249,70.33,649.5,3.3230621275921823,0.10539167676001963,-1.0,-1.0,0.10539167676001963,-0.008938508303166155,-0.29216237402383227
2018-07-13,2.079951123743953,71.01,654.0,3.3269087499288124,0.10539762825115605,-1.0,-1.0,0.10539762825115605,0.035902898730850036,-0.2562594752929822
2018-07-16,2.810599064239142,68.06,619.0,3.333164963914654,0.10541098697215001,-1.0,-1.0,0.10541098697215001,-0.001315612676640089,-0.2575750879696223
2018-07-17,3.452454126216921,68.08,613.0,3.3421050613283594,0.10542829669458904,-1.0,-1.0,0.10542829669458904,-0.009988249118684012,-0.2675633370883063
2018-07-18,4.118479664218782,68.76,613.0,3.3541883638819487,0.1054510935330852,-1.0,-1.0,0.1054510935330852,-0.010180337405468087,-0.2777436744937744
2018-07-19,4.7979937869071705,69.46,613.0,3.3688165704635673,0.10548451258253316,-1.0,-1.0,0.10548451258253316,0.020029396380648774,-0.25771427811312564
2018-07-20,1.903839938869325,68.26,629.0,3.371208641503255,0.10549469008128884,-1.0,-1.0,0.10549469008128884,-0.02552913482538259,-0.28324341293850824
2018-07-23,2.5043840307640295,70.14,641.0,3.3732749108821536,0.10551578154326985,-1.0,-1.0,0.10551578154326985,-0.0027853223627998924,-0.2860287353013081
2018-07-24,2.407399601289285,70.37,644.0,3.3765818729245276,0.10553198819675577,-1.0,-1.0,0.10553198819675577,-0.012724250390168775,-0.2987529856914769
2018-07-25,3.0103367388563953,71.3,647.0,3.383003702436525,0.10554816578229305,-1.0,-1.0,0.10554816578229305,0.023702664796633965,-0.27505032089484294
2018-07-26,1.317074225567083,69.61,647.0,3.3841907492775127,0.10555320830669693,-1.0,-1.0,0.10555320830669693,-0.0023642378630839966,-0.2774145587579269
2018-07-27,1.1046957005347053,69.82,651.0,3.385335624328531,0.10555346282559952,-1.0,-1.0,0.10555346282559952,-0.019265183748585383,-0.2966797425065123
2018-07-30,1.7355985282247985,71.25,658.5,3.3867620823565088,0.10556477064810206,-1.0,-1.0,0.10556477064810206,0.01876709736765151,-0.27791264513886077
2018-07-31,0.5872465244296592,69.89,656.5,3.3869353857674236,0.10556398092242246,-1.0,-1.0,0.10556398092242246,0.029093315369442138,-0.24881932976941862
2018-08-01,0.20286053111092883,67.66,639.0,3.3849575968687264,0.10556672843331621,-1.0,-1.0,0.10556672843331621,-0.018718097193659557,-0.2675374269630782
2018-08-02,1.1834043456361627,68.96,642.0,3.3858881072415796,0.10557102126847949,-1.0,-1.0,0.10557102126847949,0.006815545243619492,-0.2607218817194587
2018-08-03,0.7077241416491518,68.49,642.0,3.383317471050965,0.10557986893824119,-1.0,-1.0,0.10557986893824119,-0.006934530750008044,-0.26765641246946675
2018-08-06,0.800267230337127,69.01,646.0,3.3816463274973763,0.10558782162486514,-1.0,-1.0,0.10558782162486514,-0.0019916072839833926,-0.26964801975345015
2018-08-07,0.7489850576553607,69.17,648.0,3.3820332602201666,0.10558798602213679,-1.0,-1.0,0.10558798602213679,0.029550827171493006,-0.24009719258195714
2018-08-08,0.25775429225716096,66.94,631.5,3.3790952170605655,0.10559342154828637,-1.0,-1.0,0.10559342154828637,0.0015240114320807113,-0.2385731811498764
2018-08-09,0.38906922195648974,66.81,629.0,3.3772481527446176,0.10559766419402784,-1.0,-1.0,0.10559766419402784,-0.012273611734770151,-0.25084679288464656
2018-08-10,1.203023315015372,67.63,629.0,3.3765518556995313,0.1056072761287514,-1.0,-1.0,0.1056072761287514,0.006358125092414513,-0.24448866779223205
2018-08-13,0.762782213379154,67.2,629.0,3.369338388365672,0.10562355768938131,-1.0,-1.0,0.10562355768938131,0.0023809523809523725,-0.24210771541127968
2018-08-14,0.5955788410065708,67.04,629.0,3.364585801536025,0.10563500979172247,-1.0,-1.0,0.10563500979172247,0.0281811646938007,-0.21392655071747899
2018-08-15,-0.1214772906360082,65.01,616.5,3.3549852090898256,0.1056471651105207,-1.0,-1.0,0.1056471651105207,-0.006493596892271824,-0.22042014760975082
2018-08-16,0.054573968965826225,65.46,619.0,3.3430863905214196,0.10566304689989366,1.0,1.0,-0.10566304689989366,0.006874427131072558,-0.21354572047867826
2018-08-17,0.48647661921654617,65.91,619.0,3.3195053245679134,0.10569228332921397,-1.0,-1.0,0.10569228332921397,-0.006950438825542796,-0.22049615930422106
2018-08-20,0.4072317839623594,66.43,624.5,3.296297434564404,0.10572100595042057,-1.0,-1.0,0.10572100595042057,0.009981908194371024,-0.21051425110985003
2018-08-21,-0.8814516559231009,65.84,631.0,3.2749365041795406,0.10573922607911744,-1.0,-1.0,0.10573922607911744,-0.04807923667829679,-0.25859348778814684
2018-08-22,0.941148735165072,69.16,645.0,3.259589506641489,0.10576566087571307,1.0,1.0,-0.10576566087571307,-0.005099499782827511,-0.26369298757097437
2018-08-23,0.3873930511262387,68.83,647.0,3.247567889727153,0.10578455478960395,-1.0,-1.0,0.10578455478960395,-0.0135657626886024,-0.27725875025957675
2018-08-24,0.8357703982990188,69.82,652.0,3.238414719035607,0.10580403313144322,-1.0,-1.0,0.10580403313144322,0.013606416499570173,-0.2636523337600066
2018-08-27,-0.1284987571628733,68.87,652.0,3.2191699875311204,0.10582591833920688,-1.0,-1.0,0.10582591833920688,0.006527472488867401,-0.25712486127113915
2018-08-28,-1.5192423524168959,68.53,661.8,3.188659591971855,0.10584654329467649,1.0,1.0,-0.10584654329467649,0.013788506890648686,-0.24333635438049045
2018-08-29,-0.8874528719524477,69.51,665.0,3.1718033564813237,0.10586083138639467,1.0,1.0,-0.10586083138639467,0.009690814902209926,-0.2336455394782805
2018-08-30,-0.7920606731915711,70.25,671.0,3.1558304770082466,0.10587490413292336,1.0,1.0,-0.10587490413292336,-0.006689710086451092,-0.2403352495647316
2018-08-31,-1.4348832959072553,69.8,672.8,3.1470170527591654,0.1058782450890417,1.0,1.0,-0.1058782450890417,0.0,-0.2403352495647316
2018-09-03,-1.4369926268126818,69.8,672.8,3.138518789001342,0.1058813802419927,1.0,1.0,-0.1058813802419927,-0.000523664676948444,-0.24085891424168004
2018-09-04,-2.3930078879204473,69.87,682.5,3.130016903713083,0.10587986503724608,1.0,1.0,-0.10587986503724608,-0.016459138399885553,-0.2573180526415656
2018-09-05,-3.535973759312867,68.72,682.5,3.1262549212520145,0.10586955862170383,1.0,1.0,-0.10586955862170383,-0.010023768508448747,-0.26734182115001437
2018-09-06,-1.8954708388332904,67.77,658.0,3.1142106622401218,0.10587457574290773,1.0,1.0,-0.10587457574290773,-0.0007778266646189609,-0.2681196478146333
2018-09-07,-2.232351586345544,67.75,661.0,3.107033847320464,0.10587345171913093,1.0,1.0,-0.10587345171913093,-0.0030996309963098323,-0.27121927881094315
2018-09-10,-2.4440185150037337,67.54,661.0,3.095440972487588,0.10587597354766072,1.0,1.0,-0.10587597354766072,0.025318329878590395,-0.24590094893235276
2018-09-11,-0.7435925308601838,69.25,661.0,3.0805686031187562,0.10589045768662661,1.0,1.0,-0.10589045768662661,0.016173285198556098,-0.22972766373379666
2018-09-12,0.35937626458974137,70.37,661.0,3.06213295375798,0.10591622350288997,1.0,1.0,-0.10591622350288997,-0.02561534266135963,-0.2553430063951563
2018-09-13,-1.6400946350385368,68.59,663.0,3.0455188963781974,0.10592774454756944,-1.0,-1.0,0.10592774454756944,-0.004873131777382813,-0.2602161381725391
2018-09-14,-1.8791658618801108,68.99,669.0,3.034468132104485,0.10593298335109134,1.0,1.0,-0.10593298335109134,-0.0013179336127306204,-0.2615340717852697
2018-09-17,-2.067656120577709,68.91,670.0,3.0240042950648505,0.10593680017996672,1.0,1.0,-0.10593680017996672,0.013008522481159562,-0.24852554930411017
2018-09-18,-1.5546397216191536,69.85,674.0,3.0149805888866847,0.10594160196085928,1.0,1.0,-0.10594160196085928,0.0181818181818183,-0.23034373112229187
2018-09-19,-0.2899756794347894,71.12,674.0,3.0091401514884164,0.10594951881221779,1.0,1.0,-0.10594951881221779,-0.011248593925759387,-0.24159232504805125
2018-09-20,-1.09516046822948,70.32,674.0,2.999622584775536,0.10595721137719506,1.0,1.0,-0.10595721137719506,0.022610921501706516,-0.21898140354634474
2018-09-21,0.4798462214235286,71.91,674.0,2.9859060721789827,0.10597945664477221,1.0,1.0,-0.10597945664477221,0.018707111446786606,-0.20027429209955813
2018-09-24,2.183541267008593,73.21,670.0,2.97906843682459,0.10600963989998717,-1.0,-1.0,0.10600963989998717,0.010642439605380829,-0.1896318524941773
2018-09-25,-2.4200408766302814,72.9,710.5,2.9700487574585295,0.10600990974895184,-1.0,-1.0,0.10600990974895184,0.01533467925843649,-0.17429717323574082
2018-09-26,-1.6865045563296235,71.57,691.0,2.959936830588738,0.10601520196285039,1.0,1.0,-0.10601520196285039,0.007684784127427902,-0.1666123891083129
2018-09-27,-1.1429933750514607,72.12,691.0,2.9489513526224385,0.10602459243856942,1.0,1.0,-0.10602459243856942,0.014901148270462784,-0.15171124083785012
2018-09-28,-0.5495549099845505,73.25,696.0,2.9413270471875657,0.10603384326147205,1.0,1.0,-0.10603384326147205,0.024939398603859003,-0.12677184223399113
2018-10-01,-0.6288406593951379,75.3,716.0,2.9305368626358175,0.10604586684273064,1.0,1.0,-0.10604586684273064,-0.000929614873837914,-0.12770145710782904
2018-10-02,-0.7085284480844933,75.23,716.0,2.917979700101166,0.10605939727386103,1.0,1.0,-0.10605939727386103,0.01590742343007263,-0.11179403367775641
2018-10-03,0.6146790279414915,76.41,714.5,2.9062386629831334,0.10608162487341988,1.0,1.0,-0.10608162487341988,-0.027221567857610207,-0.13901560153536663
2018-10-04,-1.4663966099952006,74.33,714.5,2.9011832672210858,0.10608313031489881,-1.0,-1.0,0.10608313031489881,-0.00072842254450423,-0.13974402407987085
2018-10-05,-1.0370011782136999,74.34,710.5,2.8934473482464824,0.10609007906856256,1.0,1.0,-0.10609007906856256,0.0008952482624680564,-0.1388487758174028
2018-10-08,0.013265231810507316,74.29,700.0,2.8796564451168067,0.10610962109741356,1.0,1.0,-0.10610962109741356,0.009018710459011814,-0.12983006535839098
