Date,Spread,LCPCASH,GOEUARA,Spread_rolling_std,Hedge ratio,Position,Leg1_position,Leg2_position,dailypnl,cumpnl
2018-03-19,-394.03894140318516,6819.5,570.75,456.25667007330975,12.638701605612239,1.0,1.0,-12.638701605612239,-0.2796589261338016,0.5996087346900705
2018-03-20,-637.506878976872,6724.5,582.75,458.49189485541956,12.63321643754075,1.0,1.0,-12.63321643754075,-0.35234369002443333,0.24726504466563715
2018-03-21,-805.8930640342196,6760.5,599.25,461.9952794680727,12.62643815441672,1.0,1.0,-12.62643815441672,0.04196845461285608,0.28923349927849323
2018-03-22,-875.2245805530056,6652.5,596.5,466.0983220147974,12.619823269996656,1.0,1.0,-12.619823269996656,-0.11629497008742459,0.17293852919106864
2018-03-23,-971.0555186717647,6617.75,601.75,470.76603654817654,12.611226453962217,1.0,1.0,-12.611226453962217,-0.046006738782749176,0.12693179040831948
2018-03-26,-1049.8119755202115,6556.0,603.5,476.24069798602517,12.602836744855363,1.0,1.0,-12.602836744855363,-0.08627023157236773,0.04066155883595175
2018-03-27,-1051.215591219785,6606.5,608.0,481.66205403981985,12.594926959243068,1.0,1.0,-12.594926959243068,-0.021807291362598874,0.01885426747335288
2018-03-28,-1035.918456894632,6633.5,609.25,486.7978055000593,12.58829455378684,1.0,1.0,-12.58829455378684,0.13086852657055525,0.14972279404390815
2018-03-29,-911.4050725739844,6679.25,603.25,490.78042545258063,12.582934227225834,1.0,1.0,-12.582934227225834,0.0,0.14972279404390815
2018-03-30,-908.6575242247618,6679.25,603.25,494.5453901886194,12.578379650600517,1.0,1.0,-12.578379650600517,0.0,0.14972279404390815
2018-04-02,-905.5323192326705,6679.25,603.25,498.35309665361524,12.573199037269243,1.0,1.0,-12.573199037269243,-0.0344689343141946,0.11525385972971355
2018-04-03,-848.0947620687793,6762.25,605.5,501.65277101653845,12.568694900196167,1.0,1.0,-12.568694900196167,-0.0001946301643960622,0.11505922956531749
2018-04-04,-910.2453790345471,6690.75,605.0,505.3772474256056,12.563628725676937,1.0,1.0,-12.563628725676937,0.13285779550807247,0.24791702507338997
2018-04-05,-745.9749714464297,6780.75,599.25,507.86642727617146,12.560241921479232,1.0,1.0,-12.560241921479232,0.04484168017052854,0.2927587052439185
2018-04-06,-763.2569685955432,6729.5,596.75,510.5278433906535,12.555939620604178,1.0,1.0,-12.555939620604178,-0.18559753772165596,0.10716116752226254
2018-04-09,-815.3146883826594,6790.25,606.0,513.5124952065994,12.550436779509338,1.0,1.0,-12.550436779509338,-0.37094011170493374,-0.2637789441826712
2018-04-10,-928.1040507831658,6908.25,624.75,517.2306961530248,12.543183754754967,1.0,1.0,-12.543183754754967,-0.23030791802084766,-0.4940868622035189
2018-04-11,-1062.54501581335,6912.25,636.25,521.898543489826,12.534058963950255,1.0,1.0,-12.534058963950255,0.0804156443858672,-0.4136712178176517
2018-04-12,-1118.5278007396519,6787.25,631.25,526.8493643519473,12.52400443681529,1.0,1.0,-12.52400443681529,-0.01847715756823307,-0.4321483753858848
2018-04-13,-1115.2703209857373,6796.5,632.25,531.5871090789358,12.513673896379181,1.0,1.0,-12.513673896379181,0.12553963498267767,-0.3066087404032071
2018-04-16,-957.8191277865562,6876.25,626.5,534.8462541357558,12.504499804926667,1.0,1.0,-12.504499804926667,0.1426778242892968,-0.16393091611391034
2018-04-17,-906.6888359606946,6828.0,619.0,537.4925010774958,12.49545853951647,1.0,1.0,-12.49545853951647,-0.2401269248172347,-0.40405784093114505
2018-04-18,-911.0307707680267,6980.25,632.0,540.1103052153207,12.486203751215232,1.0,1.0,-12.486203751215232,-0.05988216873866544,-0.46394000966981047
2018-04-19,-977.2580307734124,6941.5,634.75,542.6412367089218,12.475396661320854,1.0,1.0,-12.475396661320854,-0.033025975306540466,-0.4969659849763509
2018-04-20,-983.0978652236672,6951.0,636.5,545.5480495997082,12.465196960288559,1.0,1.0,-12.465196960288559,-0.14464066069867723,-0.6416066456750281
2018-04-23,-1114.868985196009,6898.5,643.5,548.8414303515623,12.452787855782454,1.0,1.0,-12.452787855782454,0.11679865624586407,-0.5248079894291641
2018-04-24,-968.19517424893,6970.0,638.0,551.2788657420825,12.44231218534315,1.0,1.0,-12.44231218534315,-0.11217269412756128,-0.6369806835567253
2018-04-25,-1033.2800020413815,6969.75,643.75,554.5152268118645,12.431891265307,1.0,1.0,-12.431891265307,0.008565323584638155,-0.6284153599720872
2018-04-26,-1058.168907717878,6928.5,643.0,557.7118052188953,12.420946979343512,1.0,1.0,-12.420946979343512,-0.005183072207694307,-0.6335984321797815
2018-04-27,-1208.2461304859244,6758.75,642.0,562.4506635359664,12.409651293591782,1.0,1.0,-12.409651293591782,-0.04182725958245493,-0.6754256917622364
2018-04-30,-1217.551845503389,6770.0,644.25,567.1639739140464,12.398217843233821,1.0,1.0,-12.398217843233821,0.2649641576246578,-0.41046153413757863
2018-05-01,-1097.2122482423074,6707.25,630.0,570.8137402815572,12.38803531467033,1.0,1.0,-12.38803531467033,0.001685613841889512,-0.4087759202956891
2018-05-02,-1020.201943110952,6784.5,630.5,573.8657337703833,12.378591503744572,1.0,1.0,-12.378591503744572,0.050151052816228184,-0.35862486747946093
2018-05-03,-976.1093129094761,6791.75,628.0,576.4337660844736,12.36920272756286,1.0,1.0,-12.36920272756286,-0.384333227950556,-0.742958095430017
2018-05-04,-1211.8996672052308,6790.0,647.5,580.9000813459951,12.358146204177963,1.0,1.0,-12.358146204177963,0.0,-0.742958095430017
2018-05-07,-1205.2261736134178,6790.0,647.5,585.3798623546141,12.347839650368213,1.0,1.0,-12.347839650368213,-0.14560356044421333,-0.8885616558742303
2018-05-08,-1366.1803906322348,6707.75,654.5,591.1237235367039,12.33602809875055,1.0,1.0,-12.33602809875055,-0.11259821459865295,-1.0011598704728832
2018-05-09,-1371.8916407031465,6774.25,661.0,596.7958085927615,12.323966173529723,1.0,1.0,-12.323966173529723,0.07679544285615728,-0.924364427616726
2018-05-10,-1215.2031652153564,6884.0,657.75,601.1061161219544,12.313497780639082,1.0,1.0,-12.313497780639082,0.008239136130333355,-0.9161252914863927
2018-05-11,-1181.2202958189291,6908.5,657.5,605.144916019081,12.303757103907117,1.0,1.0,-12.303757103907117,-0.18533606317830217,-1.1014613546646947
2018-05-14,-1341.4194806354553,6856.25,667.0,609.8419228670726,12.290359041432467,1.0,1.0,-12.290359041432467,0.005773636247215389,-1.0956877184174794
2018-05-15,-1407.027711660895,6769.5,666.0,615.2459730007635,12.27706863612747,1.0,1.0,-12.27706863612747,-0.19900751126817243,-1.2946952296856518
2018-05-16,-1506.8123264069818,6795.0,677.0,621.4178449443115,12.26264745407235,1.0,1.0,-12.26264745407235,-0.10861154998793189,-1.4033067796735836
2018-05-17,-1514.211576112375,6857.0,683.5,627.3622383248937,12.247566314721835,1.0,1.0,-12.247566314721835,0.031207489831747988,-1.3720992898418356
2018-05-18,-1510.8693225630195,6825.25,681.5,632.8962462098312,12.232016614179045,1.0,1.0,-12.232016614179045,0.043168281741113534,-1.3289310081007222
2018-05-21,-1453.70194642354,6844.25,679.25,637.392794327194,12.216344418731747,1.0,1.0,-12.216344418731747,0.024479977387174626,-1.3044510307135475
2018-05-22,-1331.7714686353302,6950.25,678.75,640.8478692102391,12.201873250291461,1.0,1.0,-12.201873250291461,-0.09204907212398679,-1.3965001028375343
2018-05-23,-1481.3130235542612,6841.5,683.0,645.1611178970844,12.185670605496721,1.0,1.0,-12.185670605496721,0.0737407773504465,-1.3227593254870877
2018-05-24,-1405.9628889676515,6857.75,679.0,648.8820567947674,12.17041662587283,1.0,1.0,-12.17041662587283,0.4223083670218128,-0.9004509584652749
2018-05-25,-1104.0622224044364,6865.25,655.5,649.9048489116306,12.157608272165426,1.0,1.0,-12.157608272165426,0.0,-0.9004509584652749
2018-05-28,-1095.2961403268373,6865.25,655.5,650.2078321455281,12.144235149240027,1.0,1.0,-12.144235149240027,0.05270321645805307,-0.8477477420072218
2018-05-29,-1069.9469502291931,6845.5,652.5,650.1590213992051,12.130953180427882,1.0,1.0,-12.130953180427882,-0.2624722082891207,-1.1102199502963426
2018-05-30,-1244.92250828947,6830.5,666.5,651.3328294742377,12.116162803134989,1.0,1.0,-12.116162803134989,0.038443808680072716,-1.0717761416162699
2018-05-31,-1197.2190319240808,6844.75,664.5,652.5665231200871,12.102285977312386,1.0,1.0,-12.102285977312386,0.005551700208188848,-1.066224441408081
2018-06-01,-1150.0598916492672,6882.75,664.5,653.0680393602064,12.088502470503036,1.0,1.0,-12.088502470503036,0.1996155564609194,-0.8666088849471616
2018-06-04,-928.1198437470803,6973.25,654.25,652.5584724731088,12.076988679781552,1.0,1.0,-12.076988679781552,0.11440668699483757,-0.752202197952324
2018-06-05,-736.4345249105081,7095.25,649.0,651.4169926477941,12.067310516040845,1.0,1.0,-12.067310516040845,0.09072376102564268,-0.6614784369266813
2018-06-06,-566.605183182086,7211.25,645.0,649.359033268353,12.058690206483854,1.0,1.0,-12.058690206483854,0.11001488012137237,-0.5514635568053089
2018-06-07,-382.53314062443496,7330.5,640.0,646.8635976603682,12.05161428222568,1.0,1.0,-12.05161428222568,-0.3115923869410379,-0.8630559437463468
2018-06-08,-581.5287325572353,7324.0,656.5,643.5513920346332,12.041932570536535,1.0,1.0,-12.041932570536535,-0.00018150073576241217,-0.8632374444821092
2018-06-11,-637.4127121878428,7255.5,656.0,640.4740077012773,12.031879134432687,1.0,1.0,-12.031879134432687,0.1633168143897269,-0.6999206300923823
2018-06-12,-565.9397106591523,7209.5,646.75,636.9802899091317,12.022326572337306,1.0,1.0,-12.022326572337306,-0.12901273235075367,-0.8289333624431359
2018-06-13,-605.1125657488747,7251.0,654.0,633.506694314878,12.012404534784212,1.0,1.0,-12.012404534784212,0.14077548906555754,-0.6881578733775784
2018-06-14,-577.8487197788845,7173.0,645.75,630.1755062839865,12.002862903258048,1.0,1.0,-12.002862903258048,0.4153362969178775,-0.2728215764597009
2018-06-15,-444.8310566789687,7019.0,622.25,627.1636887707696,11.994907282730363,1.0,1.0,-11.994907282730363,-0.3730952919175088,-0.6459168683772096
2018-06-18,-713.9976265890527,6971.0,641.25,624.396019721763,11.98440175686402,1.0,1.0,-11.98440175686402,0.0174385006990418,-0.6284783676781678
2018-06-19,-822.0258989729491,6832.0,639.25,622.5081866961914,11.97344685017278,1.0,1.0,-11.97344685017278,0.15858439005737685,-0.46989397762079094
2018-06-20,-776.3305602719738,6763.75,630.25,621.2394709030207,11.96363436774609,1.0,1.0,-11.96363436774609,0.09386239936509733,-0.3760315782556936
2018-06-21,-689.0866075829163,6788.75,625.5,620.0799333400319,11.954974592458699,1.0,1.0,-11.954974592458699,-0.033042089184957414,-0.40907366744065105
2018-06-22,-701.5691503514136,6791.5,627.25,618.5640243744712,11.945905381189977,1.0,1.0,-11.945905381189977,-0.1015558787996298,-0.5106295462402808
2018-06-25,-797.7998072796381,6748.5,632.25,616.8125211015183,11.935626425116075,1.0,1.0,-11.935626425116075,-0.004889975550122272,-0.5155195217904031
2018-06-26,-823.9991954471898,6715.5,632.25,614.686465527516,11.924870218184562,1.0,1.0,-11.924870218184562,-0.39464185068973245,-0.9101613724801355
2018-06-27,-1084.9965506798817,6693.5,653.0,613.848255935367,11.911939587564904,1.0,1.0,-11.911939587564904,-0.005150446655731376,-0.9153118191358669
2018-06-28,-1138.397419898155,6628.5,652.75,613.491587355163,11.898732163765844,1.0,1.0,-11.898732163765844,-0.12812836785102266,-1.0434401869868895
2018-06-29,-1215.7690930318759,6625.0,659.75,613.0393701785354,11.884454858706897,1.0,1.0,-11.884454858706897,0.07043239679637031,-0.9730077901905192
2018-07-02,-1250.384049318197,6524.75,655.0,613.3257342328207,11.870433663081217,1.0,1.0,-11.870433663081217,-0.005747346641633788,-0.978755136832153
2018-07-03,-1278.6786087220735,6487.25,655.0,614.0055843859452,11.856379555300876,1.0,1.0,-11.856379555300876,0.038966250548507206,-0.9397888862836458
2018-07-04,-1332.823756542809,6387.75,652.0,614.246302664338,11.841370792243572,1.0,1.0,-11.841370792243572,0.015852967551650127,-0.9239359187319957
2018-07-05,-1351.9849853360847,6344.0,650.75,614.6567101238343,11.82633113382418,1.0,1.0,-11.82633113382418,-0.03304144914060794,-0.9569773678726036
2018-07-06,-1422.6690130941006,6278.5,652.0,616.5324736619817,11.811608915788497,1.0,1.0,-11.811608915788497,-0.11020746770052467,-1.0671848355731282
2018-07-09,-1391.5193194117364,6382.75,659.0,618.1520898918981,11.797070287422969,1.0,1.0,-11.797070287422969,0.03060379948072598,-1.0365810360924022
2018-07-10,-1416.4726018275978,6321.0,656.75,618.7227332476511,11.78145809185778,1.0,1.0,-11.78145809185778,0.4317132901060371,-0.6048677459863651
2018-07-11,-1295.1334887236699,6130.0,631.0,618.4993397676792,11.767248001146863,1.0,1.0,-11.767248001146863,0.017753496627936544,-0.5871142493584285
2018-07-12,-1203.2281092210997,6210.25,630.75,617.5313255562527,11.75343338758795,1.0,1.0,-11.75343338758795,-0.12007473370203134,-0.7071889830604599
2018-07-13,-1263.8286977486878,6216.75,637.25,616.668805526378,11.73884456296381,1.0,1.0,-11.73884456296381,0.3831240427164118,-0.32406494034404804
2018-07-16,-1058.3437413381853,6165.0,616.0,614.8686878694938,11.726207372302248,1.0,1.0,-11.726207372302248,0.020605982314112453,-0.3034589580299356
2018-07-17,-1082.6225672108876,6116.0,614.5,614.5898024619415,11.71460141124636,1.0,1.0,-11.71460141124636,-0.13698503496439973,-0.44044399299433534
2018-07-18,-1152.405938481008,6123.5,621.75,614.5579766005932,11.702301469209502,1.0,1.0,-11.702301469209502,-0.023128422354479698,-0.46357241534881505
2018-07-19,-1233.7419166841592,6039.5,622.25,613.9682693262752,11.68861698141287,1.0,1.0,-11.68861698141287,-0.03791434691825555,-0.5014867622670706
2018-07-20,-1174.7902085258538,6122.5,625.0,613.4653426115525,11.675664333641366,1.0,1.0,-11.675664333641366,-0.05090845561957984,-0.5523952178866504
2018-07-23,-1221.0479461447476,6096.75,627.5,612.500345050186,11.66182939624661,1.0,1.0,-11.66182939624661,-0.1257671917006079,-0.6781624095872583
2018-07-24,-1140.7488009833387,6264.75,635.75,611.0783330329529,11.648444830488932,1.0,1.0,-11.648444830488932,-0.11037316614148636,-0.7885355757287447
2018-07-25,-1204.1188898133296,6262.0,641.75,609.2139379483516,11.633999049183217,1.0,1.0,-11.633999049183217,-0.07632773106997293,-0.8648633067987176
2018-07-26,-1239.0694673000698,6266.5,646.0,606.3458499740516,11.618528587151811,1.0,1.0,-11.618528587151811,0.08217075768546618,-0.7826925491132514
2018-07-27,-1169.8660033844208,6274.25,641.5,604.0978056798241,11.604233832243835,1.0,1.0,-11.604233832243835,-0.09401240526226148,-0.8767049543755129
2018-07-30,-1265.837099214309,6223.5,646.25,601.7830118960882,11.588916207681716,1.0,1.0,-11.588916207681716,0.27346322604155304,-0.6032417283339598
2018-07-31,-1030.8419498947378,6279.25,631.5,598.6847343135053,11.57575922390299,1.0,1.0,-11.57575922390299,0.09808731644369953,-0.5051544118902603
2018-08-01,-1079.272438948311,6147.0,625.0,595.1262748870327,11.562035902317298,1.0,1.0,-11.562035902317298,-0.17705598721894458,-0.6822103991092049
2018-08-02,-1213.4150091150714,6110.5,634.25,592.3739457226724,11.547363041568895,1.0,1.0,-11.547363041568895,-0.04353150928720148,-0.7257419083964064
2018-08-03,-1170.4207326565438,6178.25,637.25,587.2808148539433,11.531848933160523,1.0,1.0,-11.531848933160523,-0.08900804865827999,-0.8147499570546863
2018-08-06,-1283.8436434254108,6103.5,641.5,583.2669083857533,11.51573444025785,1.0,1.0,-11.51573444025785,-0.08332557250269017,-0.8980755295573765
2018-08-07,-1292.0442603960673,6142.75,646.5,580.5305392585526,11.500068461556175,1.0,1.0,-11.500068461556175,0.22255593704039903,-0.6755195925169775
2018-08-08,-1137.2996454829217,6144.0,634.0,574.8269866719106,11.484699756282211,1.0,1.0,-11.484699756282211,0.02698511109363632,-0.6485344814233411
2018-08-09,-1062.0033592262234,6198.5,633.0,568.9453600530746,11.469989509046167,1.0,1.0,-11.469989509046167,-0.19190132561786197,-0.8404358070412031
2018-08-10,-1207.903054781932,6160.25,643.25,564.8318465099362,11.454571402692471,1.0,1.0,-11.454571402692471,0.016252925151995567,-0.8241828818892075
2018-08-13,-1220.3027439514444,6123.25,642.0,559.8743995289898,11.43855567593683,1.0,1.0,-11.43855567593683,0.0837897310721015,-0.740393150817106
2018-08-14,-1258.4836191525383,6009.0,636.25,555.0205269374867,11.42237111065232,1.0,1.0,-11.42237111065232,0.12445771657802529,-0.6159354342390807
2018-08-15,-1392.15946723435,5759.0,627.0,550.8080909322349,11.40535800196866,1.0,1.0,-11.40535800196866,0.0019191039677238057,-0.6140163302713569
2018-08-16,-1254.093901764737,5901.0,628.25,545.2308032554686,11.3889278181691,0.0,0.0,-0.0,0.0,-0.6140163302713569
2018-08-17,-1252.5679809699432,5889.5,628.0,539.976355799743,11.372719714920292,1.0,1.0,-11.372719714920292,-0.04663048902027557,-0.6606468192916325
2018-08-20,-1208.0645980899899,5961.5,631.25,536.7710816606575,11.357726095984143,1.0,1.0,-11.357726095984143,-0.08948092508889853,-0.750127744380531
2018-08-21,-1204.3396845428815,6018.0,636.75,533.2683390731485,11.34250441231705,1.0,1.0,-11.34250441231705,-0.24233823541325852,-0.9924659797937895
2018-08-22,-1381.279977339288,5980.0,650.0,529.1894930597413,11.32504611898352,1.0,1.0,-11.32504611898352,-0.08057807848259615,-1.0730440582763856
2018-08-23,-1433.859243365352,5967.0,654.5,526.5487691126499,11.307653542193052,0.0,0.0,-0.0,0.0,-1.0730440582763856
2018-08-24,-1470.061668268063,6091.5,669.75,524.9124935661006,11.29012567117292,0.0,0.0,-0.0,0.0,-1.0730440582763856
2018-08-27,-1458.8308530430286,6091.5,669.75,524.3623490416448,11.273357003423708,0.0,0.0,-0.0,0.0,-1.0730440582763856
2018-08-28,-1374.1923146804766,6135.0,667.0,524.1599141394234,11.258159392324552,0.0,0.0,-0.0,-0.0,-1.0730440582763856
2018-08-29,-1539.5711148161581,6073.0,677.25,523.2293459144013,11.240415082785026,0.0,0.0,-0.0,0.0,-1.0730440582763856
2018-08-30,-1502.048974504668,6062.5,674.0,522.3541072611849,11.223366431015828,0.0,0.0,-0.0,-0.0,-1.0730440582763856
2018-08-31,-1599.334881615092,5968.0,675.25,523.6798675546268,11.206715855779477,0.0,0.0,-0.0,-0.0,-1.0730440582763856
2018-09-03,-1714.2270349140827,5945.0,684.5,526.3492809793579,11.189520869122108,0.0,0.0,-0.0,0.0,-1.0730440582763856
2018-09-04,-1825.9627839675513,5796.0,682.25,530.1924931005466,11.171803274411948,0.0,0.0,-0.0,0.0,-1.0730440582763856
2018-09-05,-1658.7462534778097,5854.25,673.5,532.2120719938553,11.155154051191996,0.0,0.0,-0.0,0.0,-1.0730440582763856
2018-09-06,-1476.2182911129548,5904.0,662.5,532.852966551783,11.139952137528988,0.0,0.0,-0.0,0.0,-1.0730440582763856
2018-09-07,-1546.7490493860114,5915.0,670.75,534.3359280461706,11.124486096736506,0.0,0.0,-0.0,0.0,-1.0730440582763856
2018-09-10,-1546.2782673439806,5891.5,669.5,536.1175683689032,11.10945222904254,0.0,0.0,-0.0,-0.0,-1.0730440582763856
2018-09-11,-1707.8685859821826,5843.75,680.75,539.0249362899763,11.093086428178013,0.0,0.0,-0.0,0.0,-1.0730440582763856
2018-09-12,-1560.562491391208,5981.25,680.75,541.4356410575435,11.078681588529134,0.0,0.0,-0.0,0.0,-1.0730440582763856
2018-09-13,-1430.8158933653103,6013.5,672.75,543.0808166650392,11.065501142126065,0.0,0.0,-0.0,0.0,-1.0730440582763856
2018-09-14,-1415.4328887017318,5950.75,666.5,544.3579679762586,11.052037342388195,0.0,0.0,-0.0,0.0,-1.0730440582763856
2018-09-17,-1403.8316992174114,5920.0,663.5,545.239400235269,11.03817889859444,0.0,0.0,-0.0,0.0,-1.0730440582763856
2018-09-18,-1360.985051824954,6064.0,673.5,545.8414014336594,11.024476691648038,0.0,0.0,-0.0,0.0,-1.0730440582763856
2018-09-19,-1379.046693322579,6096.5,679.0,545.5484273811978,11.009641669105418,1.0,1.0,-11.009641669105418,0.08159948174890899,-0.9914445765274766
2018-09-20,-1332.698183599421,6075.0,673.75,544.3498613720639,10.99472828734608,0.0,0.0,-0.0,0.0,-0.9914445765274766
2018-09-21,-1077.2712016014912,6379.5,679.0,542.7873112939528,10.981989987631062,1.0,1.0,-10.981989987631062,-0.21814288194171297,-1.2095874584691897
2018-09-24,-1236.8272891383094,6355.0,692.25,540.591555302898,10.966886658199074,1.0,1.0,-10.966886658199074,-0.09742727314497,-1.3070147316141596
2018-09-25,-1328.8266344925996,6314.75,698.0,537.9649909906335,10.950682857439254,1.0,1.0,-10.950682857439254,-0.10514069168062674,-1.4121554232947864
2018-09-26,-1429.930443919674,6270.0,704.25,535.5378033989324,10.933518557216434,1.0,1.0,-10.933518557216434,-0.041203930424486127,-1.4533593537192726
2018-09-27,-1524.4017070080918,6182.0,706.0,533.85912903069,10.915583154402396,0.0,0.0,-0.0,0.0,-1.4533593537192726
2018-09-28,-1525.3589445879252,6263.5,714.75,531.9456036636117,10.89731926490091,0.0,0.0,-0.0,-0.0,-1.4533593537192726
2018-10-01,-1687.0581620623643,6258.5,730.5,529.8680681824117,10.876876334103168,0.0,0.0,-0.0,0.0,-1.4533593537192726
2018-10-02,-1621.8194938822198,6288.0,728.5,528.8925136645049,10.857679469982457,0.0,0.0,-0.0,-0.0,-1.4533593537192726
2018-10-03,-1721.0599155848295,6262.5,736.75,526.4654836421078,10.836185837237638,0.0,0.0,-0.0,0.0,-1.4533593537192726
2018-10-04,-1613.1122979600814,6288.25,730.5,524.4553639862409,10.816375493442958,0.0,0.0,-0.0,0.0,-1.4533593537192726
2018-10-05,-1633.671891791113,6167.0,722.5,522.8307389886804,10.796777704901194,0.0,0.0,-0.0,0.0,-1.4533593537192726
2018-10-08,-1679.343776929596,6174.25,728.75,521.5393247992993,10.776801066112654,0.0,0.0,-0.0,0.0,-1.4533593537192726
2018-10-09,-1616.9498535019065,6300.25,736.0,519.4334618042412,10.757065018344981,0.0,0.0,-0.0,0.0,-1.4533593537192726
2018-10-10,-1522.9952005194946,6251.0,724.0,515.1046427237951,10.73756243165676,0.0,0.0,-0.0,0.0,-1.4533593537192726
2018-10-11,-1350.0140586742045,6258.25,709.75,510.26994066584456,10.719639392284895,0.0,0.0,-0.0,0.0,-1.4533593537192726
2018-10-12,-1308.8350508524172,6319.0,712.75,505.0038668511656,10.701978324591256,0.0,0.0,-0.0,0.0,-1.4533593537192726
2018-10-15,-1256.8633320775898,6303.0,707.5,500.8703738329783,10.685319197282812,0.0,0.0,-0.0,-0.0,-1.4533593537192726
2018-10-16,-1385.9776451481675,6202.25,711.25,499.1451891063653,10.668861364004453,0.0,0.0,-0.0,0.0,-1.4533593537192726
2018-10-17,-1267.8562686779323,6216.0,702.5,496.6393626657754,10.653176183171434,0.0,0.0,-0.0,0.0,-1.4533593537192726
2018-10-18,-1304.8110688497063,6157.5,701.5,494.90586017911414,10.637649421025953,0.0,0.0,-0.0,0.0,-1.4533593537192726
2018-10-19,-1247.120218565521,6228.0,703.75,491.9207516409093,10.621840452668591,0.0,0.0,-0.0,0.0,-1.4533593537192726
2018-10-22,-1263.4572553387643,6242.75,707.75,488.6360189968778,10.605732610863672,0.0,0.0,-0.0,0.0,-1.4533593537192726
2018-10-23,-1048.074205220315,6194.5,683.75,486.5937599761072,10.592430281857865,0.0,0.0,-0.0,0.0,-1.4533593537192726
2018-10-24,-1027.1523562085558,6188.0,682.0,484.87068967591523,10.579402281830728,1.0,1.0,-10.579402281830728,-0.1640093990093518,-1.6173687527286245
2018-10-25,-1072.2761751330654,6253.0,693.25,483.70154333968134,10.56657219636937,1.0,1.0,-10.56657219636937,-0.178829872730711,-1.7961986254593354
2018-10-26,-1227.1360899856782,6207.0,704.5,482.7581489517188,10.552357828226654,1.0,1.0,-10.552357828226654,0.18638436771631547,-1.60981425774302
2018-10-29,-1112.171420831607,6178.5,691.75,481.840045401403,10.539459950605865,0.0,0.0,-0.0,0.0,-1.60981425774302
2018-10-30,-1131.5291797172522,6076.5,684.75,480.9073832010255,10.526512128101135,1.0,1.0,-10.526512128101135,0.02800602158896471,-1.581808236154055
2018-10-31,-1138.4707967792165,6036.5,682.5,479.21142818845755,10.512777724218632,1.0,1.0,-10.512777724218632,0.3459560747640731,-1.235852161389982
2018-11-01,-836.4347107689227,6102.5,660.75,477.3072617105632,10.501603799877294,1.0,1.0,-10.501603799877294,0.24209224548005295,-0.9937599159099291
2018-11-02,-477.90278820627464,6319.0,647.75,476.44657119564107,10.493095774922848,1.0,1.0,-10.493095774922848,-0.08665046966351515,-1.0804103855734442
2018-11-05,-628.8083030983771,6206.5,652.0,475.1152368955018,10.483601691868676,1.0,1.0,-10.483601691868676,-0.08804073603274175,-1.168451121606186
2018-11-06,-699.9921583599362,6184.0,657.25,474.15028628693494,10.473932534591002,1.0,1.0,-10.473932534591002,-0.30090210036276227,-1.4693532219689482
2018-11-07,-901.4484292994739,6171.0,676.0,472.44315962858354,10.462201818490346,1.0,1.0,-10.462201818490346,0.42971955241059595,-1.0396336695583523
2018-11-08,-603.2755637347,6172.5,648.25,470.95335454358474,10.452411205144157,1.0,1.0,-10.452411205144157,-0.23693443584404134,-1.2765681054023936
2018-11-09,-833.1990348178351,6078.5,662.0,468.6538182957284,10.440632983108513,1.0,1.0,-10.440632983108513,0.36590241953200253,-0.9106656858703911
2018-11-12,-588.880754637823,6073.75,638.75,467.0022885746473,10.430733079667824,1.0,1.0,-10.430733079667824,0.45558361897773625,-0.45508206689265485
2018-11-13,-279.7378321919823,6088.5,611.0,466.3489046436486,10.422647843194733,1.0,1.0,-10.422647843194733,-0.2101086557607378,-0.6651907226533926
2018-11-14,-385.6997203568553,6107.5,623.5,465.4123834533445,10.414113424790466,1.0,1.0,-10.414113424790466,-0.10210082826854343,-0.767291550921936
2018-11-15,-363.21331334217484,6198.0,630.5,465.21467794012403,10.406365286823434,1.0,1.0,-10.406365286823434,-0.107294121206679,-0.874585672128615
2018-11-16,-402.80319505349416,6223.5,637.25,464.6666906668969,10.398278846690458,1.0,1.0,-10.398278846690458,0.0029282966018518188,-0.8716573755267633
2018-11-19,-334.00143537742315,6292.5,637.75,464.1866706959721,10.390437374170792,1.0,1.0,-10.390437374170792,0.5279736530619292,-0.34368372246483403
2018-11-20,-71.3020104333209,6206.0,604.5,465.5090345797294,10.38428785845049,1.0,1.0,-10.38428785845049,0.15187251650027703,-0.191811205964557
2018-11-21,80.71854651091508,6269.0,596.25,467.4089137402065,10.37866910438421,1.0,1.0,-10.37866910438421,0.03321313764195828,-0.1585980683225987
2018-11-22,118.37476429682465,6286.25,594.5,471.0873403593243,10.374895266111313,-1.0,-1.0,10.374895266111313,-0.39783243656719214,-0.5564305048897908
2018-11-23,311.6815882280789,6236.5,571.25,475.98764885116424,10.371673368528526,-1.0,-1.0,10.371673368528526,0.07510977710315489,-0.4813207277866359
2018-11-26,256.5157263546771,6221.0,575.25,480.71365742168103,10.368508081087045,-1.0,-1.0,10.368508081087045,-0.011961398768579871,-0.4932821265552158
2018-11-27,205.45774810726562,6155.25,574.0,485.2734877444087,10.365491728036123,-1.0,-1.0,10.365491728036123,-0.4026730668625216,-0.8959551934177374
2018-11-28,517.8658344427186,6244.0,552.5,492.9722570277788,10.364043738565215,-1.0,-1.0,10.364043738565215,-0.05683588873323535,-0.9527910821509727
2018-11-29,553.0923920133682,6247.5,549.5,500.96957123215077,10.362889186508884,-1.0,-1.0,10.362889186508884,0.2767333474738346,-0.6760577346771381
