Date,Spread,GOLDBLN,GOLDHAR,Spread_rolling_std,Hedge ratio,Position,Leg1_position,Leg2_position,dailypnl,cumpnl
2018-06-04,-2.7530988921266726,1293.47,1295.45,3.23154578804483,1.0005967801861335,-1.0,-1.0,1.0005967801861335,-0.00407186042317367,0.013851117387405267
2018-06-05,2.50686906534861,1295.34,1292.05,3.235459367979702,1.0006061150378478,1.0,1.0,-1.0006061150378478,-0.0031925129278565023,0.010658604459548766
2018-06-06,-1.6019308089712467,1299.28,1300.1,3.236948684088492,1.000601438973134,-1.0,-1.0,1.000601438973134,-0.0011159376469430321,0.009542666812605734
2018-06-07,-0.15002762294921013,1297.88,1297.25,3.2369547862946937,1.0006012932148385,1.0,1.0,-1.0006012932148385,-0.0008406688044613162,0.008701998008144418
2018-06-08,-1.2237129468828698,1297.79,1298.25,3.23100791542247,1.000588263390628,1.0,1.0,-1.000588263390628,0.001371319290511088,0.010073317298655507
2018-06-11,0.5506936778488125,1300.92,1299.6,3.231059700030902,1.0005919562343424,1.0,1.0,-1.0005919562343424,-0.0007905729469228863,0.009282744351732621
2018-06-12,-0.4771236249798676,1298.94,1298.65,3.2311622786905834,1.0005907085242212,-1.0,-1.0,1.0005907085242212,-0.0012564363043237237,0.008026308047408897
2018-06-13,1.1449755598732736,1298.07,1296.15,3.2312763994706035,1.0005979434788617,1.0,1.0,-1.0005979434788617,0.0007058718566305012,0.008732179904039399
2018-06-14,2.05168969331703,1305.6,1302.75,3.2293672383487526,1.0006127885677858,-1.0,-1.0,1.0006127885677858,0.005339283349750416,0.014071463253789815
2018-06-15,-4.932930505811328,1281.08,1285.25,3.242481701298412,1.0005936047506798,-1.0,-1.0,1.0005936047506798,-0.0010539424104639098,0.013017520843325905
2018-06-18,-3.558127064623932,1278.74,1281.55,3.2499425779689166,1.000583767363446,1.0,1.0,-1.000583767363446,0.0005562546586296733,0.013573775501955578
2018-06-19,-2.8222668981804873,1274.06,1276.15,3.2542883819181316,1.0005738094253656,1.0,1.0,-1.0005738094253656,0.0016309463492867606,0.015204721851242338
2018-06-20,-0.7649365989311718,1274.19,1274.2,3.2240652967624848,1.0005924788878757,1.0,1.0,-1.0005924788878757,0.0015811662630543111,0.016785888114296647
2018-06-21,1.2204220903306577,1268.15,1266.15,3.1984701428683957,1.0006157073882789,1.0,1.0,-1.0006157073882789,-0.0012905325197258076,0.01549535559457084
2018-06-22,-0.4075417842088882,1269.52,1269.15,3.198131073091912,1.0006126476651371,-1.0,-1.0,1.0006126476651371,0.0021579754852311017,0.01765333107980194
2018-06-25,-3.1429950199565155,1266.33,1268.7,3.201889895627628,1.000609281169667,1.0,1.0,-1.000609281169667,0.0022738281082527014,0.01992715918805464
2018-06-26,-0.268913917320333,1260.82,1260.3,3.1802556120655745,1.0006259731153855,1.0,1.0,-1.0006259731153855,0.0002981562316029364,0.020225315419657577
2018-06-27,0.10512931524590385,1255.49,1254.6,3.180132314862855,1.0006255943605564,1.0,1.0,-1.0006255943605564,-0.0019880102157944558,0.01823730520386312
2018-06-28,-2.3879599677766237,1249.94,1251.55,3.183186829251266,1.0006215971937011,-1.0,-1.0,1.0006215971937011,-0.00183150217768932,0.0164058030261738
2018-06-29,-0.08857218367234054,1251.13,1250.45,3.179062546764915,1.000614636477806,1.0,1.0,-1.000614636477806,-0.00172398491474268,0.014681818111431119
2018-07-02,-2.244368732506473,1246.32,1247.8,3.1809629419286667,1.000612573114687,1.0,1.0,-1.000612573114687,0.003540237059351268,0.018222055170782386
2018-07-03,2.143022638700586,1254.68,1251.75,3.1776556015718294,1.0006287017066502,1.0,1.0,-1.0006287017066502,0.0010520610833040234,0.01927411625408641
2018-07-04,3.445841454919446,1256.0,1251.75,3.184484893526343,1.0006424274376517,-1.0,-1.0,1.0006424274376517,0.0012540998864209647,0.020528216140507375
2018-07-05,1.878156961977993,1258.19,1255.5,3.186380031448681,1.0006466292616663,-1.0,-1.0,1.0006466292616663,0.0025430033714234344,0.02307121951193081
2018-07-06,-1.319540914794743,1254.84,1255.35,3.1873221631942426,1.0006448726767792,-1.0,-1.0,1.0006448726767792,-1.4665661303887162e-05,0.023056553850626924
2018-07-09,-1.274810110921635,1261.56,1262.05,3.1589735806668005,1.0006218534217517,1.0,1.0,-1.0006218534217517,0.0007465982640508066,0.02380315211467773
2018-07-10,-0.32001427912814506,1254.45,1254.0,3.1549071047039723,1.0006140464745839,1.0,1.0,-1.0006140464745839,-0.004406289522817186,0.019396862591860544
2018-07-11,-5.82895850857517,1246.32,1251.4,3.1758301729470273,1.0005984964907904,1.0,1.0,-1.0005984964907904,0.00520007010583558,0.024596932697696125
2018-07-12,0.6551141818622455,1247.32,1245.9,3.16426357083884,1.0006139223197188,1.0,1.0,-1.0006139223197188,-0.000739691247182918,0.023857241450513208
2018-07-13,-0.2737450677493598,1242.19,1241.7,3.1641736413384765,1.0006150801866387,-1.0,-1.0,1.0006150801866387,0.0015773706390219946,0.0254346120895352
2018-07-16,-2.2345431190715317,1239.63,1241.1,3.1639051828300455,1.0006160205616563,1.0,1.0,-1.0006160205616563,-0.00289983614511806,0.02253477594441714
2018-07-17,-5.790832621120899,1227.74,1232.8,3.181025120434164,1.0005928233461396,1.0,1.0,-1.0005928233461396,0.005637051064381374,0.028171827008798514
2018-07-18,1.1619887198305605,1226.39,1224.5,3.1816396970453686,1.000594537590992,1.0,1.0,-1.000594537590992,-0.0016105271164893898,0.026561299892309126
2018-07-19,-0.8182325191407926,1217.45,1217.55,3.181407104905693,1.000589899814497,-1.0,-1.0,1.000589899814497,-0.00039780980311464667,0.02616349008919448
2018-07-20,-0.3340876119700624,1229.14,1228.75,3.181442870937655,1.0005892879853266,1.0,1.0,-1.0005892879853266,-0.000469070969254551,0.02569441911993993
2018-07-23,-0.9082946753605938,1224.76,1224.95,3.1818078674422114,1.000586386934455,1.0,1.0,-1.000586386934455,-0.0003604510580611955,0.025333968061878733
2018-07-24,-1.3479962519193123,1227.72,1228.35,3.1826702362146624,1.0005845209035857,1.0,1.0,-1.0005845209035857,-0.0017269611268261901,0.023607006935052542
2018-07-25,-3.458069674050421,1228.75,1231.5,3.1897335389420394,1.000574965224564,1.0,1.0,-1.000574965224564,0.0012651939406377283,0.02487220087569027
2018-07-26,-1.9191556973214574,1227.06,1228.25,3.1525735635402232,1.0005936541398912,1.0,1.0,-1.0005936541398912,0.001033677366729855,0.025905878242420126
2018-07-27,-0.6405000892725639,1224.03,1223.95,3.1516917229259818,1.0005886679106766,1.0,1.0,-1.0005886679106766,0.00035137873277620393,0.02625725697519633
2018-07-30,-0.20765905003031548,1224.31,1223.8,3.1513063750766634,1.000586418573321,1.0,1.0,-1.000586418573321,0.0004515683801385212,0.02670882535533485
2018-07-31,0.3447484908306251,1222.01,1220.95,3.151054274840261,1.0005858155609724,1.0,1.0,-1.0005858155609724,-0.002084404975314532,0.02462442038002032
2018-08-01,-2.1916917820797153,1217.51,1219.0,3.1523526720373805,1.0005756290254961,-1.0,-1.0,1.0005756290254961,-0.00015416856764596896,0.02447025181237435
2018-08-02,-1.9921135730294282,1214.15,1215.45,3.1544531340383175,1.000569429900884,1.0,1.0,-1.000569429900884,0.003813717934831461,0.02828396974720581
2018-08-03,2.6310741305026113,1219.63,1216.3,3.1584515459968934,1.000574632795772,1.0,1.0,-1.000574632795772,-0.0016217719997944783,0.026662197747411333
2018-08-06,0.6277281546090308,1210.98,1209.65,3.158094312510193,1.0005805578848352,-1.0,-1.0,1.0005805578848352,0.001473631155789246,0.02813582890320058
2018-08-07,-1.1526270627750819,1211.9,1212.35,3.158666184412815,1.0005795579352292,-1.0,-1.0,1.0005795579352292,-0.0011144342404904068,0.027021394662710172
2018-08-08,0.19111681306185346,1210.45,1209.55,3.157053674074519,1.0005860718341022,1.0,1.0,-1.0005860718341022,-0.0014592811055473224,0.025562113557162848
2018-08-09,-1.5575122782190647,1213.49,1214.35,3.153911546869632,1.0005743914672205,-1.0,-1.0,1.0005743914672205,-0.001194906188477603,0.024367207368685244
2018-08-10,-0.10011602333133851,1214.99,1214.4,3.150849915528876,1.0005682773578155,1.0,1.0,-1.0005682773578155,-0.004144219968433652,0.020222987400251594
2018-08-13,-5.133373526392688,1195.89,1200.35,3.1639409816587616,1.000560980985873,1.0,1.0,-1.000560980985873,0.004289211466572261,0.024512198866823855
