Date,Spread,WHEATSF,NAFCNWE,Spread_rolling_std,Hedge ratio,Position,Leg1_position,Leg2_position,dailypnl,cumpnl
2018-04-03,-0.47377968313449337,4.6,591.0,0.6861067698524854,0.008585075605980529,1.0,1.0,-0.008585075605980529,-0.004202562540323889,0.18048105740736023
2018-04-04,-0.40601476095463873,4.58,581.0,0.6859363163927299,0.008581780999921925,1.0,1.0,-0.008581780999921925,0.019702352497737195,0.20018340990509742
2018-04-05,-0.28434384004650415,4.67,577.5,0.6858095975750571,0.008578950372374898,1.0,1.0,-0.008578950372374898,0.017167759298310936,0.21735116920340836
2018-04-06,-0.18162423987253895,4.75,575.0,0.6857141952041385,0.008576737808473981,1.0,1.0,-0.008576737808473981,0.03771574405305879,0.25506691325646713
2018-04-09,-0.10380666184885623,4.93,587.0,0.6856063096177837,0.008575479832791917,1.0,1.0,-0.008575479832791917,0.003918009683104033,0.25898492293957115
2018-04-10,-0.1642313771623254,4.95,596.5,0.6854759116907193,0.008573732400942708,1.0,1.0,-0.008573732400942708,-0.01035254458050125,0.2486323783590699
2018-04-11,-0.36190587091376525,4.9,614.0,0.6854940514302905,0.008569879268589195,1.0,1.0,-0.008569879268589195,-0.016214870947507554,0.23241750741156234
2018-04-12,-0.37064118201141216,4.82,606.0,0.6855861904758807,0.008565414491768007,1.0,1.0,-0.008565414491768007,-7.067173673075857e-05,0.23234683567483158
2018-04-13,-0.41065873040973777,4.82,611.0,0.6857065948506252,0.008560816252716428,1.0,1.0,-0.008560816252716428,-0.03929018450268242,0.19305665117214915
2018-04-16,-0.517198197065758,4.63,601.8,0.6858245645744869,0.008553004647832766,1.0,1.0,-0.008553004647832766,0.010831824521573738,0.2038884756937229
2018-04-17,-0.4432610955775287,4.68,599.5,0.6858313541676611,0.008545890067685618,1.0,1.0,-0.008545890067685618,0.0062890886611732715,0.21017756435489618
2018-04-18,-0.48069553057203596,4.71,608.0,0.6855715702507227,0.008537328175282953,1.0,1.0,-0.008537328175282953,0.006214968511579011,0.2163925328664752
2018-04-19,-0.5392132159748373,4.74,619.0,0.6855470931344935,0.008528615857794568,1.0,1.0,-0.008528615857794568,-0.023124082726666963,0.19326845013980823
2018-04-20,-0.5923900408843155,4.63,613.0,0.6855816953247206,0.008519396477788443,1.0,1.0,-0.008519396477788443,-0.004403041668863861,0.18886540847094438
2018-04-23,-0.6577796437489027,4.61,619.0,0.6859083375908657,0.008510144820272864,1.0,1.0,-0.008510144820272864,0.02375118565001551,0.2126165941209599
2018-04-24,-0.6102335447155207,4.72,627.0,0.6860911546723658,0.00850116992777595,1.0,1.0,-0.00850116992777595,0.029661016949152685,0.2422776110701126
2018-04-25,-0.46541350881657184,4.86,627.0,0.6859308974468984,0.008493482470201869,1.0,1.0,-0.008493482470201869,-0.010315158291692338,0.23196245277842026
2018-04-26,-0.5272328662509391,4.81,629.0,0.6858574035415831,0.008485266877982414,1.0,1.0,-0.008485266877982414,0.01863682321367563,0.25059927599209586
2018-04-27,-0.47919394618458533,4.9,634.5,0.6858515236064749,0.008477847038903997,1.0,1.0,-0.008477847038903997,-0.07347606848562925,0.1771232075064666
2018-04-30,-0.8365566193124891,4.54,635.0,0.6867331438664911,0.008467018298129904,1.0,1.0,-0.008467018298129904,0.1519157094192074,0.329038916925674
2018-05-01,-0.1857434163392222,5.23,640.0,0.6864413554994651,0.008462099088030035,1.0,1.0,-0.008462099088030035,0.00019833044737570395,0.3292372473730497
2018-05-02,-0.05639366922535416,5.23,625.0,0.6862216350730697,0.008458229870760567,1.0,1.0,-0.008458229870760567,0.02284981849466334,0.35208706586771304
2018-05-03,0.0057832224337071025,5.35,632.0,0.6862976236455414,0.008456039205009957,1.0,1.0,-0.008456039205009957,-0.024299065420560706,0.32778800044715234
2018-05-04,-0.12198241251746555,5.22,632.0,0.68622903489713,0.00845250381727447,-1.0,-1.0,0.00845250381727447,0.026819923371647403,0.35460792381879974
2018-05-07,-0.25896263225895666,5.08,632.0,0.6861360954177478,0.008447725683954046,1.0,1.0,-0.008447725683954046,0.005691645338012118,0.3602995691568119
2018-05-08,-0.3602139080311728,5.11,648.0,0.6860652768086533,0.008441688129677737,1.0,1.0,-0.008441688129677737,-0.002308684167830021,0.35799088498898185
2018-05-09,-0.5925144870563379,5.1,675.0,0.686351566655141,0.008433354795639019,1.0,1.0,-0.008433354795639019,-0.015661286791890973,0.34232959819709086
2018-05-10,-0.649859063792392,5.02,673.0,0.6868044074434789,0.008424753438027328,1.0,1.0,-0.008424753438027328,-0.015936254980079556,0.3263933432170113
2018-05-11,-0.7233775341025668,4.94,673.0,0.6873643638789377,0.008415122636110798,1.0,1.0,-0.008415122636110798,-0.018193615687914895,0.3081997275290964
2018-05-14,-0.7896912627906794,4.85,671.0,0.6881040780832848,0.00840490501161055,1.0,1.0,-0.00840490501161055,0.010209070839199875,0.3184087983682963
2018-05-15,-0.7990642431139205,4.9,679.0,0.6883331921127979,0.008393319945675878,1.0,1.0,-0.008393319945675878,0.0,0.3184087983682963
2018-05-16,-0.7912586242403403,4.9,679.0,0.6885032280237732,0.008381824188866481,1.0,1.0,-0.008381824188866481,0.005999005324380105,0.32440780369267636
2018-05-17,-0.837172441738316,4.93,689.0,0.689057765762152,0.00837035187480162,1.0,1.0,-0.00837035187480162,0.04259634888438124,0.3670041525770576
2018-05-18,-0.6204767412019798,5.14,689.0,0.6887621200956313,0.00836063387692595,1.0,1.0,-0.00836063387692595,0.009764029799682295,0.37676818237673987
2018-05-21,-0.5394449031050979,5.19,686.0,0.6884380812141379,0.008351960500153204,1.0,1.0,-0.008351960500153204,0.02680450365697067,0.40357268603371055
2018-05-22,-0.5092858546044994,5.33,700.0,0.6869334913998081,0.008341836935149284,1.0,1.0,-0.008341836935149284,0.018880895177872673,0.4224535812115832
2018-05-23,-0.3199875120307132,5.43,690.0,0.6848931686526579,0.00833331523482712,1.0,1.0,-0.00833331523482712,-0.001865775163063551,0.42058780604851964
2018-05-24,-0.34022650623887163,5.42,692.0,0.6821855878781821,0.008324026743119757,1.0,1.0,-0.008324026743119757,0.02430400677247465,0.44489181282099427
2018-05-25,0.014650516078674514,5.55,665.5,0.6791035533575667,0.008317579990866004,1.0,1.0,-0.008317579990866004,0.0,0.44489181282099427
2018-05-28,0.01912773497013287,5.55,665.5,0.6754437781522006,0.008310852389225945,-1.0,-1.0,0.008310852389225945,0.0034350138105839574,0.44832682663157825
2018-05-29,0.11501916497887876,5.53,652.0,0.672208194572497,0.008305185329786996,-1.0,-1.0,0.008305185329786996,0.03270258492397435,0.48102941155555257
2018-05-30,-0.1597477764296782,5.35,664.0,0.6695795161594645,0.008297812916309755,-1.0,-1.0,0.008297812916309755,-0.007457890454719889,0.47357152110083267
2018-05-31,-0.1271214197207451,5.39,665.5,0.6662947707069372,0.008290189962014643,1.0,1.0,-0.008290189962014643,-0.00539769206335955,0.4681738290374731
2018-06-01,-0.04048043322015271,5.36,652.0,0.6621842033963989,0.00828294544972416,1.0,1.0,-0.00828294544972416,-0.03337247513518306,0.4348013539022901
2018-06-04,-0.07868636724495737,5.18,635.5,0.6572226881314596,0.0082748802002281,1.0,1.0,-0.0082748802002281,0.009802251780444636,0.4446036056827347
2018-06-05,0.07111287168378677,5.23,624.0,0.6515665126982071,0.008267447321019573,1.0,1.0,-0.008267447321019573,0.01338432122370925,0.45798792690644397
2018-06-06,0.14544882797667213,5.3,624.0,0.6457481850205382,0.008260498673114307,-1.0,-1.0,0.008260498673114307,-0.014889150953677929,0.44309877595276603
2018-06-07,0.10233162694481113,5.38,639.5,0.6385920490393384,0.008252804336286456,-1.0,-1.0,0.008252804336286456,0.012978889694166645,0.4560776656469327
2018-06-08,0.05784540083347878,5.31,637.0,0.63184202216061,0.008245140658032215,-1.0,-1.0,0.008245140658032215,0.00941619585687381,0.4654938615038065
2018-06-11,0.012730431086194649,5.26,637.0,0.625926792739363,0.00823747185072811,-1.0,-1.0,0.00823747185072811,-0.03795815535343495,0.42753570615037156
2018-06-12,0.1755383969657025,5.46,642.0,0.6204525787917029,0.008231248602857162,-1.0,-1.0,0.008231248602857162,0.032960622337279956,0.46049632848765154
2018-06-13,0.004268892648424227,5.28,641.5,0.6152265714895802,0.008224054726970501,-1.0,-1.0,0.008224054726970501,0.02837063079345429,0.48886695928110585
2018-06-14,-0.11577427016201014,5.13,638.5,0.609637042587221,0.008215778026878638,-1.0,-1.0,0.008215778026878638,-0.0042267519062210235,0.48464020737488483
2018-06-15,0.11772409704036768,5.15,613.0,0.6042791495868188,0.008209259221793854,1.0,1.0,-0.008209259221793854,-0.01570137983256089,0.46893882754232397
2018-06-18,-0.05946601106252469,5.07,625.5,0.5977157861372716,0.008200585149580376,-1.0,-1.0,0.008200585149580376,0.019736976325593156,0.48867580386791715
2018-06-19,-0.1604908169773802,4.97,626.5,0.5868986128879435,0.008189131391823432,1.0,1.0,-0.008189131391823432,0.02213279678068414,0.5108086006486012
2018-06-20,-0.04300310165395249,5.08,626.5,0.5727181695161218,0.008177179731291225,1.0,1.0,-0.008177179731291225,0.013857840533337213,0.5246664411819384
2018-06-21,0.08283090801457327,5.15,620.5,0.5588148515362327,0.008166267674432598,1.0,1.0,-0.008166267674432598,-0.007832794220951378,0.516833646960987
2018-06-22,0.009346890608806113,5.11,625.5,0.5435700879710802,0.00815452135793956,-1.0,-1.0,0.00815452135793956,0.02930857861984805,0.546142225580835
2018-06-25,-0.10493184545181755,4.96,622.0,0.5306578757554178,0.008142977243491669,-1.0,-1.0,0.008142977243491669,0.014112903225806495,0.5602551288066415
2018-06-26,-0.16748987867968346,4.89,622.0,0.5166285842279509,0.008131012666687594,1.0,1.0,-0.008131012666687594,0.020129624743543826,0.5803847535501854
2018-06-27,-0.2580004696821607,4.99,646.5,0.4998234713586665,0.008117556797652222,1.0,1.0,-0.008117556797652222,0.004008016032064132,0.5843927695822495
2018-06-28,-0.22934595139144065,5.01,646.5,0.4815487454635191,0.008104170071757835,1.0,1.0,-0.008104170071757835,0.03175436368257669,0.6161471332648262
2018-06-29,-0.17828935412897984,5.17,661.0,0.4629906496906777,0.008091209310331285,1.0,1.0,-0.008091209310331285,-0.032753482561908284,0.5833936507029179
2018-07-02,-0.255958673522084,5.0,650.5,0.4512794409361986,0.008079874978512043,1.0,1.0,-0.008079874978512043,0.016080736644673847,0.5994743873475917
2018-07-03,-0.1169453791471664,5.08,644.0,0.4400384746337601,0.008069790961408644,1.0,1.0,-0.008069790961408644,-0.00016916487263822556,0.5993052224749535
2018-07-04,-0.21893369612153446,5.08,657.5,0.429595341362778,0.008059214746952904,1.0,1.0,-0.008059214746952904,0.027589698520189856,0.6268949209951434
2018-07-05,-0.052862571890258,5.22,655.0,0.41984333409430746,0.00805017186548131,1.0,1.0,-0.00805017186548131,0.019147255851624786,0.6460421768467682
2018-07-06,0.04597146512990946,5.32,655.8,0.4114174591684741,0.008042129513373119,1.0,1.0,-0.008042129513373119,-0.013184873518375268,0.632857303328393
2018-07-09,-0.035918336574237486,5.25,658.0,0.4022415464413329,0.008033310541906136,-1.0,-1.0,0.008033310541906136,0.030537233869366125,0.6633945371977591
2018-07-10,-0.2293861076035677,5.09,663.0,0.3927239644707462,0.008023206798798744,1.0,1.0,-0.008023206798798744,-0.04311309161978705,0.620281445577972
2018-07-11,-0.37018321498685935,4.87,654.0,0.38401869001890476,0.008012512561141986,1.0,1.0,-0.008012512561141986,0.026749177141701705,0.6470306227196737
2018-07-12,-0.19868827070344786,5.0,649.5,0.3780059622798297,0.00800413898491678,1.0,1.0,-0.00800413898491678,0.02594454407169806,0.6729751667913718
2018-07-13,-0.09981111640708207,5.13,654.0,0.37300060848547584,0.007996653083191257,1.0,1.0,-0.007996653083191257,-0.0171159042088908,0.6558592625824811
2018-07-16,0.09370920481544953,5.04,619.0,0.3694080294307046,0.007990776728892651,1.0,1.0,-0.007990776728892651,0.017934597881978587,0.6737938604644597
2018-07-17,0.23459210601262548,5.13,613.0,0.36701868077730665,0.007985983513845635,-1.0,-1.0,0.007985983513845635,0.005847953216374324,0.679641813680834
2018-07-18,0.20731466409228716,5.1,613.0,0.36558793458336636,0.007981542146668373,-1.0,-1.0,0.007981542146668373,-0.00588235294117645,0.6737594607396575
2018-07-19,0.23945141247946378,5.13,613.0,0.3654487868517746,0.007978056423361397,-1.0,-1.0,0.007978056423361397,-0.02123425874371433,0.6525252019959432
2018-07-20,0.2240058653065775,5.24,629.0,0.36526602006519343,0.007974553473280481,-1.0,-1.0,0.007974553473280481,0.005877328584812922,0.6584025305807562
2018-07-23,0.10092675769594628,5.21,641.0,0.36483406691916986,0.0079704730769174,-1.0,-1.0,0.0079704730769174,0.005795460695767583,0.6641979912765237
2018-07-24,0.04983055730291852,5.18,644.0,0.36418502609558195,0.007966101619094846,-1.0,-1.0,0.007966101619094846,-0.06173895260702882,0.6024590386694949
2018-07-25,0.34777478140140783,5.5,647.0,0.3642831553752859,0.007963253815453774,-1.0,-1.0,0.007963253815453774,0.014545454545454528,0.6170044932149494
2018-07-26,0.2698049486122427,5.42,647.0,0.36424494852652284,0.00796011599905372,-1.0,-1.0,0.00796011599905372,0.011119323164779638,0.628123816379729
2018-07-27,0.18059231931319353,5.36,651.0,0.36317146866319616,0.007956079386615678,-1.0,-1.0,0.007956079386615678,-0.02975908636788912,0.5983647300118399
2018-07-30,0.2823083242487092,5.52,658.5,0.3643686524804381,0.007953973691345923,-1.0,-1.0,0.007953973691345923,-0.009082128869288185,0.5892826011425517
2018-07-31,0.34930365703322597,5.57,656.5,0.36596819333899216,0.007952317354100189,-1.0,-1.0,0.007952317354100189,-0.01098397386009825,0.5782986272824535
2018-08-01,0.548685429806187,5.63,639.0,0.3693366051493259,0.007951978983088909,-1.0,-1.0,0.007951978983088909,0.0035897311032235977,0.5818883583856771
2018-08-02,0.5049021354189511,5.61,642.0,0.3726100392546824,0.007951865832680762,-1.0,-1.0,0.007951865832680762,0.0,0.5818883583856771
2018-08-03,0.5044811197491059,5.61,642.0,0.3766203988538266,0.007952521620328496,-1.0,-1.0,0.007952521620328496,-0.02134082591024043,0.5605475324754366
2018-08-06,0.5916392055980095,5.73,646.0,0.38162562621708584,0.007954118876783267,-1.0,-1.0,0.007954118876783267,0.013986231339678693,0.5745337638151153
2018-08-07,0.49522549365006174,5.65,648.0,0.3855207941106796,0.007954898929552374,-1.0,-1.0,0.007954898929552374,-0.0037423783056667794,0.5707913855094485
2018-08-08,0.6452319349694831,5.67,631.5,0.3910216916740639,0.007956877379304065,-1.0,-1.0,0.007956877379304065,0.008786842241226878,0.5795782277506754
2018-08-09,0.613626794554107,5.62,629.0,0.39632068456016895,0.007959257878292358,-1.0,-1.0,0.007959257878292358,0.03202846975088958,0.6116066975015649
2018-08-10,0.4328812925560328,5.44,629.0,0.3998684670325049,0.007960443096095338,-1.0,-1.0,0.007960443096095338,0.02389705882352955,0.6355037563250945
2018-08-13,0.3028530837586345,5.31,629.0,0.4023358376954854,0.007960487943150024,-1.0,-1.0,0.007960487943150024,-0.015065913370998052,0.6204378429540964
2018-08-14,0.38254355454635025,5.39,629.0,0.40532351554606144,0.007960980040466852,-1.0,-1.0,0.007960980040466852,0.018394668620206858,0.6388325115743033
2018-08-15,0.3815606704598551,5.29,616.5,0.40833826639091986,0.00796178317849172,-1.0,-1.0,0.00796178317849172,-0.018871305457040497,0.6199612061172628
2018-08-16,0.46079900554984654,5.39,619.0,0.411947486132112,0.007963168003958245,-1.0,-1.0,0.007963168003958245,-0.029684601113172615,0.5902766050040902
2018-08-17,0.619009318135002,5.55,619.0,0.41693398938518955,0.007966059259878833,-1.0,-1.0,0.007966059259878833,0.0288996096461622,0.6191762146502524
2018-08-20,0.4141657961275884,5.39,624.5,0.42002339889742285,0.007967708893310506,-1.0,-1.0,0.007967708893310506,0.02791224406050314,0.6470884587107556
2018-08-21,0.21244478606790373,5.24,631.0,0.42175671639844803,0.007967599388164971,-1.0,-1.0,0.007967599388164971,0.0020851741120708985,0.6491736328228265
2018-08-22,0.09172605601926076,5.23,645.0,0.4228434972397941,0.0079663161922182,-1.0,-1.0,0.0079663161922182,0.007672885312040181,0.6568465181348666
2018-08-23,0.036894027474308366,5.19,647.0,0.4236908245580094,0.007964615104367375,-1.0,-1.0,0.007964615104367375,6.155034856543524e-05,0.6569080684834321
2018-08-24,-0.0014917714006701388,5.19,652.0,0.42436107566205555,0.007962410692332316,-1.0,-1.0,0.007962410692332316,0.05394990366088637,0.7108579721443185
2018-08-27,-0.2793985906606409,4.91,652.0,0.424334128037034,0.007959200292424296,1.0,1.0,-0.007959200292424296,-0.0021562920294349273,0.7087016801148835
2018-08-28,-0.36479234767654845,4.9,661.8,0.42426961331094754,0.007955261933630326,1.0,1.0,-0.007955261933630326,0.024451329858851303,0.7331530099737349
2018-08-29,-0.2679180878232099,5.02,665.0,0.424325176954446,0.007951756523042421,1.0,1.0,-0.007951756523042421,-0.01401596827920607,0.7191370416945289
2018-08-30,-0.3823891171597458,4.95,671.0,0.4243190258766269,0.007946928639582334,1.0,1.0,-0.007946928639582334,0.020180702062599472,0.7393177437571283
2018-08-31,-0.2938512270787683,5.05,672.8,0.42434775990318807,0.007942703964147991,1.0,1.0,-0.007942703964147991,0.0,0.7393177437571283
2018-09-03,-0.29078506699540796,5.05,672.8,0.4243402597755363,0.007938146651301142,1.0,1.0,-0.007938146651301142,-0.017936229298487785,0.7213815144586405
2018-09-04,-0.453698353555847,4.96,682.5,0.4242911383193558,0.007932158759788787,1.0,1.0,-0.007932158759788787,-0.020161290322580627,0.7012202241360599
2018-09-05,-0.5495306724425353,4.86,682.5,0.4244149404902976,0.00792605226731507,1.0,1.0,-0.00792605226731507,-0.016176380396608604,0.6850438437394513
2018-09-06,-0.43198606910505877,4.78,658.0,0.424423094233534,0.007920951472804041,1.0,1.0,-0.007920951472804041,-0.004220214178924412,0.6808236295605269
2018-09-07,-0.4720827952880171,4.76,661.0,0.42445209751461266,0.007915405136593067,1.0,1.0,-0.007915405136593067,0.03571428571428581,0.7165379152748127
2018-09-10,-0.29928652054404026,4.93,661.0,0.4244882885536951,0.007911174766329864,1.0,1.0,-0.007911174766329864,-0.020283975659229125,0.6962539396155836
2018-09-11,-0.39605233773572657,4.83,661.0,0.42448855131520075,0.007906281902777196,1.0,1.0,-0.007906281902777196,-0.022774327122153326,0.6734796124934302
2018-09-12,-0.5028805178442832,4.72,661.0,0.42438663340047844,0.007901483385543544,1.0,1.0,-0.007901483385543544,-0.019091704275481222,0.654387908217949
2018-09-13,-0.6050352326713098,4.63,663.0,0.424428145983284,0.00789598074309398,1.0,1.0,-0.00789598074309398,0.028006296940393662,0.6823942051583427
2018-09-14,-0.5187232583179187,4.76,669.0,0.42447608311801605,0.007890468248606754,1.0,1.0,-0.007890468248606754,-0.021020197783240737,0.661374007375102
2018-09-17,-0.6225617355160162,4.66,670.0,0.4246745392912872,0.007884420500770173,1.0,1.0,-0.007884420500770173,0.008536619819955637,0.6699106271950577
2018-09-18,-0.6106132394668577,4.7,674.0,0.42461326192044124,0.007879248129772786,1.0,1.0,-0.007879248129772786,0.025531914893617058,0.6954425420886747
2018-09-19,-0.4882312010580785,4.82,674.0,0.4240826784894807,0.007875713948157387,1.0,1.0,-0.007875713948157387,0.004149377593360981,0.6995919196820357
2018-09-20,-0.4660431185756355,4.84,674.0,0.42342200229254195,0.007872467534978687,1.0,1.0,-0.007872467534978687,-0.006198347107438051,0.6933935725745977
2018-09-21,-0.4937096582135325,4.81,674.0,0.4227980021234034,0.007869005427616517,1.0,1.0,-0.007869005427616517,0.014599714881961889,0.7079932874565595
2018-09-24,-0.38999243337260836,4.88,670.0,0.4224842278989036,0.007865660348317326,1.0,1.0,-0.007865660348317326,-0.016868904181319273,0.6911243832752403
2018-09-25,-0.7834224876364058,4.8,710.5,0.4231679923799231,0.007858441221163132,1.0,1.0,-0.007858441221163132,0.004382345208275152,0.6955067284835155
2018-09-26,-0.6060635293964518,4.82,691.0,0.42337049828698314,0.007852479782049858,1.0,1.0,-0.007852479782049858,-0.008298755186721962,0.6872079732967935
2018-09-27,-0.6421291761260886,4.78,691.0,0.4234991686416156,0.007846786072541374,1.0,1.0,-0.007846786072541374,-0.008424979317808104,0.6787829939789854
2018-09-28,-0.7167591586231303,4.74,696.0,0.4239377921742185,0.00784017120491829,1.0,1.0,-0.00784017120491829,0.03142027734424971,0.7102032713232351
2018-10-01,-0.7188058952891563,4.89,716.0,0.42434954351351223,0.007833527786716699,1.0,1.0,-0.007833527786716699,0.020449897750511425,0.7306531690737466
2018-10-02,-0.6145467899826897,4.99,716.0,0.4244856054288062,0.007827579315618283,1.0,1.0,-0.007827579315618283,-0.00799963350410951,0.7226535355696371
2018-10-03,-0.6386319258935806,4.95,714.5,0.42458997264134285,0.007821738174798573,1.0,1.0,-0.007821738174798573,0.0060606060606061,0.7287141416302432
2018-10-04,-0.6044885449724031,4.98,714.5,0.4247109061967154,0.007815939181207003,1.0,1.0,-0.007815939181207003,0.006067852518117009,0.7347819941483602
2018-10-05,-0.5397669040680038,5.01,710.5,0.4245725097519909,0.007811072349145677,1.0,1.0,-0.007811072349145677,-0.013856621321487335,0.7209253728268729
2018-10-08,-0.5244165238307339,4.94,700.0,0.4244425834948898,0.007806309319758192,1.0,1.0,-0.007806309319758192,0.002024291497975561,0.7229496643248484
2018-10-09,-0.5113771508839688,4.95,700.0,0.42416791951155375,0.0078019673584056705,1.0,1.0,-0.0078019673584056705,-0.010101010101010055,0.7128486542238384
2018-10-10,-0.5578297242292907,4.9,700.0,0.42410676536089065,0.007796899606041844,1.0,1.0,-0.007796899606041844,-0.004081632653061273,0.7087670215707771
2018-10-11,-0.5743057506943616,4.88,700.0,0.4239980159337464,0.0077918653581348024,1.0,1.0,-0.0077918653581348024,0.018442622950819665,0.7272096445215968
2018-10-12,-0.4814066238941175,4.97,700.0,0.4236708799743984,0.007787723748420168,1.0,1.0,-0.007787723748420168,0.016346899168774777,0.7435565436903715
2018-10-15,-0.2246829202142555,5.05,677.5,0.4234306273997566,0.007785509845334694,1.0,1.0,-0.007785509845334694,-0.0038052604190695087,0.739751283271302
2018-10-16,-0.13910014607808918,5.03,664.0,0.42273551268058074,0.007784789376623629,1.0,1.0,-0.007784789376623629,-0.00994035785288272,0.7298109254184193
2018-10-17,-0.1886505039294626,4.98,664.0,0.4216002927024757,0.007784112204713046,1.0,1.0,-0.007784112204713046,-0.009963960749000174,0.7198469646694191
2018-10-18,-0.187945924654227,4.93,657.5,0.4200046349389275,0.007783948174379053,1.0,1.0,-0.007783948174379053,0.0020579943270423026,0.7219049589964615
2018-10-19,-0.1584375360640351,4.94,655.0,0.418588767566686,0.007783874100861123,1.0,1.0,-0.007783874100861123,-0.012038794992575359,0.7098661640038861
2018-10-22,-0.1477845473659123,4.88,646.0,0.417960489314435,0.007782948215736707,1.0,1.0,-0.007782948215736707,0.0022419468471440392,0.7121081108510302
2018-10-23,-0.013465163025377258,4.89,630.0,0.4173999551770153,0.007783278036548217,1.0,1.0,-0.007783278036548217,-0.018404907975460127,0.6937032028755701
2018-10-24,-0.10362366695620207,4.8,630.0,0.4160317605766665,0.00778352963008921,1.0,1.0,-0.00778352963008921,0.07712039776014334,0.7708236006357134
2018-10-25,0.28810053667611424,5.17,627.0,0.4165843147200249,0.00778612354597111,1.0,1.0,-0.00778612354597111,-0.042453847010306196,0.7283697536254072
2018-10-26,0.12948942738391267,4.95,619.0,0.4163612959444497,0.007787577661738428,-1.0,-1.0,0.007787577661738428,-0.004002661337681364,0.7243670922877259
2018-10-29,0.12507076207382628,4.97,622.0,0.4158440495632616,0.007789275302132112,-1.0,-1.0,0.007789275302132112,0.01590873521716344,0.7402758275048893
2018-10-30,0.1607069620278745,4.89,607.0,0.4153775019433651,0.007791257064204489,-1.0,-1.0,0.007791257064204489,-0.008231301815619383,0.7320445256892699
2018-10-31,0.23032830397875959,4.93,603.0,0.41515456202536066,0.00779381707466209,-1.0,-1.0,0.00779381707466209,-0.014392659008093873,0.7176518666811761
2018-11-01,0.4152273295157558,5.0,588.0,0.4163100589539586,0.007797232432796333,-1.0,-1.0,0.007797232432796333,-0.0003182543850120956,0.717333612296164
2018-11-02,0.5994687942294394,5.0,564.0,0.4181431216971355,0.0078023602939194334,-1.0,-1.0,0.0078023602939194334,0.002013833972152341,0.7193474462683164
2018-11-05,0.5794636809003926,4.99,565.0,0.4209239274193275,0.007806258971857712,-1.0,-1.0,0.007806258971857712,-0.01008912201796427,0.7092583242503521
2018-11-06,0.6660282282076597,5.04,560.0,0.42433730134044445,0.0078106638782006075,-1.0,-1.0,0.0078106638782006075,0.00377298737129905,0.7130313116216511
2018-11-07,0.7525881517701265,5.02,546.0,0.42823418599614105,0.007815772615805629,-1.0,-1.0,0.007815772615805629,0.005790005793343916,0.718821317414995
2018-11-08,0.8215132637731557,4.99,533.0,0.4330446129434014,0.007820800630819595,-1.0,-1.0,0.007820800630819595,0.009873308361007993,0.728694625776003
2018-11-09,0.8471458377895944,4.94,523.0,0.43811460528829466,0.00782572497554571,-1.0,-1.0,0.00782572497554571,-0.10290219562821475,0.6257924301477882
2018-11-12,1.1770014036102125,5.45,545.5,0.44650931783346454,0.00783317799521501,-1.0,-1.0,0.00783317799521501,0.02140806436208119,0.6472004945098694
2018-11-13,1.3855620636485924,5.33,503.0,0.4569482014944917,0.007841824923163833,0.0,0.0,-0.0,0.0,0.6472004945098694
2018-11-14,2.8015559595010844,6.77,505.0,0.49437737976287766,0.007858305030690921,0.0,0.0,-0.0,-0.0,0.6472004945098694
2018-11-15,1.254242289010901,5.29,513.0,0.5013362414680188,0.007866974095495319,0.0,0.0,-0.0,0.0,0.6472004945098694
2018-11-16,1.1893318411235718,5.3,522.0,0.5078731188502017,0.007874843216238369,0.0,0.0,-0.0,0.0,0.6472004945098694
2018-11-19,1.152550125579971,5.22,516.0,0.5136575127936589,0.007882654795387653,-1.0,-1.0,0.007882654795387653,-0.007953088041895632,0.6392474064679737
2018-11-20,1.3383714419920376,5.26,497.0,0.5218915850549082,0.007890600720337952,-1.0,-1.0,0.007890600720337952,0.007461674595825554,0.6467090810637993
2018-11-21,1.3654277942344248,5.22,488.0,0.5301099149440628,0.007898713536404867,0.0,0.0,-0.0,0.0,0.6467090810637993
2018-11-22,1.4287769082276753,5.22,479.5,0.5391745327845667,0.00790661750108931,0.0,0.0,-0.0,0.0,0.6467090810637993
2018-11-23,1.6660301607105028,5.22,449.0,0.5509367212260238,0.007915300310221597,0.0,0.0,-0.0,0.0,0.6467090810637993
2018-11-26,1.7518280621068412,5.31,449.0,0.5632923953284366,0.007924659104439105,0.0,0.0,-0.0,-0.0,0.6467090810637993
2018-11-27,1.6673354257947364,5.23,449.0,0.5732603829844534,0.007934664975958272,0.0,0.0,-0.0,0.0,0.6467090810637993
2018-11-28,1.6626039914387727,5.23,449.0,0.5823602709872461,0.007945202691673113,0.0,0.0,-0.0,-0.0,0.6467090810637993
2018-11-29,1.5764746383927926,5.22,458.0,0.5903533119628697,0.007955295549360714,0.0,0.0,-0.0,0.0,0.6467090810637993
2018-11-30,1.6442197260161806,5.34,464.0,0.5995990087125065,0.007965043693930645,0.0,0.0,-0.0,0.0,0.6467090810637993
2018-12-03,1.5561395597813674,5.36,477.0,0.6076038004795311,0.007974550189137595,0.0,0.0,-0.0,0.0,0.6467090810637993
2018-12-04,1.611408801445267,5.42,477.0,0.6159067050762185,0.007984467921498392,0.0,0.0,-0.0,-0.0,0.6467090810637993
2018-12-05,1.5668615704395124,5.38,477.0,0.6236256272448353,0.007994000900546095,0.0,0.0,-0.0,0.0,0.6467090810637993
2018-12-06,1.5622603863668356,5.38,477.0,0.6310024875206595,0.008003646988748772,0.0,0.0,-0.0,0.0,0.6467090810637993
