Date,Spread,CRUDOIL,OILWTXI,Spread_rolling_std,Hedge ratio,Position,Leg1_position,Leg2_position,dailypnl,cumpnl
2018-11-07,-0.09961677243261136,61.67,61.67,0.5425585821229274,1.0016153198059448,1.0,1.0,-1.0016153198059448,2.619295939589386e-05,0.0806146385714013
2018-11-08,-0.09796141907239786,60.67,60.67,0.5426745450630183,1.001614659948449,1.0,1.0,-1.001614659948449,1.277462955753296e-05,0.08062741320095884
2018-11-09,-0.09719542694639216,60.19,60.19,0.5427856307806774,1.0016148102167535,1.0,1.0,-1.0016148102167535,6.97542210260655e-06,0.08063438862306145
2018-11-12,-0.09678731313351108,59.93,59.93,0.5428956720247032,1.0016150060592943,1.0,1.0,-1.0016150060592943,0.00011426039865522486,0.08074864902171668
2018-11-13,-0.08999983574007331,55.69,55.69,0.5429966483966691,1.0016160861149233,1.0,1.0,-1.0016160861149233,-1.625082105148265e-05,0.08073239820066519
2018-11-14,-0.09092235201556775,56.25,56.25,0.5431015371659551,1.0016163973691656,1.0,1.0,-1.0016163973691656,-6.0345501782183356e-06,0.08072636365048697
2018-11-15,-0.09127626747095263,56.46,56.46,0.5432063081512025,1.0016166536923654,1.0,1.0,-1.0016166536923654,0.0,0.08072636365048697
2018-11-16,-0.09128416692139751,56.46,56.46,0.5433104017097548,1.0016167936047007,1.0,1.0,-1.0016167936047007,-2.1190706118995664e-05,0.08070517294436796
2018-11-19,-0.09248251393754714,57.2,57.2,0.5434155043458905,1.0016168271667403,1.0,1.0,-1.0016168271667403,-0.003739590237436863,0.0769655827069311
2018-11-20,-0.3058611163985674,53.21,53.43,0.5439575621746394,1.0016069832752867,1.0,1.0,-1.0016069832752867,-0.07868782926888934,-0.0017222465619582406
2018-11-21,-4.485885328377478,50.22,54.63,0.6153216009229313,1.001389077949432,1.0,1.0,-1.001389077949432,0.0,-0.0017222465619582406
2018-11-22,-4.474289232347729,50.22,54.63,0.6784059393901212,1.0011768118679796,0.0,0.0,-0.0,0.0,-0.0017222465619582406
2018-11-23,-0.25928927750358355,50.22,50.42,0.6786073762956891,1.001175907923514,0.0,0.0,-0.0,0.0,-0.0017222465619582406
2018-11-26,-0.31053595602429596,51.38,51.63,0.6789079930715632,1.0011724957587507,1.0,1.0,-1.0011724957587507,0.004860699242169608,0.003138452680211367
2018-11-27,-0.06048856382506074,51.56,51.56,0.6789394163561941,1.0011731684217429,1.0,1.0,-1.0011731684217429,2.889689479467633e-05,0.0031673495750060435
2018-11-28,-0.059043345388332114,50.29,50.29,0.6789696915172562,1.0011740573749917,1.0,1.0,-1.0011740573749917,-2.7081060946319152e-05,0.0031402685140597244
2018-11-29,-0.06043919104375561,51.45,51.45,0.6790005621809828,1.0011747170270895,1.0,1.0,-1.0011747170270895,1.1872747406929327e-05,0.0031521412614666537
2018-11-30,-0.05986152641414577,50.93,50.93,0.6790308395127449,1.0011753686710023,1.0,1.0,-1.0011753686710023,-4.661780316954356e-05,0.00310552345829711
2018-12-03,-0.06226125461061116,52.95,52.95,0.6790622887446637,1.0011758499454317,1.0,1.0,-1.0011758499454317,-6.66203935088816e-06,0.003098861418946222
2018-12-04,-0.06263953687031432,53.25,53.25,0.6790936889980635,1.001176329330898,1.0,1.0,-1.001176329330898,7.95264899761984e-06,0.003106814067943842
2018-12-05,-0.06224269164159324,52.89,52.89,0.6791245791438448,1.0011768328916921,1.0,1.0,-1.0011768328916921,3.115080446906837e-05,0.00313796487241291
2018-12-06,-0.06063168667797214,51.49,51.49,0.6791542291316469,1.0011775429535439,1.0,1.0,-1.0011775429535439,-2.5613674654673124e-05,0.003112351197758237
2018-12-07,-0.062068427714372376,52.61,52.61,0.6791830386396833,1.0011797838379466,1.0,1.0,-1.0011797838379466,3.6104390402851017e-05,0.003148455588161088
2018-12-10,-0.06032183751859321,51.0,51.0,0.6792091188924946,1.0011827811278156,1.0,1.0,-1.0011827811278156,-1.5074661432943476e-05,0.0031333809267281446
2018-12-11,-0.06209792224145616,51.65,51.65,0.6788984947639043,1.0012022831024483,1.0,1.0,-1.0012022831024483,1.1638752201822977e-05,0.0031450196789299676
2018-12-12,-0.062498612077256155,51.15,51.15,0.6785902411096406,1.0012218692488222,1.0,1.0,-1.0012218692488222,-3.4159785450942753e-05,0.003110859893479025
2018-12-13,-0.06429476247888033,52.58,52.58,0.6786224087976344,1.001222798829952,1.0,1.0,-1.001222798829952,3.2093236693300775e-05,0.0031429531301723256
2018-12-14,-0.06266091781348848,51.2,51.2,0.6786532893620497,1.0012238460510448,1.0,1.0,-1.0012238460510448,3.155228100349891e-05,0.0031745054111758245
2018-12-17,-0.06110657427510091,49.88,49.88,0.6786829306199809,1.00122507165748,1.0,1.0,-1.00122507165748,8.93997761272497e-05,0.003263905187303074
2018-12-18,-0.05672593444366214,46.24,46.24,0.6787097160806862,1.0012267719386605,1.0,1.0,-1.0012267719386605,-0.005457778327024446,-0.0021938731397213715
2018-12-19,-0.3086328547449142,47.92,48.17,0.6790631362661494,1.0012172068662013,1.0,1.0,-1.0012172068662013,-0.00019015136533222926,-0.0023840245050536007
2018-12-20,-0.30544037004408153,45.63,45.88,0.6794069257425215,1.0012083777254595,1.0,1.0,-1.0012083777254595,0.0010687773572043858,-0.001315247147849215
2018-12-21,-0.2547941762720001,45.39,45.59,0.6796539918055611,1.0012018902450537,1.0,1.0,-1.0012018902450537,0.06720065330444981,0.0658854061566006
2018-12-24,2.8040112498291734,45.39,42.53,0.7016758852771641,1.0013164530959517,1.0,1.0,-1.0013164530959517,0.0,0.0658854061566006
2018-12-25,2.799124497731796,45.39,42.53,0.7227877540145929,1.0014313543914461,0.0,0.0,-0.0,0.0,0.0658854061566006
2018-12-26,-0.2658640074591716,46.02,46.22,0.7230740654177691,1.001425010979212,0.0,0.0,-0.0,0.0,0.0658854061566006
2018-12-27,-0.2633168095350342,44.41,44.61,0.7233536009792532,1.001419341168685,1.0,1.0,-1.001419341168685,4.977779211150224e-05,0.0659351839487121
2018-12-28,-0.2640754503901164,45.13,45.33,0.7236321800690834,1.0014135329889724,1.0,1.0,-1.0014135329889724,-0.0017673303030909338,0.06416785364562116
2018-12-31,-0.3437707714141709,45.13,45.41,0.724064539727605,1.0014043332176652,1.0,1.0,-1.0014043332176652,0.0,0.06416785364562116
2019-01-01,-0.34335523088439857,45.13,45.41,0.7244923027306636,1.001395182358168,1.0,1.0,-1.001395182358168,0.0018923286798810286,0.06606018232550219
2019-01-02,-0.26464624390811764,46.34,46.54,0.7247637475135738,1.0013890469254,1.0,1.0,-1.0013890469254,3.4589242852647514e-05,0.06609477156835483
2019-01-03,-0.2651077923164422,46.89,47.09,0.7250336971295791,1.0013826245979283,1.0,1.0,-1.0013826245979283,5.3258210655975774e-05,0.06614802977901081
2019-01-04,-0.26599054233173547,47.76,47.96,0.7253028557528813,1.0013759495899026,1.0,1.0,-1.0013759495899026,3.2830001170141426e-05,0.06618085978018096
2019-01-07,-0.26642747179632664,48.32,48.52,0.725570453534899,1.0013690740271295,1.0,1.0,-1.0013690740271295,7.19331927842154e-05,0.06625279297296517
2019-01-08,-0.26778469818281536,49.58,49.78,0.7258380790414081,1.0013616853793252,1.0,1.0,-1.0013616853793252,0.00013849485875985779,0.06639128783172503
2019-01-09,-0.2708684854221559,52.16,52.36,0.7261086539563116,1.0013534852066874,1.0,1.0,-1.0013534852066874,1.0897636420062647e-05,0.0664021854681451
2019-01-10,-0.27052735053941745,52.39,52.59,0.7263585696842131,1.001341079112748,1.0,1.0,-1.001341079112748,-4.708962379156717e-05,0.06635509584435353
2019-01-11,-0.26837485523835625,51.39,51.59,0.7265642708466834,1.0013253509447249,1.0,1.0,-1.0013253509447249,-5.3726949873340174e-05,0.0663013688944802
2019-01-14,-0.2662262479066442,50.31,50.51,0.7267772874654992,1.0013111512157324,1.0,1.0,-1.0013111512157324,8.439363601110694e-05,0.0663857625304913
2019-01-15,-0.2676552858841248,51.91,52.11,0.7270068681694848,1.0012983167507987,1.0,1.0,-1.0012983167507987,9.804281103287325e-06,0.06639556681159459
2019-01-16,-0.26700764687556244,52.11,52.31,0.7271826182524276,1.0012809720297373,1.0,1.0,-1.0012809720297373,-1.1731888647063121e-05,0.06638383492294753
2019-01-17,-0.2657975823841454,51.87,52.07,0.7273532601474365,1.0012636370728663,1.0,1.0,-1.0012636370728663,8.612310973587362e-05,0.06646995803268341
