Date,Spread,EIAEBRT,OILBREN,Spread_rolling_std,Hedge ratio,Position,Leg1_position,Leg2_position,dailypnl,cumpnl
2018-01-19,0.5469503830326943,68.56,68.59,0.6661812001847739,0.9915884183841276,-1.0,-1.0,0.9915884183841276,0.0016367583139251726,0.0034772039989749916
2018-01-22,0.42857763633944046,69.32,69.47,0.6663833466740184,0.99167154690745,-1.0,-1.0,0.99167154690745,0.0006397342057334774,0.0041169382047084695
2018-01-23,0.37743955585949607,69.81,70.01,0.6666621985065437,0.9917520417674689,-1.0,-1.0,0.9917520417674689,-0.0017157767853444598,0.0024011614193640094
2018-01-24,0.49049029206506134,69.91,69.99,0.6666530605411297,0.9918489742525352,-1.0,-1.0,0.9918489742525352,-0.005682192660909573,-0.0032810312415455633
2018-01-25,0.8774203995754561,71.08,70.77,0.6665228891716749,0.9919821901995839,-1.0,-1.0,0.9919821901995839,0.00930287935948589,0.006021848117940327
2018-01-26,0.21038478667954053,70.08,70.43,0.6672115800406039,0.9920433794309308,-1.0,-1.0,0.9920433794309308,0.007349846856486441,0.013371694974426768
2018-01-29,-0.3026171223892362,68.41,69.26,0.6690658056048056,0.9920966953853484,-1.0,-1.0,0.9920966953853484,0.0001849102636442678,0.013556605238071036
2018-01-30,-0.31184422916953736,67.78,68.63,0.6706885087162555,0.9921585928773065,1.0,1.0,-0.9921585928773065,0.0,0.013556605238071036
2018-01-31,-0.31503539785101964,67.78,68.63,0.6728996438131262,0.9922050910367335,1.0,1.0,-0.9922050910367335,0.005303028946724981,0.01885963418479602
2018-02-01,0.034028114274377685,68.6,69.1,0.6738182858356351,0.9922716626009497,1.0,1.0,-0.9922716626009497,-0.004414302378602459,0.01444533180619356
2018-02-02,-0.26540651086533273,67.45,68.24,0.6761320945649566,0.9923125221404651,-1.0,-1.0,0.9923125221404651,-0.0006498896052402905,0.01379544220095327
2018-02-05,-0.22663708665683657,67.69,68.44,0.6782867049386581,0.9923529673678674,1.0,1.0,-0.9923529673678674,0.006557606022797362,0.02035304822375063
2018-02-06,0.22858511865346998,66.75,67.03,0.6788954655701743,0.9924125746881475,1.0,1.0,-0.9924125746881475,0.0002666324564497332,0.020619680680200363
2018-02-07,0.24670951782307782,65.74,65.99,0.679456501169271,0.9924729577538555,-1.0,-1.0,0.9924729577538555,0.0014572827939898433,0.022076963474190206
2018-02-08,0.15404250225557803,64.26,64.59,0.680024926020601,0.9925059219344237,-1.0,-1.0,0.9925059219344237,0.0010068624256462655,0.02308382589983647
2018-02-09,0.09278300219980906,63.04,63.42,0.6810053739563908,0.9925452065247585,-1.0,-1.0,0.9925452065247585,0.009881796063405859,0.032965621963242334
2018-02-12,-0.5284055032958506,62.2,63.2,0.6852037142510204,0.9925380617610103,-1.0,-1.0,0.9925380617610103,-0.010896463211738594,0.02206915875150374
2018-02-13,0.1595094234717891,61.94,62.24,0.6855125819646982,0.9926171365123426,1.0,1.0,-0.9926171365123426,-0.009500178193995021,0.012568980557508718
2018-02-14,-0.43604366061990163,62.29,63.19,0.6883305439347428,0.992657756933374,-1.0,-1.0,0.992657756933374,-0.00019656196242151883,0.0123724185950872
2018-02-15,-0.43599763205824615,62.86,63.76,0.6895329959266341,0.9927226730247529,1.0,1.0,-0.9927226730247529,0.005158616647152746,0.017531035242239944
2018-02-16,-0.1295599866253383,64.3,64.9,0.6913602203967898,0.9927513095011606,1.0,1.0,-0.9927513095011606,-0.0021284395806297016,0.015402595661610242
2018-02-19,-0.2765051716946374,64.95,65.7,0.6935120646357975,0.9927930771947434,1.0,1.0,-0.9927930771947434,0.005211779679616772,0.020614375341227016
2018-02-20,0.0635710625391539,64.68,65.08,0.6935888098040238,0.9928769043863069,1.0,1.0,-0.9928769043863069,-0.0014990431785807828,0.019115332162646232
2018-02-21,-0.03864108427842439,64.81,65.31,0.6947021772093707,0.9929358610362644,-1.0,-1.0,0.9929358610362644,-0.004097296774663087,0.015018035387983145
2018-02-22,0.2128348529444395,66.12,66.37,0.6946060109712714,0.9930264448855742,1.0,1.0,-0.9930264448855742,0.004637669550503366,0.01965570493848651
2018-02-23,0.508050821457573,67.04,66.99,0.6926704528487109,0.9931624000379525,-1.0,-1.0,0.9931624000379525,-0.003345277839312079,0.01631042709917443
2018-02-26,0.7244528368067193,67.96,67.69,0.6919373992723866,0.9932862633061498,-1.0,-1.0,0.9932862633061498,-0.004827454079729253,0.011482973019445179
2018-02-27,1.040233174586163,67.59,66.99,0.6918555041365357,0.9934283747636042,-1.0,-1.0,0.9934283747636042,0.0032105246573977814,0.01469349767684296
2018-02-28,0.8030371945851584,66.08,65.7,0.6908569994027898,0.9935610777079884,-1.0,-1.0,0.9935610777079884,-0.0011904337873842007,0.01350306388945876
2018-03-01,0.863974673612006,64.23,63.77,0.690907087901365,0.9936651297849772,-1.0,-1.0,0.9936651297849772,0.001714410711029967,0.015217474600488726
2018-03-02,0.7482200385851812,64.26,63.91,0.6907578584083595,0.9937690496231392,-1.0,-1.0,0.9937690496231392,0.002313772179205975,0.0175312467796947
2018-03-05,0.6024624025178724,65.78,65.58,0.6905970541658304,0.9938630313736221,-1.0,-1.0,0.9938630313736221,5.193936998545718e-06,0.017536440716693247
2018-03-06,0.5951323175725918,65.67,65.47,0.6901967057310128,0.9939646812651202,-1.0,-1.0,0.9939646812651202,0.006099281343756267,0.023635722060449515
2018-03-07,0.18957255977802845,65.09,65.29,0.6904915582389589,0.9940331971239388,-1.0,-1.0,0.9940331971239388,0.00016891032648598536,0.0238046323869355
2018-03-08,0.17855118149716986,63.87,64.07,0.6910226239857631,0.9940916001014958,-1.0,-1.0,0.9940916001014958,0.0005895441888324957,0.024394176575767996
2018-03-09,0.13416470453529428,65.19,65.44,0.6918637513383691,0.9941295124612577,-1.0,-1.0,0.9941295124612577,0.0016170314191346694,0.026011207994902665
2018-03-12,0.0296535197377068,64.53,64.88,0.6929483635315791,0.9941483736168665,-1.0,-1.0,0.9941483736168665,-0.0007087934154657843,0.025302414579436883
2018-03-13,0.07547625885877096,64.2,64.5,0.6939514608139126,0.9941786626533525,-1.0,-1.0,0.9941786626533525,0.012272755688007418,0.0375751702674443
2018-03-14,-0.7115075482704043,63.61,64.7,0.6993654174290288,0.9941500393859414,-1.0,-1.0,0.9941500393859414,0.005202965618622017,0.04277813588606632
2018-03-15,-1.0463173173609022,63.67,65.1,0.7075532825793394,0.9941062567950985,1.0,1.0,-0.9941062567950985,0.0012034123830855729,0.04398154826915189
2018-03-16,-0.9876735672017105,64.68,66.06,0.7150850367958901,0.9940610591462566,1.0,1.0,-0.9940610591462566,-0.0017479391824252056,0.04223360908672669
2018-03-19,-1.102105158588472,64.82,66.32,0.7235190957826539,0.9940003793514546,1.0,1.0,-0.9940003793514546,0.0035160738111156675,0.045749682897842356
2018-03-20,-0.8918745109980222,66.0,67.3,0.7295034780024617,0.9939357282466275,1.0,1.0,-0.9939357282466275,0.002742916995398411,0.04849259989324077
2018-03-21,-0.7491076018233258,68.15,69.32,0.7343800459173386,0.9939282689241681,1.0,1.0,-0.9939282689241681,0.013469460385839249,0.06196206027908002
2018-03-22,0.166214443933427,68.98,69.23,0.7348675229536377,0.993987946787037,1.0,1.0,-0.993987946787037,-0.012915027264223618,0.049047033014856405
2018-03-23,-0.7269285996572421,69.03,70.18,0.7397659344198173,0.9939716243895302,-1.0,-1.0,0.9939716243895302,0.00219559788329047,0.051242630898146874
2018-03-26,-0.8758541212441742,68.81,70.11,0.7456312688083979,0.9939502798637024,1.0,1.0,-0.9939502798637024,-0.004317140238070785,0.04692549066007609
2018-03-27,-1.171154589495302,68.63,70.23,0.7541073848126194,0.9938937005481318,1.0,1.0,-0.9938937005481318,-0.003747448166831841,0.04317804249324425
2018-03-28,-1.4182108242226548,68.13,69.98,0.7647586990052976,0.9938298202946935,1.0,1.0,-0.9938298202946935,0.011501082500425827,0.05467912499367008
2018-03-29,-0.63678023920707,69.02,70.09,0.7687408110469505,0.9938190931546164,1.0,1.0,-0.9938190931546164,0.0,0.05467912499367008
2018-03-30,-0.6374041682042417,69.02,70.09,0.7723623188625165,0.9938279949807995,1.0,1.0,-0.9938279949807995,0.0,0.05467912499367008
2018-04-02,-0.6364351641827284,69.02,70.09,0.7762613715103154,0.9938141698413857,1.0,1.0,-0.9938141698413857,0.02750748308592217,0.08218660807959224
2018-04-03,1.2820693854158947,69.02,68.15,0.7774760230789814,0.9939534939777565,1.0,1.0,-0.9939534939777565,-0.03792536635301411,0.04426124172657813
2018-04-04,-1.3367342732329632,66.04,67.79,0.7867532786320451,0.9939037361444604,-1.0,-1.0,0.9939037361444604,-0.0003870292818865034,0.043874212444691627
2018-04-05,-1.3256562114953425,66.54,68.28,0.7901145763071397,0.9939316961261767,1.0,1.0,-0.9939316961261767,0.01075780485479107,0.054632017299482694
2018-04-06,-0.5946303589015258,66.51,67.51,0.7900333956277229,0.9939954134039627,1.0,1.0,-0.9939954134039627,0.008179894533346423,0.06281191183282911
2018-04-09,-0.07585840265815591,68.19,68.67,0.7852653115283652,0.9941147284499512,1.0,1.0,-0.9941147284499512,0.0010458303149776665,0.06385774214780678
2018-04-10,-0.028436239677716912,70.67,71.11,0.7827728634545622,0.9942122941875646,1.0,1.0,-0.9942122941875646,0.006920945023446593,0.07077868717125337
2018-04-11,0.4398881890118389,72.74,72.71,0.7777171302709744,0.994362698541991,1.0,1.0,-0.994362698541991,-0.00323883587384677,0.0675398512974066
2018-04-12,0.19456859248393243,71.44,71.64,0.772962408314509,0.9944923423718043,-1.0,-1.0,0.9944923423718043,-0.009363756153589777,0.05817609514381682
2018-04-13,0.846652643776892,73.18,72.72,0.7673513390100563,0.9946829944475126,-1.0,-1.0,0.9946829944475126,-0.00193001150390636,0.05624608363991046
2018-04-16,0.9704457641332738,72.05,71.45,0.7672018580787178,0.9948153147077218,-1.0,-1.0,0.9948153147077218,0.006946663166508752,0.06319274680641922
2018-04-17,0.46093253689593894,71.71,71.61,0.7628013725906299,0.9949597467267708,-1.0,-1.0,0.9949597467267708,-0.005660498657927535,0.057532248148491685
2018-04-18,0.8600908853027533,73.73,73.23,0.762613704701858,0.995082740880749,-1.0,-1.0,0.995082740880749,0.0054638952098141555,0.06299614335830583
2018-04-19,0.4575807291132179,74.85,74.75,0.7593946031567974,0.9952163113162111,-1.0,-1.0,0.9952163113162111,-0.012637625800431745,0.050358517557874086
2018-04-20,1.3880177807021141,74.62,73.57,0.7592184123709195,0.9954054943495704,-1.0,-1.0,0.9954054943495704,0.008784224931555494,0.05914274248942958
2018-04-23,0.7305459073888301,74.54,74.14,0.7572042561146963,0.9955415982278281,-1.0,-1.0,0.9955415982278281,-0.004817866476546301,0.05432487601288328
2018-04-24,1.0813841740219772,75.86,75.1,0.7544911727820286,0.9957205835682827,-1.0,-1.0,0.9957205835682827,0.009918346652125123,0.0642432226650084
2018-04-25,0.30666117633174395,73.79,73.79,0.7501255920214102,0.9958441363825485,-1.0,-1.0,0.9958441363825485,-0.010481764016837975,0.053761458648170425
2018-04-26,1.0668824189288557,75.39,74.62,0.7471446318074211,0.9960214095560324,-1.0,-1.0,0.9960214095560324,0.001062819818019925,0.05482427846619035
2018-04-27,0.973594065187882,75.33,74.64,0.7432584808790587,0.9962005082370327,-1.0,-1.0,0.9962005082370327,-0.00276044460670149,0.05206383385948886
2018-04-30,1.1711649962468442,75.92,75.02,0.7412522719127422,0.9963854306018817,-1.0,-1.0,0.9963854306018817,-0.0033051095537846055,0.04875872430570426
2018-05-01,1.3925480901320952,74.85,73.71,0.7409752266854065,0.9965737608176355,-1.0,-1.0,0.9965737608176355,0.010407109644165413,0.05916583394986967
2018-05-02,0.5929280036701243,73.14,72.79,0.7409554533773126,0.9966626184411302,-1.0,-1.0,0.9966626184411302,0.0013753967570529083,0.06054123070692258
2018-05-03,0.48905189378083946,73.45,73.2,0.741035835184642,0.9967342637461635,-1.0,-1.0,0.9967342637461635,-0.002040038496323237,0.05850119221059934
2018-05-04,0.6365307678829879,74.75,74.35,0.7410288849276956,0.9968186850318361,-1.0,-1.0,0.9968186850318361,0.0,0.05850119221059934
2018-05-07,0.6299115108340061,74.75,74.35,0.7410299866207981,0.9969077133714325,-1.0,-1.0,0.9969077133714325,0.004004567215693915,0.06250575942629324
2018-05-08,0.32437448742301456,74.16,74.06,0.7413383685391185,0.9969703687898593,-1.0,-1.0,0.9969703687898593,-0.0034435039745965915,0.05906225545169665
2018-05-09,0.5780476426418772,77.6,77.25,0.7412701359255288,0.9970479269560921,-1.0,-1.0,0.9970479269560921,-0.0001292694062383432,0.05893298604545831
2018-05-10,0.5810385001336442,77.59,77.23,0.7412861329071384,0.9971379192006521,-1.0,-1.0,0.9971379192006521,0.005934123404266458,0.06486710944972476
2018-05-11,0.11766871137290025,77.37,77.47,0.742078822149418,0.9971902838340919,-1.0,-1.0,0.9971902838340919,-0.004161387069358173,0.06070572238036659
2018-05-14,0.44012136524249,78.17,77.95,0.7357185885958785,0.9971761210360168,-1.0,-1.0,0.9971761210360168,0.001918782592941707,0.06262450497330829
2018-05-15,0.28872112264180316,78.94,78.87,0.7360233569310475,0.9972268147249675,-1.0,-1.0,0.9972268147249675,0.0021674069403710174,0.0647919119136793
2018-05-16,0.12026777909748887,78.19,78.29,0.7302652059575161,0.9971865145089092,-1.0,-1.0,0.9971865145089092,0.003721808068226945,0.06851371998190625
2018-05-17,-0.17476976862913318,80.09,80.49,0.7320711349296382,0.9972017613197806,-1.0,-1.0,0.9972017613197806,0.005368991426965241,0.0738827114088715
2018-05-18,-0.5964061672417955,78.38,79.2,0.7361635254531798,0.9971768455459822,1.0,1.0,-0.9971768455459822,0.0027632260825938004,0.0766459374914653
2018-05-21,-0.37800438253616164,78.34,78.94,0.7388574205467459,0.9971877930394751,1.0,1.0,-0.9971877930394751,0.008486850963452027,0.08513278845491733
2018-05-22,0.2687343515924141,80.42,80.37,0.737814460385347,0.9972784079682416,1.0,1.0,-0.9972784079682416,-0.005008636485236178,0.08012415196968115
2018-05-23,-0.13736978468604377,78.69,79.04,0.7392256351849064,0.997309840393295,-1.0,-1.0,0.997309840393295,-0.0019116327753427031,0.07821251919433844
2018-05-24,0.008556707158405175,78.9,79.1,0.7396927358117364,0.9973633791762528,1.0,1.0,-0.9973633791762528,0.004514918554172534,0.08272743774851098
2018-05-25,0.3645117476631441,76.6,76.43,0.7385399300015864,0.9974550340486307,-1.0,-1.0,0.9974550340486307,0.0,0.08272743774851098
2018-05-28,0.3564391874640762,76.6,76.43,0.7358707045300158,0.9975606543573978,-1.0,-1.0,0.9975606543573978,0.011622253481225527,0.09434969122973651
2018-05-29,-0.5393250911630361,74.51,75.23,0.7366553083831501,0.9975983662257483,-1.0,-1.0,0.9975983662257483,0.006143796867972749,0.10049348809770925
2018-05-30,-1.0145932878894683,75.89,77.09,0.7414908039740757,0.9975949317406858,1.0,1.0,-0.9975949317406858,0.0001323357092004769,0.10062582380690972
2018-05-31,-1.0114425827641043,76.45,77.65,0.7477481292211327,0.9975717010014694,1.0,1.0,-0.9975717010014694,-0.010723448695702022,0.0899023751112077
2018-06-01,-1.8082793961947772,74.54,76.54,0.7616482878365407,0.9974951580375591,1.0,1.0,-0.9974951580375591,-0.00030278039577586076,0.08959959471543184
2018-06-04,-1.7953228580587108,73.41,75.4,0.775400323043649,0.9974180750405663,1.0,1.0,-0.9974180750405663,0.003639340418660767,0.09323893513409261
2018-06-05,-1.5040121132445705,72.91,74.61,0.7848268736360815,0.9973731686535929,1.0,1.0,-0.9973731686535929,-0.0005571212813494444,0.09268181385274316
2018-06-06,-1.5492204533900917,73.23,74.98,0.7948287771482926,0.9973222253052827,1.0,1.0,-0.9973222253052827,0.0001768108838173625,0.09285862473656052
2018-06-07,-1.5799482077435698,75.23,77.02,0.8038372733467141,0.9972727630192622,1.0,1.0,-0.9972727630192622,0.003066254878840359,0.09592487961540089
2018-06-08,-1.3369842814228008,75.11,76.66,0.8121909546131298,0.9972212924787738,1.0,1.0,-0.9972212924787738,-0.006015648168190432,0.08990923144721046
2018-06-11,-1.7810103911041324,74.58,76.58,0.8247514138203191,0.9971403811844363,1.0,1.0,-0.9971403811844363,0.005316865516002233,0.09522609696321269
2018-06-12,-1.3781580521609982,74.86,76.46,0.8321932614873095,0.9970985881789302,1.0,1.0,-0.9970985881789302,0.004239723031726947,0.09946581999493963
2018-06-13,-1.0569266775435011,75.07,76.35,0.8370235887822777,0.9970782799940209,1.0,1.0,-0.9970782799940209,-7.847729916252415e-05,0.0993873426957771
2018-06-14,-1.0539784453845584,74.77,76.05,0.8433197379653802,0.9970279874475287,1.0,1.0,-0.9970279874475287,-0.00164421694414877,0.09774312575162833
2018-06-15,-1.1279791732329016,72.02,73.37,0.8501072558800905,0.996973956293211,1.0,1.0,-0.996973956293211,0.02082047976949028,0.11856360552111861
2018-06-18,0.342340472243464,74.87,74.75,0.8502246226531208,0.9970255455218267,1.0,1.0,-0.9970255455218267,-0.001332895929574883,0.11723070959154372
2018-06-19,0.23941033065240447,74.92,74.9,0.8504706620984523,0.9970706230887528,-1.0,-1.0,0.9970706230887528,0.01480016310695742,0.13203087269850114
2018-06-20,-0.8656535298266164,74.25,75.34,0.8550336226973059,0.9970222130319433,-1.0,-1.0,0.9970222130319433,-0.0031173061257474405,0.1289135665727537
2018-06-21,-0.6091594278973105,72.87,73.7,0.8581736834858842,0.9970035200528807,1.0,1.0,-0.9970035200528807,-0.0022788511829356373,0.12663471538981808
2018-06-22,-0.7833933121358285,73.67,74.68,0.8622303979209492,0.9969656308534525,1.0,1.0,-0.9969656308534525,-0.007399490804630344,0.11923522458518773
2018-06-25,-1.3188226196665198,72.82,74.37,0.8701444619553905,0.9968915237282038,1.0,1.0,-0.9968915237282038,0.0002492848790051957,0.11948450946419292
2018-06-26,-1.3104918077889494,73.58,75.13,0.8778056677351254,0.9968120831597093,1.0,1.0,-0.9968120831597093,-0.0022413241775617737,0.11724318528663115
2018-06-27,-1.524990233443802,76.09,77.87,0.8873149239692693,0.9967251859951689,1.0,1.0,-0.9967251859951689,0.004922167183198219,0.12216535246982937
2018-06-28,-1.1403247919727448,76.26,77.66,0.8933801292952922,0.9966562553692088,1.0,1.0,-0.9966562553692088,-0.007370401774412082,0.11479495069541729
2018-06-29,-1.7272336943006223,77.44,79.44,0.9042802031570252,0.9965663858799172,1.0,1.0,-0.9965663858799172,0.009516137171368767,0.12431108786678605
2018-07-02,-0.9494954312808659,76.71,77.93,0.908904192894091,0.9965288775988816,1.0,1.0,-0.9965288775988816,-8.096829968319043e-05,0.12423011956710285
2018-07-03,-0.9394330053579125,75.87,77.08,0.9134339803613456,0.9964897898982605,1.0,1.0,-0.9964897898982605,-0.0002343801723762324,0.12399573939472662
2018-07-04,-0.9736112902224932,76.99,78.24,0.9176503283614991,0.996467424466034,1.0,1.0,-0.996467424466034,0.000662068203675804,0.12465780759840242
2018-07-05,-0.9205540585582099,77.09,78.29,0.9219550926194889,0.9964306304580177,1.0,1.0,-0.9964306304580177,-0.012097687704597182,0.11256011989380524
2018-07-06,-1.8284871480967553,74.98,77.09,0.9330345448476802,0.9963482572071184,1.0,1.0,-0.9963482572071184,0.014953742626668078,0.1275138625204733
2018-07-09,-0.7338800590254522,77.08,78.1,0.9359972134877104,0.9963364924331044,1.0,1.0,-0.9963364924331044,-0.0004820913676153657,0.12703177115285794
2018-07-10,-0.7802721844057459,77.8,78.87,0.9389200887556021,0.9963265143198395,1.0,1.0,-0.9963265143198395,-0.003446817686834046,0.12358495346602388
2018-07-11,-1.0152821655699285,75.35,76.65,0.9435807637642852,0.9962854816121319,1.0,1.0,-0.9962854816121319,-0.0002363979498377633,0.12334855551618612
2018-07-12,-0.9748968462983783,72.11,73.36,0.9479508130044639,0.9962499570106104,1.0,1.0,-0.9962499570106104,-0.0014622158160906458,0.12188633970009548
2018-07-13,-1.1127530367763967,74.11,75.51,0.9530867849040012,0.9961959083138179,1.0,1.0,-0.9961959083138179,-0.0033004323501019187,0.11858590734999355
2018-07-16,-1.29908971451934,71.03,72.61,0.9593992208737042,0.9961312452075382,1.0,1.0,-0.9961312452075382,0.004195326066591934,0.12278123341658549
2018-07-17,-0.9872948436355244,70.87,72.14,0.9633745643568782,0.9960811594626494,1.0,1.0,-0.9960811594626494,-0.00300555427066798,0.11977567914591751
2018-07-18,-1.193242790787295,70.52,72.0,0.9685661805146778,0.9960172609831569,1.0,1.0,-0.9960172609831569,0.002429158065284605,0.12220483721120212
2018-07-19,-1.0441457525580944,71.94,73.28,0.9728030581488961,0.9959626876713713,1.0,1.0,-0.9959626876713713,0.004636469856577214,0.12684130706777932
2018-07-20,-0.701732760191959,71.99,72.99,0.9743106227776521,0.9959135876173717,1.0,1.0,-0.9959135876173717,0.006636073529382875,0.1334773805971622
