Date,Spread,LCPCASH,LTICASH,Spread_rolling_std,Hedge ratio,Position,Leg1_position,Leg2_position,dailypnl,cumpnl
2018-06-20,-32.50473183971826,6763.75,20745.0,385.7940025453316,0.32760929052011173,-1.0,-1.0,0.32760929052011173,-0.006033420783704151,0.1336889109177979
2018-06-21,37.851328302232105,6788.75,20597.0,386.8661045797654,0.3277612599746452,1.0,1.0,-0.3277612599746452,0.0023464750387861204,0.13603538595658402
2018-06-22,77.68559779603402,6791.5,20475.0,387.8133220053842,0.327903023306665,-1.0,-1.0,0.327903023306665,0.0017672258095775733,0.1378026117661616
2018-06-25,124.76404422476753,6748.5,20190.0,388.47775309083005,0.3280701315391398,-1.0,-1.0,0.3280701315391398,0.00472748415262889,0.14253009591879048
2018-06-26,92.27593503560183,6715.5,20180.0,389.369649636594,0.3282073372133002,-1.0,-1.0,0.3282073372133002,-0.0006273545501211879,0.1419027413686693
2018-06-27,145.64789639371793,6693.5,19940.0,389.9390445477791,0.3283777383955006,-1.0,-1.0,0.3283777383955006,0.005577372332283935,0.14748011370095324
2018-06-28,159.9974315036634,6628.5,19689.0,390.54404623501387,0.32853382947312393,-1.0,-1.0,0.32853382947312393,0.0028807716719850694,0.15036088537293832
2018-06-29,107.18832717481746,6625.0,19830.0,391.34173995423475,0.3286844010501857,-1.0,-1.0,0.3286844010501857,0.015049199929325432,0.16541008530226375
2018-07-02,6.042740137942019,6524.75,19825.0,392.60381164609544,0.32881247212418957,-1.0,-1.0,0.32881247212418957,0.004188286244172291,0.16959837154643603
2018-07-03,-2.8693581669886044,6487.25,19731.0,393.91870532161585,0.32893007745005265,-1.0,-1.0,0.32893007745005265,0.014520912417907332,0.18411928396434338
2018-07-04,-88.15694656306005,6387.75,19682.0,395.6890833115726,0.3290268746348471,1.0,1.0,-0.3290268746348471,-0.0036895063422088185,0.18042977762213455
2018-07-05,-71.80535645558302,6344.0,19493.0,397.34486684539104,0.32913380990384156,1.0,1.0,-0.32913380990384156,-0.008636244457439024,0.17179353316469553
2018-07-06,-106.72658793346454,6278.5,19393.0,399.14720687319556,0.32925419419035035,1.0,1.0,-0.32925419419035035,0.011901380745491187,0.18369491391018672
2018-07-09,-96.065913956234,6382.75,19670.0,400.86931079253316,0.3293754913043332,1.0,1.0,-0.3293754913043332,-0.012521174929088667,0.17117373898109806
2018-07-10,-215.9059562698776,6321.0,19840.0,403.3321852404736,0.32948114698940917,1.0,1.0,-0.32948114698940917,-0.023839683400074335,0.14733405558102372
2018-07-11,-282.0597981822193,6130.0,19456.0,406.27416271356725,0.32956721824538543,1.0,1.0,-0.32956721824538543,0.008450039348339227,0.15578409492936296
2018-07-12,-293.1602067127196,6210.25,19730.0,409.20849937569517,0.3296203855404318,1.0,1.0,-0.3296203855404318,-0.001083429383599939,0.15470066554576303
2018-07-13,-329.22323378512374,6216.75,19857.5,412.212169414631,0.32964739941005283,1.0,1.0,-0.32964739941005283,-0.0033855919415781604,0.15131507360418486
2018-07-16,-284.0418492164408,6165.0,19560.0,414.9637737498491,0.3297056160131105,1.0,1.0,-0.3297056160131105,-0.008369496962933246,0.14294557664125163
2018-07-17,-342.10760821291115,6116.0,19585.0,418.0797623533456,0.3297476440241466,1.0,1.0,-0.3297476440241466,0.001630373565583683,0.1445759502068353
2018-07-18,-327.50611133115035,6123.5,19561.0,420.99535627796826,0.32978917802418845,1.0,1.0,-0.32978917802418845,-0.014206571376667596,0.13036937883016772
2018-07-19,-421.43882557795587,6039.5,19590.0,424.57670618480114,0.3298080053893801,1.0,1.0,-0.3298080053893801,0.013995392437325721,0.14436477126749345
2018-07-20,-334.2572413648104,6122.5,19575.0,427.43192667497385,0.32984711322425597,1.0,1.0,-0.32984711322425597,-0.004087845294333862,0.14027692597315958
2018-07-23,-358.414562621213,6096.75,19568.0,430.42948580798316,0.3298837164054177,1.0,1.0,-0.3298837164054177,0.024318866377786148,0.16459579235094574
2018-07-24,-254.57216672334744,6264.75,19760.0,432.5349338772561,0.3299252108665662,1.0,1.0,-0.3299252108665662,-0.0018581767434198077,0.16273761560752592
2018-07-25,-286.0332653332507,6262.0,19845.0,434.7797745678306,0.32995884431006556,1.0,1.0,-0.32995884431006556,-0.0012765957406595924,0.16146101986686634
2018-07-26,-320.83704298571683,6266.5,19965.0,436.6554925400758,0.3299442545948268,1.0,1.0,-0.3299442545948268,-8.535565751580446e-05,0.16137566420935054
2018-07-27,-339.2315532066623,6274.25,20045.0,438.7309351076565,0.32993173126498687,1.0,1.0,-0.32993173126498687,-0.009800409636539855,0.15157525457281068
2018-07-30,-423.97498915245615,6223.5,20149.0,441.5981243312231,0.3299158761800812,1.0,1.0,-0.3299158761800812,0.008532262810770429,0.16010751738358112
2018-07-31,-376.7317370392875,6279.25,20175.0,444.10794340622454,0.32991235375659417,1.0,1.0,-0.32991235375659417,-0.016973299239951375,0.14313421814362975
2018-08-01,-426.3780952406014,6147.0,19925.0,447.0141306510304,0.3299060524587504,1.0,1.0,-0.3299060524587504,-0.0017985076531218504,0.14133571049050792
2018-08-02,-380.27825950725673,6110.5,19675.0,449.43483580050327,0.3298997844730499,1.0,1.0,-0.3298997844730499,0.011087472383602082,0.15242318287411
2018-08-03,-311.9360627821907,6178.25,19675.0,450.6665167392942,0.32986968552895507,1.0,1.0,-0.32986968552895507,-0.010757620866293434,0.14166556200781658
2018-08-06,-359.9073458322646,6103.5,19595.0,452.54962362337864,0.3298498262736547,1.0,1.0,-0.3298498262736547,0.005740568415876589,0.14740613042369316
