Date,Spread,EIAEBRT,EIAGCLS,Spread_rolling_std,Hedge ratio,Position,Leg1_position,Leg2_position,dailypnl,cumpnl
2021-02-04,0.8290088399140956,58.98,1.656,4.513093909155241,35.11533282613883,-1.0,-1.0,35.11533282613883,0.22477657241280954,2.425716247274624
2021-02-05,0.9541010569820543,59.48,1.667,4.508911556545765,35.10851766227831,-1.0,-1.0,35.10851766227831,0.7044700082052728,3.130186255479897
2021-02-08,0.4667252261736152,60.17,1.701,4.504295459265042,35.09892696873979,-1.0,-1.0,35.09892696873979,0.05242971005164992,3.182615965531547
2021-02-09,0.936800785777713,60.74,1.704,4.502113371244094,35.09577418675017,-1.0,-1.0,35.09577418675017,-0.0688676894621017,3.1137482760694453
2021-02-10,1.4707624786402818,61.17,1.701,4.500927288269032,35.09655351049954,-1.0,-1.0,35.09655351049954,-0.3700842700042741,2.7436640060651714
2021-02-11,2.03197421683344,61.09,1.683,4.494725199113121,35.09092441067532,-1.0,-1.0,35.09092441067532,0.7071681644488856,3.450832170514057
2021-02-12,2.194183303420708,62.47,1.718,4.487043143773379,35.08487584201356,-1.0,-1.0,35.08487584201356,-0.01776852889386915,3.433063641620188
2021-02-15,3.292642175800289,63.58,1.718,4.487696882452226,35.09159361129203,-1.0,-1.0,35.09159361129203,1.1991478546323802,4.632211496252568
2021-02-16,1.5946818337753825,63.96,1.777,4.487608896406789,35.095845901083074,-1.0,-1.0,35.095845901083074,0.911679678458333,5.5438911747109
2021-02-17,0.9960258699061484,65.02,1.824,4.487719971918394,35.10086300991987,-1.0,-1.0,35.10086300991987,-0.6592330054962431,4.884658169214657
2021-02-18,1.2813484561348218,64.09,1.789,4.488142332429142,35.10824569249032,-1.0,-1.0,35.10824569249032,-0.01974519423507838,4.864912974979579
2021-02-19,0.09394244448443345,62.84,1.787,4.488094658802905,35.112511223008156,-1.0,-1.0,35.112511223008156,1.0113131481668967,5.876226123146476
2021-02-22,0.1248547382091516,64.73,1.84,4.487723046095772,35.11149199010372,-1.0,-1.0,35.11149199010372,0.10785101709371905,5.9840771402401955
2021-02-23,0.32943462360741194,65.16,1.846,4.4870482030140275,35.11948286911841,-1.0,-1.0,35.11948286911841,0.6589508327120008,6.643027972952196
2021-02-24,0.7262211452702871,66.85,1.882,4.481845949305746,35.134845300068925,-1.0,-1.0,35.134845300068925,-0.14695767775553786,6.496070295196659
2021-02-25,0.7981535380757521,66.69,1.874,4.464092723712487,35.16107068405776,-1.0,-1.0,35.16107068405776,-1.0382587093944236,5.457811585802235
2021-02-26,1.8783379289069089,65.86,1.818,4.4446066704169445,35.19343348244944,-1.0,-1.0,35.19343348244944,-0.3867859692396553,5.071025616562579
2021-03-01,1.2675222304071951,64.56,1.797,4.423053688592899,35.22118963249461,-1.0,-1.0,35.22118963249461,-0.11566960025897446,4.955356016303605
2021-03-02,0.08413939081950161,63.17,1.79,4.401736139318375,35.24349754702821,-1.0,-1.0,35.24349754702821,0.4876963663820182,5.443052382685623
2021-03-03,0.6592345178738839,64.7,1.816,4.382352230203824,35.2647387016113,-1.0,-1.0,35.2647387016113,1.2023155840888087,6.645367966774432
2021-03-04,0.9808793233416253,67.32,1.88,4.364446957049429,35.28676631737147,-1.0,-1.0,35.28676631737147,0.7867933462705874,7.43216131304502
2021-03-05,1.9917833431930063,69.95,1.924,4.322026121364422,35.321318428693864,-1.0,-1.0,35.321318428693864,-0.8349618047052874,6.597199508339733
2021-03-08,1.6319493508392782,68.0,1.877,4.265601161211991,35.35857786316501,-1.0,-1.0,35.35857786316501,-0.07992436674195101,6.517275141597782
2021-03-09,0.7934708997318722,67.03,1.872,4.236053971804076,35.38276127151075,-1.0,-1.0,35.38276127151075,0.37056160719421427,6.8878367487919965
2021-03-10,0.5359288504295563,67.53,1.892,4.196668126976125,35.40912851457212,-1.0,-1.0,35.40912851457212,0.8715259393935866,7.759362688185583
2021-03-11,0.5803376957892397,69.34,1.94,4.131505760142302,35.443124899077716,-1.0,-1.0,35.443124899077716,0.09812645445355325,7.857489142639136
