Date,Spread,WHEATSF,NATBGAS,Spread_rolling_std,Hedge ratio,Position,Leg1_position,Leg2_position,dailypnl,cumpnl
2018-02-12,-0.23780553416318817,4.72,0.6944294649999999,0.9052622239980073,7.139393968778656,1.0,1.0,-7.139393968778656,-0.2789355551031115,0.43884694825665027
2018-02-13,-0.46195080464044835,4.68,0.72073647,0.9055000140400203,7.13430084180484,1.0,1.0,-7.13430084180484,0.0603494731996998,0.49919642145635007
2018-02-14,-0.45718038261396554,4.63,0.7135604000000001,0.9057469029638824,7.129291903830376,1.0,1.0,-7.129291903830376,0.16160535549697838,0.6608017769533284
2018-02-15,-0.28790108655565927,4.69,0.6986826,0.9058469844787607,7.124695944275211,1.0,1.0,-7.124695944275211,-0.2175477084658195,0.4432540684875089
2018-02-16,-0.46904475139939894,4.65,0.7191800199999999,0.9061527570395497,7.1178906658160495,1.0,1.0,-7.1178906658160495,-0.34293731622252294,0.10031675226498599
2018-02-19,-0.7087013624575373,4.65,0.753829845,0.9069289180394842,7.108635188697706,1.0,1.0,-7.108635188697706,-0.196054696636055,-0.095737944371069
2018-02-20,-0.914894787981936,4.57,0.7727959,0.908343554333007,7.097468798659435,1.0,1.0,-7.097468798659435,-0.024325614079980722,-0.12006355845104973
2018-02-21,-0.9411449244816072,4.55,0.77496804,0.9097320282706955,7.085640492324829,1.0,1.0,-7.085640492324829,-0.03099051763185351,-0.15105407608290322
2018-02-22,-0.9309686710741829,4.58,0.779078655,0.9109997878763103,7.073699986138348,1.0,1.0,-7.073699986138348,-0.23737491259821095,-0.3884289886811142
2018-02-23,-1.0720649432734932,4.62,0.8061844,0.9128254268283656,7.060499983965819,1.0,1.0,-7.060499983965819,0.8329403683605663,0.4445113796794521
2018-02-26,-0.31354904577211506,4.72,0.7135488000000001,0.9126601612310709,7.0542463889955584,1.0,1.0,-7.0542463889955584,-0.16727906630789793,0.2772323133715542
2018-02-27,-0.40258703383382866,4.75,0.73111227,0.9126882454718899,7.047600273257387,1.0,1.0,-7.047600273257387,0.8931634040943134,1.1703957174658677
2018-02-28,0.4283203336859307,4.96,0.643042595,0.9131481723181292,7.04724648343718,1.0,1.0,-7.04724648343718,0.003498310693612762,1.1738940281594805
2018-03-01,0.5606869875779026,5.11,0.64548288,0.9139759027272598,7.047922033845573,-1.0,-1.0,7.047922033845573,0.29223938931976845,1.466133417479249
2018-03-02,0.2679348535480237,4.99,0.6700968599999999,0.9141834470036556,7.046839685910448,-1.0,-1.0,7.046839685910448,-0.1631217271540374,1.3030116903252118
2018-03-05,0.4552579666409864,5.08,0.6563003999999999,0.9146984639521657,7.046684770204338,-1.0,-1.0,7.046684770204338,0.15271017020218772,1.4557218605273996
2018-03-06,0.3381902079868304,5.06,0.670156545,0.9149739143061315,7.045831048345829,-1.0,-1.0,7.045831048345829,-0.0038712365249467875,1.451850624002453
2018-03-07,0.25501018324871705,4.96,0.6679086150000001,0.9150756142266427,7.04436162535691,-1.0,-1.0,7.04436162535691,0.1613806984019881,1.613231322404441
2018-03-08,0.16589505977361974,4.98,0.683592185,0.9150622772982571,7.04236392086077,-1.0,-1.0,7.04236392086077,0.2934632030628655,1.9066945254673064
2018-03-09,-0.11816942704937361,4.88,0.71012907,0.9149129701980069,7.038395748324136,-1.0,-1.0,7.038395748324136,0.3387731388239356,2.245467664291242
2018-03-12,-0.34584636016927206,4.89,0.7445158599999999,0.9148674551536858,7.032551811816705,1.0,1.0,-7.032551811816705,0.06990378991809401,2.315371454209336
2018-03-13,-0.32312032085225617,4.85,0.73624936,0.9145574672548461,7.026315541859698,1.0,1.0,-7.026315541859698,0.3898687742057068,2.705240228415043
2018-03-14,-0.21056751956054676,4.64,0.6908600699999999,0.9141245555130819,7.021056405185709,1.0,1.0,-7.021056405185709,-0.13573923312219593,2.5695009952928474
2018-03-15,-0.19001380598492545,4.77,0.70697343,0.9136735975639475,7.015841890953278,1.0,1.0,-7.015841890953278,0.07809445591190071,2.647595451204748
2018-03-16,-0.20795604351011931,4.68,0.69720271,0.9133759613684779,7.010810447810965,1.0,1.0,-7.010810447810965,-0.06003615608143246,2.5875592951233157
2018-03-19,-0.3904761365292826,4.51,0.6995607299999999,0.9134202916784525,7.005076080427332,1.0,1.0,-7.005076080427332,-0.1476370680972854,2.43992222702603
2018-03-20,-0.46336972366312246,4.54,0.7149687700000001,0.9133117521323774,6.99802555524645,1.0,1.0,-6.99802555524645,-0.07665453272589173,2.3632676943001383
2018-03-21,-0.5128344825335232,4.54,0.72280035,0.9133059411814669,6.990636463490262,1.0,1.0,-6.990636463490262,0.10673082310314236,2.4699985174032806
2018-03-22,-0.41429698993462694,4.56,0.7122203500000001,0.9132118007199391,6.984210700992503,1.0,1.0,-6.984210700992503,0.22653913494039293,2.6965376523436735
2018-03-23,-0.20739234504589898,4.61,0.6902370000000001,0.9129468182683788,6.979330787897343,1.0,1.0,-6.979330787897343,0.18156797596691193,2.8781056283105855
2018-03-26,-0.13032107001892612,4.55,0.6709932500000001,0.9127009613913507,6.9752133423382805,1.0,1.0,-6.9752133423382805,-0.2638011449798216,2.614304483330764
2018-03-27,-0.3456337730725192,4.5,0.6953129699999999,0.9122920239887985,6.9689966707690205,1.0,1.0,-6.9689966707690205,0.08714315630869485,2.7014476396394587
2018-03-28,-0.31447423583091627,4.46,0.6857316299999999,0.9115745372409336,6.962598817019592,1.0,1.0,-6.962598817019592,0.23038873436215393,2.9318363740016125
2018-03-29,-0.10229911702590222,4.52,0.6643660800000001,0.9106300170229298,6.95745802829955,1.0,1.0,-6.95745802829955,0.0,2.9318363740016125
2018-03-30,-0.0989167446773811,4.52,0.6643660800000001,0.9096964466450062,6.952366900907073,1.0,1.0,-6.952366900907073,-0.01902732871492208,2.91280904528669
2018-04-02,-0.13372919506863834,4.49,0.66555008,0.9088679532644208,6.947229568462584,1.0,1.0,-6.947229568462584,0.0929605348991949,3.005769580185885
2018-04-03,0.0245218659428863,4.6,0.6589914,0.9080851336103956,6.94315302757686,1.0,1.0,-6.94315302757686,-0.06245729659677497,2.94331228358911
2018-04-04,-0.031156311841683326,4.58,0.66450671,0.9075368495346964,6.939217080052787,-1.0,-1.0,6.939217080052787,-0.09394589343345669,2.8493663901556534
2018-04-05,0.10991682915271284,4.67,0.6573921199999999,0.9073380460397197,6.936625846454149,1.0,1.0,-6.936625846454149,-0.012116987915410136,2.8372494022402432
2018-04-06,0.17210093916928404,4.75,0.66016395,0.9072152994859572,6.934488108341443,-1.0,-1.0,6.934488108341443,0.17098908095093204,3.0082384831911755
2018-04-09,0.2149642120853681,4.93,0.68004971,0.9073465525050577,6.933369309009236,-1.0,-1.0,6.933369309009236,0.07995043295229295,3.0881889161434684
2018-04-10,0.17863776469089832,4.95,0.68828944,0.9074662203848561,6.932203166314888,-1.0,-1.0,6.932203166314888,0.22462955177866675,3.3128184679221353
2018-04-11,-0.017358177400874197,4.9,0.7095897000000001,0.907425813476415,6.9298612668713675,-1.0,-1.0,6.9298612668713675,-0.06828326439717225,3.244535203524963
2018-04-12,-0.035184257700704435,4.82,0.700926,0.9072254965468382,6.9268143251936785,1.0,1.0,-6.9268143251936785,-0.1624230271005958,3.082112176424367
2018-04-13,-0.14647252560760382,4.82,0.7173616250000001,0.9070840465054341,6.9232481255288825,1.0,1.0,-6.9232481255288825,0.022832919255665933,3.104945095680033
2018-04-16,-0.2878335233740934,4.63,0.7109113,0.9066507214086307,6.917647143003766,1.0,1.0,-6.917647143003766,0.15276589610519703,3.2577109917852303
2018-04-17,-0.13336560104054662,4.68,0.69632169,0.90580354823966,6.912560200502366,1.0,1.0,-6.912560200502366,-0.14367607925813122,3.114034912527099
2018-04-18,-0.2033319711368229,4.71,0.71144031,0.9044429249782665,6.906175967365165,1.0,1.0,-6.906175967365165,-0.1288795990433454,2.9851553134837534
2018-04-19,-0.2652279097417374,4.74,0.7253729999999998,0.9037507537632273,6.900212593716252,1.0,1.0,-6.900212593716252,0.03246949727998065,3.017624810763734
2018-04-20,-0.33020480928220763,4.63,0.71952013,0.9030428857479417,6.893767946815063,1.0,1.0,-6.893767946815063,-0.009371270078702637,3.0082535406850313
2018-04-23,-0.3494313569104426,4.61,0.72004738,0.9024720452522389,6.887645861457676,1.0,1.0,-6.887645861457676,0.1524573019639459,3.160710842648977
2018-04-24,-0.14328732595796811,4.72,0.7066037000000001,0.9015704866253793,6.882623634659665,1.0,1.0,-6.882623634659665,-0.036380459780023855,3.1243303828689535
2018-04-25,-0.046728641535726645,4.86,0.7133838399999999,0.9004629288784656,6.878104558039508,1.0,1.0,-6.878104558039508,-0.12005493910698914,3.0042754437619643
2018-04-26,-0.17120170677264657,4.81,0.72476865,0.8993551808277616,6.872816183167755,1.0,1.0,-6.872816183167755,0.005993245860366644,3.0102686896223307
2018-04-27,-0.0869901208926338,4.9,0.726109795,0.898250765859343,6.8680937170013445,1.0,1.0,-6.8680937170013445,-0.12194852731776543,2.888320162304565
2018-04-30,-0.47652954606985265,4.54,0.731235115,0.8970314353123067,6.860350991308524,1.0,1.0,-6.860350991308524,0.42097323372680867,3.3092933960313737
2018-05-01,0.41124906059115407,5.23,0.70256376,0.8964389764848234,6.858809425935728,1.0,1.0,-6.858809425935728,0.150404579750454,3.4596979757818276
2018-05-02,0.5178470409292943,5.23,0.68715747,0.895837559922243,6.857457227483398,-1.0,-1.0,6.857457227483398,-0.04383140083365408,3.4158665749481734
2018-05-03,0.6519702884757335,5.35,0.6850644850000001,0.8963144064245216,6.85779195154784,-1.0,-1.0,6.85779195154784,0.24082887997610555,3.6566954549242787
2018-05-04,0.3744906344725045,5.22,0.7066949,0.896156256818616,6.85657893601255,-1.0,-1.0,6.85657893601255,0.05294263949553551,3.709638094419814
2018-05-07,0.2175117107873259,5.08,0.70938732,0.895794269541334,6.8544899973863,-1.0,-1.0,6.8544899973863,-0.019659909266323182,3.689978185153491
2018-05-08,0.25906280061104603,5.11,0.707963845,0.8949782389539037,6.851956118449741,-1.0,-1.0,6.851956118449741,0.07073450105680501,3.7607126862102964
2018-05-09,0.20246367090604434,5.1,0.71507014,0.89399785359179,6.849029284167782,-1.0,-1.0,6.849029284167782,0.009226980364677697,3.7699396665749743
2018-05-10,0.12941509897207748,5.02,0.71439576,0.8929968049191719,6.845764175627137,-1.0,-1.0,6.845764175627137,0.16876391223443335,3.938703578809408
2018-05-11,-0.05632998653963206,4.94,0.7303442250000001,0.8916209025955552,6.841061811010599,-1.0,-1.0,6.841061811010599,0.15300715327089023,4.091710732080298
2018-05-14,-0.24029999346112607,4.85,0.7447341000000001,0.8901347159744941,6.835056959874841,1.0,1.0,-6.835056959874841,0.07841171562932968,4.170122447709628
2018-05-15,-0.13545751143222162,4.9,0.737313795,0.88833475421018,6.8294633107091425,1.0,1.0,-6.8294633107091425,0.03879850832238623,4.2089209560320135
2018-05-16,-0.10294847545114116,4.9,0.73312508,0.8865787310886715,6.824140398322128,1.0,1.0,-6.824140398322128,-0.2086283507044917,4.000292605327521
2018-05-17,-0.226118587414617,4.93,0.7561959999999999,0.8853537840525245,6.818494923822154,1.0,1.0,-6.818494923822154,0.12284825854252343,4.123140863870045
2018-05-18,0.04732473253633085,5.14,0.74729577,0.8842681280414202,6.814805424984098,1.0,1.0,-6.814805424984098,-0.08547418481662186,4.037666679053423
2018-05-21,0.02916807739153704,5.19,0.7577353800000001,0.8829876849667421,6.8108630780952355,-1.0,-1.0,6.8108630780952355,0.19580204907353407,4.233468728126957
2018-05-22,0.004360800887278415,5.33,0.7825202,0.880697561830123,6.80575300051388,-1.0,-1.0,6.80575300051388,-0.1455973357574684,4.087871392369489
2018-05-23,0.20644540371742082,5.43,0.76793674,0.878685380369314,6.802063665143276,-1.0,-1.0,6.802063665143276,-0.02186534684777035,4.066006045521719
2018-05-24,0.21779031365866341,5.42,0.76526028,0.8759555069074281,6.797961193466537,-1.0,-1.0,6.797961193466537,-0.29742856728417205,3.7685774782375465
2018-05-25,0.5586646627501493,5.55,0.73447821,0.8737759677246976,6.795756864250405,-1.0,-1.0,6.795756864250405,-0.0071464430330875905,3.761431035204459
2018-05-28,0.5653658164816076,5.55,0.7337058300000001,0.8722018933900779,6.793777532772761,-1.0,-1.0,6.793777532772761,0.2900972498370687,4.0515282850415275
2018-05-29,0.33785141229485127,5.53,0.76464621,0.8694536444785061,6.79026263362392,-1.0,-1.0,6.79026263362392,0.19701041184328305,4.24853869688481
2018-05-30,0.036360736228506774,5.35,0.7831659999999999,0.8660657898355417,6.784818625644491,-1.0,-1.0,6.784818625644491,-0.1568657337460721,4.0916729631387385
2018-05-31,0.197045518766779,5.39,0.7659221400000001,0.8619743427479668,6.7800030969639025,-1.0,-1.0,6.7800030969639025,-0.2850225655934937,3.806650397545245
2018-06-01,0.39224884732192944,5.36,0.733095,0.858352028022807,6.776408450034539,-1.0,-1.0,6.776408450034539,0.13272090034497314,3.9393712978902182
2018-06-04,0.14384779724486485,5.18,0.7438201750000001,0.8528048001593972,6.770658247815253,-1.0,-1.0,6.770658247815253,-0.1879648098633391,3.751406488026879
2018-06-05,0.33012940189371953,5.23,0.7242309,0.8467991754105219,6.765619359939325,-1.0,-1.0,6.765619359939325,-0.01794919121231841,3.733457296814561
2018-06-06,0.40674965637911864,5.3,0.7237422500000001,0.8410357209883599,6.76104005759078,-1.0,-1.0,6.76104005759078,0.13706478813871173,3.8705220849532727
2018-06-07,0.3802079526227571,5.38,0.7400302750000001,0.835015723891925,6.75619932897643,-1.0,-1.0,6.75619932897643,-0.09440432466531783,3.776117760287955
2018-06-08,0.3929066639927514,5.31,0.7282646800000001,0.8298561340172268,6.751794328412642,-1.0,-1.0,6.751794328412642,-0.0651502950511801,3.710967465236775
2018-06-11,0.40027614937564593,5.26,0.72022176,0.8248185695214187,6.747538217429523,-1.0,-1.0,6.747538217429523,0.10370634036617449,3.8146738056029497
2018-06-12,0.500715364212442,5.46,0.7353497099999999,0.820478191983786,6.744117211642823,-1.0,-1.0,6.744117211642823,0.2570272663317082,4.071701071934658
2018-06-13,0.15979505419204187,5.28,0.7597802800000001,0.8164214428094768,6.739060068534495,-1.0,-1.0,6.739060068534495,-0.03510411869283686,4.036596953241822
2018-06-14,0.06226601723058245,5.13,0.7526196250000001,0.8126989727867254,6.733459790886288,-1.0,-1.0,6.733459790886288,-0.2765150074510893,3.7600819457907324
2018-06-15,0.2904598635639237,5.15,0.7221484499999999,0.8096222804949951,6.729281405279035,-1.0,-1.0,6.729281405279035,0.11490401028771594,3.8749859560784485
2018-06-18,0.1432092828460645,5.07,0.7328122800000001,0.8040436293124668,6.723127943699217,-1.0,-1.0,6.723127943699217,-0.21740444283438162,3.6575815132440668
2018-06-19,0.2221796337877242,4.97,0.7069655999999999,0.794759849503078,6.715772827153509,-1.0,-1.0,6.715772827153509,-0.17302560103542447,3.4845559122086422
2018-06-20,0.44375144893338536,5.08,0.6910812000000002,0.7846524567814577,6.708688575331832,-1.0,-1.0,6.708688575331832,0.030290940732520796,3.514846852941163
2018-06-21,0.4881065253247243,5.15,0.6956210249999999,0.7732843127681855,6.7017719521563865,-1.0,-1.0,6.7017719521563865,0.14756142915774276,3.6624082820989057
2018-06-22,0.35644832636889223,5.11,0.71013121,0.7606232583802366,6.693906149584818,-1.0,-1.0,6.693906149584818,-0.0754598282637526,3.586948453835153
2018-06-25,0.28608989329154433,4.96,0.699011885,0.7500454732373494,6.6864529874316165,-1.0,-1.0,6.6864529874316165,-0.06985953113091743,3.5170889227042355
2018-06-26,0.27991382201188486,4.89,0.69023328,0.7388344684140766,6.67902622427611,-1.0,-1.0,6.67902622427611,0.20356121429529966,3.7206501369995353
2018-06-27,0.2312103122282263,4.99,0.71338335,0.7242576905927363,6.670732766291467,-1.0,-1.0,6.670732766291467,0.16912603864464595,3.8897761756441813
2018-06-28,0.13428799821798343,5.01,0.7318987,0.707709436054421,6.661730649039296,-1.0,-1.0,6.661730649039296,-0.05553393285155464,3.8342422427926266
2018-06-29,0.3173017445523021,5.17,0.7293061000000001,0.6906625417524385,6.653856666559758,-1.0,-1.0,6.653856666559758,0.15813418188523973,3.9923764246778664
2018-07-02,0.061802270474537124,5.0,0.7430345549999999,0.6782930874072631,6.645986645298701,-1.0,-1.0,6.645986645298701,0.0573792372667859,4.049755661944652
2018-07-03,0.09299228362063783,5.08,0.7512385,0.6661019760330125,6.638381441285773,-1.0,-1.0,6.638381441285773,0.04915260989553455,4.098908271840187
2018-07-04,0.0616731860552715,5.08,0.7568008999999999,0.6564531670617074,6.630973633811388,-1.0,-1.0,6.630973633811388,0.058257803106464695,4.157166074946652
2018-07-05,0.1419673699773032,5.22,0.76659528,0.6464701846923552,6.624137615382522,-1.0,-1.0,6.624137615382522,-0.02712511236858813,4.130040962578064
2018-07-06,0.25278124090895915,5.32,0.7656731600000001,0.6363914453105786,6.617991884541232,-1.0,-1.0,6.617991884541232,0.1936346211067943,4.323675583684858
2018-07-09,0.05037365667884419,5.25,0.78655354,0.6270590700601468,6.610645148607627,-1.0,-1.0,6.610645148607627,-0.011376388398894884,4.312299195285964
2018-07-10,-0.0705914982621767,5.09,0.7815738,0.6182674841725969,6.602820486385517,-1.0,-1.0,6.602820486385517,-0.025677054158326537,4.286622141127637
2018-07-11,-0.23017421197515198,4.87,0.77341824,0.6097801076013524,6.594328848483263,1.0,1.0,-6.594328848483263,0.2630140747796692,4.549636215907306
2018-07-12,0.08695274860135438,5.0,0.7457013600000001,0.6036204861137952,6.58849174071326,1.0,1.0,-6.58849174071326,-0.10950065135751283,4.440135564549793
2018-07-13,0.12003453157649258,5.13,0.76103765,0.5989523198053096,6.583071768425001,-1.0,-1.0,6.583071768425001,-0.051782663839904194,4.388352900709889
2018-07-16,0.08708426348380893,5.04,0.7530231400000001,0.594027396120932,6.577375213882791,-1.0,-1.0,6.577375213882791,-0.06505504179983013,4.323297858910059
2018-07-17,0.21632803741639073,5.13,0.7476196,0.5895103013597192,6.572422609818695,-1.0,-1.0,6.572422609818695,0.08004036031573196,4.403338219225791
2018-07-18,0.13457381667013912,5.1,0.7560590599999999,0.5861711915867123,6.56751098694573,-1.0,-1.0,6.56751098694573,-0.026149012048286062,4.377189207177505
2018-07-19,0.18314195118947563,5.13,0.75372594,0.5831370604250501,6.563205253106354,-1.0,-1.0,6.563205253106354,-0.06615469692999038,4.311034510247515
2018-07-20,0.329322996022559,5.24,0.74859114,0.5810324766867924,6.559891964494051,-1.0,-1.0,6.559891964494051,0.07978305020563813,4.3908175604531525
2018-07-23,0.24662265335036881,5.21,0.757042355,0.5789338435365923,6.556274313937998,-1.0,-1.0,6.556274313937998,0.05715032334782929,4.447967883800982
2018-07-24,0.18059079015144697,5.18,0.762976525,0.5770951357855407,6.552507247649006,-1.0,-1.0,6.552507247649006,-0.059633549271358784,4.388334334529623
2018-07-25,0.5002800465345487,5.5,0.763226,0.5773885915621003,6.55077258042238,-1.0,-1.0,6.55077258042238,-0.019314500212069582,4.3690198343175535
2018-07-26,0.44771000064115807,5.42,0.759281,0.5770943401851545,6.548682239327524,-1.0,-1.0,6.548682239327524,-0.05295833636096958,4.316061497956584
2018-07-27,0.4378682426755889,5.36,0.75185728,0.5771618694847261,6.546630442049336,-1.0,-1.0,6.546630442049336,0.1019661249772442,4.4180276229338284
2018-07-30,0.49919511978078024,5.52,0.7669959800000001,0.5788468037519183,6.546064140022244,-1.0,-1.0,6.546064140022244,-0.000236143202550965,4.417791479731277
2018-07-31,0.5424763694747279,5.57,0.7680296249999999,0.5810523684048595,6.546002220324865,-1.0,-1.0,6.546002220324865,-0.08880491508787842,4.328986564643399
2018-08-01,0.6621055540670557,5.63,0.758874175,0.5838145517755354,6.54640072042634,-1.0,-1.0,6.54640072042634,-0.030353185474784973,4.298633379168614
2018-08-02,0.6672821430043401,5.61,0.7549437599999999,0.5866802045263891,6.547133864641336,-1.0,-1.0,6.547133864641336,0.0877997030653207,4.3864330822339355
2018-08-03,0.5999834447661438,5.61,0.76506786,0.5897649375417597,6.548460361717268,-1.0,-1.0,6.548460361717268,0.024401728974652308,4.410834811208588
2018-08-06,0.6832648747324797,5.73,0.77041783,0.5935040233910195,6.550646842204471,-1.0,-1.0,6.550646842204471,0.06069952515637217,4.47153433636496
2018-08-07,0.5661707000471461,5.65,0.77591465,0.5963848738308543,6.552047058207824,-1.0,-1.0,6.552047058207824,0.0007973746072430839,4.472331710972203
2018-08-08,0.5815289234662657,5.67,0.776428275,0.5993801727869491,6.553691101130667,-1.0,-1.0,6.553691101130667,0.010385802375197591,4.482717513347401
2018-08-09,0.528880137519967,5.62,0.7766139750000001,0.6020849735076085,6.5555347011107195,-1.0,-1.0,6.5555347011107195,-0.009387565961796442,4.473329947385604
2018-08-10,0.38019631719240543,5.44,0.771707545,0.6039507551851994,6.55663368278665,-1.0,-1.0,6.55663368278665,0.20811359661186116,4.6814435439974655
2018-08-13,0.10874766703058736,5.31,0.7933896,0.6046906743244065,6.555735458303729,-1.0,-1.0,6.555735458303729,0.0010686455963761117,4.682512189593842
2018-08-14,0.17638251025197071,5.39,0.79534224,0.6056415744174444,6.555187474700236,-1.0,-1.0,6.555187474700236,-0.10555908803374048,4.576953101560101
2018-08-15,0.1752512050333559,5.29,0.78028371,0.6066026798492684,6.5549859998572115,-1.0,-1.0,6.5549859998572115,0.13300581481840135,4.709958916378502
2018-08-16,0.15670260600558894,5.39,0.7983665000000001,0.6074628360038227,6.555006245871301,-1.0,-1.0,6.555006245871301,0.07610683399485868,4.786065750373361
2018-08-17,0.2319570437445151,5.55,0.81125136,0.6086055848411844,6.555357831702723,-1.0,-1.0,6.555357831702723,0.06927877328038681,4.855344523653748
2018-08-20,0.04020516351610404,5.39,0.8162572,0.6091132310552583,6.554055310610302,-1.0,-1.0,6.554055310610302,0.1326365056706937,4.987981029324441
2018-08-21,-0.192832857355258,5.24,0.82931013,0.6091562372008034,6.551026764083129,-1.0,-1.0,6.551026764083129,0.044452897706812114,5.032433927031253
2018-08-22,-0.23543775311626192,5.23,0.8346959399999999,0.6091776187232323,6.547818781910288,1.0,1.0,-6.547818781910288,-0.09898987617780705,4.933444050853446
2018-08-23,-0.3484097736093368,5.19,0.8463398999999999,0.6091691103587843,6.5439544722035885,1.0,1.0,-6.5439544722035885,-0.06964672324613669,4.863797327607309
2018-08-24,-0.4035555182693047,5.19,0.85534742,0.609144880486312,6.539512936473585,1.0,1.0,-6.539512936473585,-0.06997001934303482,4.793827308264275
2018-08-27,-0.6922143185910503,4.91,0.8574427999999998,0.6095072907910992,6.533630369968763,1.0,1.0,-6.533630369968763,-0.15033245541471427,4.64349485284956
2018-08-28,-0.8232848690093171,4.9,0.8769044399999999,0.6102047594800647,6.526691630172745,1.0,1.0,-6.526691630172745,-0.14230730393399604,4.501187548915564
2018-08-29,-0.8436176109358433,5.02,0.8993147399999999,0.6109011434694732,6.520095079210916,1.0,1.0,-6.520095079210916,-0.00016372450164323787,4.501023824413921
2018-08-30,-0.8945719559653522,4.95,0.8974139999999999,0.611816586905068,6.512681946086592,1.0,1.0,-6.512681946086592,0.13859160863103231,4.639615433044954
2018-08-31,-0.6831179035504098,5.05,0.8811005250000001,0.612143932139818,6.506769364994316,1.0,1.0,-6.506769364994316,-0.1106369831368561,4.528978449908098
2018-09-03,-0.7745517694493955,5.05,0.8960821999999999,0.6126835112464105,6.500019495364818,1.0,1.0,-6.500019495364818,-0.08162043978489993,4.447358010123198
2018-09-04,-0.9142412011297649,4.96,0.90487738,0.6135871476175807,6.49175383423748,1.0,1.0,-6.49175383423748,-0.14475019284767185,4.3026078172755255
2018-09-05,-1.1183120197095375,4.86,0.92224367,0.6153780738312306,6.482356251585373,1.0,1.0,-6.482356251585373,-0.12283933324211363,4.179768484033412
2018-09-06,-1.28653928742402,4.78,0.9373781099999999,0.6180552859978296,6.471816679636375,1.0,1.0,-6.471816679636375,-0.09638789360620686,4.083380590427205
2018-09-07,-1.3817151055810806,4.76,0.9507329099999998,0.6212031540501637,6.459979496850574,1.0,1.0,-6.459979496850574,-0.24047788711036483,3.84290270331684
2018-09-10,-1.4612329659438483,4.93,0.99138087,0.6247010643462646,6.446798762562211,1.0,1.0,-6.446798762562211,0.05809618017221123,3.900998883489051
2018-09-11,-1.4707132734625583,4.83,0.9793276649999999,0.6281868698955212,6.433713146929796,1.0,1.0,-6.433713146929796,0.25783291853341683,4.158831802022468
2018-09-12,-1.2959958612905176,4.72,0.93661416,0.6307552077865828,6.423131443251421,1.0,1.0,-6.423131443251421,0.13041526342494106,4.289247065447409
2018-09-13,-1.2367737397886813,4.63,0.9148167,0.6329593375208583,6.413059293505115,1.0,1.0,-6.413059293505115,0.007625108849007592,4.296872174296417
2018-09-14,-1.1167412122602016,4.76,0.9177342500000001,0.6345272896857939,6.403532626422301,1.0,1.0,-6.403532626422301,-0.30858463310322964,3.9882875411931873
2018-09-17,-1.4693104289866632,4.66,0.958948775,0.6380699871632252,6.391697438673576,1.0,1.0,-6.391697438673576,0.16000792578077583,4.148295466973963
2018-09-18,-1.2754801288635953,4.7,0.9362305399999999,0.6402292391003772,6.382487938134977,1.0,1.0,-6.382487938134977,-0.1824952277935582,3.9658002391804046
2018-09-19,-1.3420605236314946,4.82,0.9667454999999999,0.6419339080855517,6.374025556500129,1.0,1.0,-6.374025556500129,-0.1334396236014493,3.8323606155789554
2018-09-20,-1.4459848051117632,4.84,0.9876135599999999,0.6440891791817731,6.364822294574169,1.0,1.0,-6.364822294574169,-0.09889456280608717,3.7334660527728682
2018-09-21,-1.5573061064958598,4.81,1.001997,0.6470471032310313,6.3546159384667416,1.0,1.0,-6.3546159384667416,-0.10690330743661151,3.6265627453362566
2018-09-24,-1.5977230949624328,4.88,1.0211482549999997,0.6505093561395497,6.343567707474988,1.0,1.0,-6.343567707474988,-0.024802170790756917,3.6017605745454997
2018-09-25,-1.6738949648633303,4.8,1.02250184,0.6548480180331409,6.331426224977091,1.0,1.0,-6.331426224977091,0.20247143998288109,3.804232014528381
2018-09-26,-1.4410677363227347,4.82,0.9904763549999999,0.6575512862325515,6.321269260711161,0.0,0.0,-0.0,-0.0,3.804232014528381
2018-09-27,-1.541896172930862,4.78,1.00183827,0.6608907158287555,6.310296144836694,1.0,1.0,-6.310296144836694,0.13661781787709903,3.94084983240548
2018-09-28,-1.4267580097276618,4.74,0.9788199299999999,0.6635591143868214,6.300196615048145,1.0,1.0,-6.300196615048145,0.024917150705099533,3.9657669831105795
2018-10-01,-1.2743774258772111,4.89,0.9798652800000001,0.6654290052097431,6.2910458730379855,1.0,1.0,-6.2910458730379855,0.12786629808264394,4.093633281193224
2018-10-02,-1.0615520271870702,4.99,0.96313458,0.6664443865774891,6.2831842536347,1.0,1.0,-6.2831842536347,0.003759084466445378,4.097392365659669
2018-10-03,-1.0829256567877605,4.95,0.9613296,0.6673670357546191,6.275605845058512,1.0,1.0,-6.275605845058512,-0.05205726770439389,4.045335097955275
2018-10-04,-1.101162882306097,4.98,0.970232395,0.6684218963273136,6.267738444567291,1.0,1.0,-6.267738444567291,-0.08995924977500128,3.955375848180273
2018-10-05,-1.1565275533914754,5.01,0.9850904100000001,0.6694512848380063,6.259859491872908,1.0,1.0,-6.259859491872908,0.17777885157529325,4.133154699755567
2018-10-08,-1.0308746920649297,4.94,0.9549152949999999,0.6701405242276101,6.252779407062414,1.0,1.0,-6.252779407062414,0.0889794552485852,4.222134155004152
2018-10-09,-0.9317426565413234,4.95,0.9416356300000001,0.670600370206473,6.246304270093649,1.0,1.0,-6.246304270093649,0.09573385460832844,4.31786800961248
2018-10-10,-0.875936148978842,4.9,0.9256809349999999,0.6711029259499076,6.239661994312158,1.0,1.0,-6.239661994312158,0.0795324026805659,4.397400412293046
