Date,Spread,CRUDOIL,CRUDWTC,Spread_rolling_std,Hedge ratio,Position,Leg1_position,Leg2_position,dailypnl,cumpnl
2021-05-25,0.04793650039533759,66.27,66.27,0.35928980809938227,0.99927664855296,-1.0,-1.0,0.99927664855296,-1.528130414751687e-06,0.08158320833575321
2021-05-26,0.04789338348433603,66.41,66.41,0.3592946309750807,0.9992788227151885,-1.0,-1.0,0.9992788227151885,0.00029616410855295896,0.08187937244430617
2021-05-27,0.02797733780307965,66.85,66.87,0.3593052986139931,0.9992825282218769,-1.0,-1.0,0.9992825282218769,-0.0004402520091986266,0.08143912043510754
2021-05-28,0.057541867182493434,66.32,66.31,0.35928290346156355,0.9992830362361257,-1.0,-1.0,0.9992830362361257,0.0,0.08143912043510754
2021-05-31,0.05690573325459525,66.32,66.31,0.35929565256679924,0.999292629569377,-1.0,-1.0,0.999292629569377,0.0013445500794216914,0.08278367051452923
2021-06-01,-0.031637220646544506,67.72,67.8,0.35928019343650003,0.999286684670303,-1.0,-1.0,0.999286684670303,-0.0017996676095098241,0.0809840029050194
2021-06-02,0.08871878830207436,68.83,68.79,0.35929986933646835,0.9992917751373444,1.0,1.0,-0.9992917751373444,-0.0005811049958404065,0.080402897909179
2021-06-03,0.048973660538578656,68.81,68.81,0.35918730095472323,0.9992882769867959,-1.0,-1.0,0.9992882769867959,-0.0007344994839418497,0.07966839842523715
2021-06-04,0.09908830921827416,69.62,69.57,0.359219465954392,0.9992944040647079,-1.0,-1.0,0.9992944040647079,0.00043084551687660056,0.08009924394211375
2021-06-07,0.06864857016742576,69.23,69.21,0.3592174259209149,0.9992970875571823,-1.0,-1.0,0.9992970875571823,0.0011501845155683036,0.08124942845768206
2021-06-08,-0.01039472201443914,70.05,70.11,0.35919183825315737,0.9992924650123297,-1.0,-1.0,0.9992924650123297,-0.0017083772622757533,0.0795410511954063
2021-06-09,0.10932956284267448,69.96,69.9,0.35912018227950643,0.9992942837933808,1.0,1.0,-0.9992942837933808,-0.001573283315264495,0.07796776788014181
2021-06-10,-0.0007897662843276976,70.29,70.34,0.3590769706478459,0.9993003947438773,-1.0,-1.0,0.9993003947438773,0.0005558321085080992,0.07852359998864991
2021-06-11,-0.03991830874065272,70.91,71.0,0.35907158704185227,0.9992946240667697,1.0,1.0,-0.9992946240667697,0.00042140283111390846,0.07894500281976383
2021-06-14,-0.009734590184379499,70.88,70.94,0.35905792760988503,0.9992914376964249,1.0,1.0,-0.9992914376964249,0.0017175535830217421,0.08066255640278557
2021-06-15,0.11015596725967214,72.12,72.06,0.3591463922235637,0.9993039693691415,1.0,1.0,-0.9993039693691415,0.0008320033399724226,0.08149455974275799
