Date,CRUDOIL,EIAGCGR,Spread,Spread VOL,position,X1X2position,X1position,X2position,dailypnl,cumpnl
2021-07-13,75.25,2.257,74.99018805697703,23.251140640966224,-1,-1.0,-1.0,0.025587071210067574,0.027787307576482144,-0.18253746341106156
2021-07-14,73.13,2.223,72.87105801739817,23.251140640966224,-1,-1.0,-1.0,0.025587071210067574,0.019731485695467555,-0.162805977715594
2021-07-15,71.65,2.179,71.39218384853143,23.251140640966224,-1,-1.0,-1.0,0.025587071210067574,-0.001883487326605074,-0.16468946504219906
2021-07-16,71.79,2.185,71.53203032610416,23.251140640966224,-1,-1.0,-1.0,0.025587071210067574,0.07327916147827429,-0.09141030356392477
2021-07-19,66.42,2.055,66.16535664536147,23.251140640966224,-1,-1.0,-1.0,0.025587071210067574,-0.011569134954244548,-0.10297943851816932
2021-07-20,67.2,2.069,66.94499842636453,23.251140640966224,-1,-1.0,-1.0,0.025587071210067574,-0.04816726010607216,-0.1511466986242415
2021-07-21,70.5,2.145,70.24305380895257,23.251140640966224,-1,-1.0,-1.0,0.025587071210067574,-0.021507366939072587,-0.17265406556331409
2021-07-22,72.06,2.197,71.80172328124964,23.251140640966224,-1,-1.0,-1.0,0.025587071210067574,-0.0027628353466621954,-0.17541690090997628
2021-07-23,72.27,2.21,72.0113906493239,23.251140640966224,-1,-1.0,-1.0,0.025587071210067574,0.005293922277266534,-0.17012297863270975
2021-07-26,71.91,2.237,71.65069979840123,23.251140640966224,-1,-1.0,-1.0,0.025587071210067574,0.0037414499535401735,-0.16638152867916958
2021-07-27,71.65,2.248,71.39041834061793,23.251140640966224,-1,-1.0,-1.0,0.025587071210067574,-0.01028245465545978,-0.17666398333462935
2021-07-28,72.39,2.252,72.13031599233308,23.251140640966224,-1,-1.0,-1.0,0.025587071210067574,-0.016502734057881215,-0.19316671739251057
2021-07-29,73.62,2.295,73.35921574827105,23.251140640966224,-1,-1.0,-1.0,0.025587071210067574,-0.004054725570365158,-0.19722144296287572
2021-07-30,73.93,2.309,73.66885752927412,23.251140640966224,-1,-1.0,-1.0,0.025587071210067574,0.03527305384585893,-0.16194838911701678
2021-08-02,71.26,2.233,71.00080214668608,23.251140640966224,-1,-1.0,-1.0,0.025587071210067574,0.009639844986450957,-0.15230854413056583
2021-08-03,70.56,2.217,70.30121153982545,23.251140640966224,-1,-1.0,-1.0,0.025587071210067574,0.03382063097901952,-0.1184879131515463
2021-08-04,68.15,2.188,67.89195356489054,23.251140640966224,-1,-1.0,-1.0,0.025587071210067574,-0.013161612659727605,-0.1316495258112739
2021-08-05,69.09,2.242,68.8305718630452,23.251140640966224,-1,-1.0,-1.0,0.025587071210067574,0.01167872509892558,-0.11997080071234832
2021-08-06,68.25,2.2,67.99164652003601,23.251140640966224,-1,-1.0,-1.0,0.025587071210067574,0.025968957394806886,-0.09400184331754144
2021-08-09,66.48,2.203,66.22156975882238,23.251140640966224,-1,-1.0,-1.0,0.025587071210067574,-0.02698232582978865,-0.1209841691473301
2021-08-10,68.29,2.224,68.03103243032697,23.251140640966224,-1,-1.0,-1.0,0.025587071210067574,-0.01368953582575042,-0.1346737049730805
2021-08-11,69.25,2.256,68.99021364404825,23.251140640966224,-1,-1.0,-1.0,0.025587071210067574,0.0019475321337947696,-0.13272617283928573
2021-08-12,69.09,2.224,68.83103243032697,23.251140640966224,-1,-1.0,-1.0,0.025587071210067574,0.009375356633946242,-0.12335081620533948
2021-08-13,68.42,2.196,68.16174886832086,23.251140640966224,-1,-1.0,-1.0,0.025587071210067574,0.01599131347241929,-0.10735950273292019
2021-08-16,67.29,2.151,67.0329002865253,23.251140640966224,-1,-1.0,-1.0,0.025587071210067574,0.009855544625676307,-0.09750395810724388
2021-08-17,66.59,2.105,66.33407729180097,23.251140640966224,-1,-1.0,-1.0,0.025587071210067574,0.016544076703536477,-0.08095988140370741
2021-08-18,65.46,2.07,65.20497283929332,23.251140640966224,-1,-1.0,-1.0,0.025587071210067574,-0.0004697143507162133,-0.08142959575442363
2021-08-19,65.46,2.032,65.2059451479993,23.251140640966224,-1,-1.0,-1.0,0.025587071210067574,0.02901013664935412,-0.05241945910506951
2021-08-20,63.5,1.958,63.24783859126884,23.251140640966224,-1,-1.0,-1.0,0.025587071210067574,-0.03213263186265349,-0.08455209096772301
2021-08-23,65.64,2.078,65.38476814272364,23.251140640966224,-1,-1.0,-1.0,0.025587071210067574,-0.029100753018905138,-0.11365284398662814
2021-08-24,67.69,2.251,67.4303415794043,23.251140640966224,-1,-1.0,-1.0,0.025587071210067574,-0.009488546027084993,-0.12314139001371313
2021-08-25,68.44,2.391,68.17675938943489,23.251140640966224,-1,-1.0,-1.0,0.025587071210067574,0.013467122845726322,-0.10967426716798681
2021-08-26,67.5,2.366,67.23739906621513,23.251140640966224,-1,-1.0,-1.0,0.025587071210067574,-0.019794524787408608,-0.12946879195539543
2021-08-27,68.85,2.385,68.58691291186214,23.251140640966224,-1,-1.0,-1.0,0.025587071210067574,-0.006504584325086801,-0.13597337628048223
2021-08-30,69.32,2.415,69.05614529972584,23.251140640966224,-1,-1.0,-1.0,0.025587071210067574,0.009585460545270319,-0.1263879157352119
2021-08-31,68.61,2.353,68.34773169814088,23.251140640966224,-1,-1.0,-1.0,0.025587071210067574,-0.004963769158676815,-0.13135168489388874
2021-09-01,68.82,2.178,68.56220943560263,23.251140640966224,-1,-1.0,-1.0,0.025587071210067574,-0.017587674252543904,-0.14893935914643264
2021-09-02,70.07,2.227,69.81095566911333,23.251140640966224,-1,-1.0,-1.0,0.025587071210067574,0.009898094152703839,-0.1390412649937288
2021-09-03,69.37,2.219,69.11116036568302,23.251140640966224,-1,-1.0,-1.0,0.025587071210067574,0.0,-0.1390412649937288
2021-09-06,69.37,2.219,69.11116036568302,23.251140640966224,-1,-1.0,-1.0,0.025587071210067574,0.01307775918810698,-0.12596350580562182
2021-09-07,68.43,2.178,68.17220943560264,23.251140640966224,-1,-1.0,-1.0,0.025587071210067574,-0.013478209940571084,-0.1394417157461929
2021-09-08,69.37,2.2,69.11164652003602,23.251140640966224,-1,-1.0,-1.0,0.025587071210067574,0.016298639684981648,-0.12314307606121126
2021-09-09,68.22,2.176,67.96226060974504,23.251140640966224,-1,-1.0,-1.0,0.025587071210067574,-0.022972223300270798,-0.14611529936148207
2021-09-10,69.8,2.192,69.54185121660569,23.251140640966224,-1,-1.0,-1.0,0.025587071210067574,-0.010084918835784669,-0.15620021819726673
2021-09-13,70.53,2.224,70.27103243032697,23.251140640966224,-1,-1.0,-1.0,0.025587071210067574,-0.00019930852847871005,-0.15639952672574545
2021-09-14,70.54,2.219,70.28116036568302,23.251140640966224,-1,-1.0,-1.0,0.025587071210067574,-0.030237011820955922,-0.18663653854670137
2021-09-15,72.69,2.24,72.4306230371876,23.251140640966224,-1,-1.0,-1.0,0.025587071210067574,-0.00035410678906789964,-0.18699064533576926
2021-09-16,72.69,2.209,72.43141623639512,23.251140640966224,-1,-1.0,-1.0,0.025587071210067574,0.008642348891581938,-0.17834829644418732
2021-09-17,72.05,2.195,71.79177445539206,23.251140640966224,-1,-1.0,-1.0,0.025587071210067574,0.022710977911785106,-0.1556373185324022
2021-09-20,70.37,2.143,70.11310498309498,23.251140640966224,-1,-1.0,-1.0,0.025587071210067574,-0.003080916966529587,-0.1587182354989318
