Date,EIAEBRT,FUELOIL,Spread,Spread VOL,position,X1X2position,X1position,X2position,dailypnl,cumpnl
2019-11-21,64.99,1.9255000000000002,64.72861361723315,27.79236121961297,-1,-1.0,-1.0,0.024856011820220618,0.0024619172180334603,-0.02126673976449911
2019-11-22,64.83,1.9255000000000002,64.56861361723315,27.79236121961297,-1,-1.0,-1.0,0.024856011820220618,0.0025557734676940106,-0.0187109662968051
2019-11-25,64.67,1.9323,64.40844459635278,27.79236121961297,-1,-1.0,-1.0,0.024856011820220618,-0.002081494555912607,-0.020792460852717708
2019-11-26,64.82,1.9508,64.5579847601341,27.79236121961297,-1,-1.0,-1.0,0.024856011820220618,-0.0035468096565287265,-0.024339270509246433
2019-11-27,65.03,1.9266999999999999,64.76858379001898,27.79236121961297,-1,-1.0,-1.0,0.024856011820220618,0.0053821313240042246,-0.01895713918524221
2019-11-28,64.68,1.9266999999999999,64.41858379001899,27.79236121961297,-1,-1.0,-1.0,0.024856011820220618,0.00278293135436003,-0.01617420783088218
2019-11-29,64.5,1.9266999999999999,64.23858379001898,27.79236121961297,-1,-1.0,-1.0,0.024856011820220618,0.019366798596605027,0.0031925907657228483
2019-12-02,63.2,1.8656,62.9401024923412,27.79236121961297,-1,-1.0,-1.0,0.024856011820220618,0.003966354869692995,0.007158945635415843
2019-12-03,62.95,1.8663999999999998,62.690082607531735,27.79236121961297,-1,-1.0,-1.0,0.024856011820220618,-0.03600822443618043,-0.028849278800764586
2019-12-04,65.25,1.9061000000000001,64.98909582386247,27.79236121961297,-1,-1.0,-1.0,0.024856011820220618,-0.006382012578376037,-0.03523129137914062
2019-12-05,65.67,1.9103,65.40899142861284,27.79236121961297,-1,-1.0,-1.0,0.024856011820220618,-0.012357902316339892,-0.04758919369548051
2019-12-06,66.5,1.9319,66.23845453875751,27.79236121961297,-1,-1.0,-1.0,0.024856011820220618,0.0007465758714986544,-0.04684261782398185
2019-12-09,66.44,1.9198,66.17875529650054,27.79236121961297,-1,-1.0,-1.0,0.024856011820220618,-0.001665340885413648,-0.0485079587093955
2019-12-10,66.57,1.9423,66.30819603623458,27.79236121961297,-1,-1.0,-1.0,0.024856011820220618,0.017608949007744925,-0.030899009701650573
2019-12-11,65.37,1.9097,65.10900634221993,27.79236121961297,-1,-1.0,-1.0,0.024856011820220618,-0.0195731207447989,-0.05047213044644947
2019-12-12,66.67,1.9338,66.40840731233506,27.79236121961297,-1,-1.0,-1.0,0.024856011820220618,-0.011246080984268448,-0.06171821143071792
2019-12-13,67.44,1.9574,67.17782071045609,27.79236121961297,-1,-1.0,-1.0,0.024856011820220618,-0.008580604911110411,-0.07029881634182833
2019-12-16,68.04,1.9823,67.77720179576178,27.79236121961297,-1,-1.0,-1.0,0.024856011820220618,-0.013607522057034353,-0.08390633839886269
2019-12-17,68.99,2.0106,68.72649837062725,27.79236121961297,-1,-1.0,-1.0,0.024856011820220618,-0.002234189380642812,-0.0861405277795055
2019-12-18,69.12,1.9823,68.85720179576178,27.79236121961297,-1,-1.0,-1.0,0.024856011820220618,-0.008091522180975938,-0.09423204996048143
2019-12-19,69.7,2.0062,69.43660773707927,27.79236121961297,-1,-1.0,-1.0,0.024856011820220618,0.01479719440581627,-0.07943485555466516
2019-12-20,68.66,1.9962,68.39685629719747,27.79236121961297,-1,-1.0,-1.0,0.024856011820220618,0.017135122014845846,-0.06229973353981931
2019-12-23,67.49,2.0038,67.22666739150763,27.79236121961297,-1,-1.0,-1.0,0.024856011820220618,-0.026063609440518647,-0.08836334298033796
2019-12-24,69.26,2.0169,68.9963417777528,27.79236121961297,-1,-1.0,-1.0,0.024856011820220618,0.0,-0.08836334298033796
2019-12-25,69.26,2.0169,68.9963417777528,27.79236121961297,-1,-1.0,-1.0,0.024856011820220618,0.0001639074605627132,-0.08819943551977524
2019-12-26,69.26,2.0302000000000002,68.99601119279559,27.79236121961297,-1,-1.0,-1.0,0.024856011820220618,0.005026486992464516,-0.08317294852731073
2019-12-27,68.91,2.028,68.64606587602158,27.79236121961297,-1,-1.0,-1.0,0.024856011820220618,0.008714854101247829,-0.07445809442606291
2019-12-30,68.3,2.0168,68.03634426335397,27.79236121961297,-1,-1.0,-1.0,0.024856011820220618,0.007602129522162377,-0.06685596490390053
2019-12-31,67.77,2.004,67.50666242030528,27.79236121961297,-1,-1.0,-1.0,0.024856011820220618,0.0,-0.06685596490390053
2020-01-01,67.77,2.004,67.50666242030528,27.79236121961297,-1,-1.0,-1.0,0.024856011820220618,0.010598123267746494,-0.056257841636154035
2020-01-02,67.05,2.0019,66.78671461793009,27.79236121961297,-1,-1.0,-1.0,0.024856011820220618,-0.02981403046641333,-0.08607187210256736
2020-01-03,69.08,2.0391,68.81578997429038,27.79236121961297,-1,-1.0,-1.0,0.024856011820220618,-0.017365962117202725,-0.1034378342197701
2020-01-06,70.25,2.0039,69.98666490590645,27.79236121961297,-1,-1.0,-1.0,0.024856011820220618,0.02156164254141441,-0.08187619167835569
2020-01-07,68.74,2.0093,68.47653068344262,27.79236121961297,-1,-1.0,-1.0,0.024856011820220618,0.02009296016109634,-0.061783231517259354
2020-01-08,67.31,1.9519,67.04795741852111,27.79236121961297,-1,-1.0,-1.0,0.024856011820220618,0.010611031969715634,-0.05117219954754372
2020-01-09,66.58,1.9335,66.3184147691386,27.79236121961297,-1,-1.0,-1.0,0.024856011820220618,-0.0030735380110943514,-0.05424573755863807
2020-01-10,66.77,1.9163999999999999,66.50883980694073,27.79236121961297,-1,-1.0,-1.0,0.024856011820220618,0.0389298035197372,-0.015315934038900872
2020-01-13,64.14,1.881,63.87971970975916,27.79236121961297,-1,-1.0,-1.0,0.024856011820220618,-0.004752570474834269,-0.020068504513735142
2020-01-14,64.45,1.8871,64.18956808808706,27.79236121961297,-1,-1.0,-1.0,0.024856011820220618,0.017599350768714495,-0.0024691537450206476
2020-01-15,63.29,1.8568,63.03032122524521,27.79236121961297,-1,-1.0,-1.0,0.024856011820220618,-0.02141735364503441,-0.02388650739005506
2020-01-16,64.63,1.8385,64.37077609026151,27.79236121961297,-1,-1.0,-1.0,0.024856011820220618,0.008897098182066427,-0.014989409207988632
2020-01-17,64.05,1.8328,63.79091776952889,27.79236121961297,-1,-1.0,-1.0,0.024856011820220618,-0.009055425448867949,-0.02404483465685658
2020-01-20,64.63,1.8328,64.37091776952889,27.79236121961297,-1,-1.0,-1.0,0.024856011820220618,0.014514861556568106,-0.009529973100288474
2020-01-21,63.66,1.7963999999999998,63.40182252835915,27.79236121961297,-1,-1.0,-1.0,0.024856011820220618,0.02393853684706245,0.014408563746773977
2020-01-22,62.11,1.7668000000000001,61.85255826630903,27.79236121961297,-1,-1.0,-1.0,0.024856011820220618,0.013577070359067958,0.027985634105841935
2020-01-23,61.26,1.7590999999999999,61.00274965760004,27.79236121961297,-1,-1.0,-1.0,0.024856011820220618,0.03062684579085439,0.05861247989669632
2020-01-24,59.34,1.7085,59.08400737179815,27.79236121961297,-1,-1.0,-1.0,0.024856011820220618,0.012492337274589815,0.07110481717128614
2020-01-27,58.54,1.6405,58.285697580601926,27.79236121961297,-1,-1.0,-1.0,0.024856011820220618,-0.013463189485357692,0.05764162768592845
2020-01-28,59.37,1.6877000000000002,59.11452437684401,27.79236121961297,-1,-1.0,-1.0,0.024856011820220618,-0.001817835860866994,0.055823791825061454
2020-01-29,59.46,1.6672,59.205033925086326,27.79236121961297,-1,-1.0,-1.0,0.024856011820220618,0.028763924318135296,0.08458771614319675
2020-01-30,57.72,1.6337000000000002,57.4658666014823,27.79236121961297,-1,-1.0,-1.0,0.024856011820220618,-0.0014504896211609227,0.08313722652203583
2020-01-31,57.77,1.5953,57.5168210723362,27.79236121961297,-1,-1.0,-1.0,0.024856011820220618,0.06439249369544105,0.14752972021747687
2020-02-03,54.0,1.5397,53.748203066593405,27.79236121961297,0,-1.0,-1.0,0.024856011820220618,0.002156962343117825,0.1496866825605947
2020-02-04,53.9,1.5586000000000002,53.64773328797,27.79236121961297,0,0.0,0.0,-0.0,0.0,0.1496866825605947
2020-02-05,55.36,1.6222,55.106152445618235,27.79236121961297,0,0.0,0.0,-0.0,-0.0,0.1496866825605947
2020-02-06,55.18,1.6354,54.9258243462622,27.79236121961297,0,0.0,0.0,-0.0,0.0,0.1496866825605947
2020-02-07,54.53,1.6117,54.27641343374235,27.79236121961297,0,0.0,0.0,-0.0,0.0,0.1496866825605947
2020-02-10,53.39,1.581,53.13717651330523,27.79236121961297,0,0.0,0.0,-0.0,0.0,0.1496866825605947
2020-02-11,54.0,1.5977000000000001,53.74676141790783,27.79236121961297,0,0.0,0.0,-0.0,0.0,0.1496866825605947
2020-02-12,55.54,1.6474000000000002,55.28552607412036,27.79236121961297,0,0.0,0.0,-0.0,0.0,0.1496866825605947
2020-02-13,56.34,1.6508,56.08544156368018,27.79236121961297,-1,0.0,0.0,-0.0,0.0,0.1496866825605947
2020-02-14,57.37,1.6693,57.1149817274615,27.79236121961297,-1,-1.0,-1.0,0.024856011820220618,-0.008018127941432862,0.14166855461916184
2020-02-17,57.83,1.6693,57.5749817274615,27.79236121961297,-1,-1.0,-1.0,0.024856011820220618,0.007920493153196975,0.14958904777235882
2020-02-18,57.35,1.6438,57.09561555576292,27.79236121961297,-1,-1.0,-1.0,0.024856011820220618,-0.04096833895563403,0.10862070881672478
2020-02-19,59.72,1.6674,59.46502895388396,27.79236121961297,-1,-1.0,-1.0,0.024856011820220618,-0.0001550332991065712,0.10846567551761821
2020-02-20,59.72,1.6569999999999998,59.46528745640689,27.79236121961297,-1,-1.0,-1.0,0.024856011820220618,0.0186446817446504,0.1271103572622686
2020-02-21,58.6,1.6497,58.34546890529318,27.79236121961297,-1,-1.0,-1.0,0.024856011820220618,0.04256351614241648,0.1696738734046851
2020-02-24,56.04,1.5752000000000002,55.787320678173785,27.79236121961297,-1,-1.0,-1.0,0.024856011820220618,-0.012686340961352727,0.15698753244333236
2020-02-25,56.71,1.5289,56.45847151152106,27.79236121961297,-1,-1.0,-1.0,0.024856011820220618,0.029839413097563,0.18682694554089535
2020-02-26,54.96,1.4662,54.71002998346219,27.79236121961297,0,-1.0,-1.0,0.024856011820220618,0.04994765470313695,0.2367746002440323
2020-02-27,52.19,1.4394999999999998,51.940693638977784,27.79236121961297,0,0.0,0.0,-0.0,-0.0,0.2367746002440323
2020-02-28,51.31,1.4477000000000002,51.06048981968087,27.79236121961297,0,0.0,0.0,-0.0,0.0,0.2367746002440323
2020-03-02,52.52,1.5183000000000002,52.26873498524636,27.79236121961297,0,0.0,0.0,-0.0,0.0,0.2367746002440323
2020-03-03,52.24,1.5125,51.98887915011491,27.79236121961297,0,0.0,0.0,-0.0,-0.0,0.2367746002440323
2020-03-04,51.86,1.5205000000000002,51.608680302020346,27.79236121961297,0,0.0,0.0,-0.0,0.0,0.2367746002440323
2020-03-05,51.29,1.4719,51.03988830419481,27.79236121961297,0,0.0,0.0,-0.0,0.0,0.2367746002440323
2020-03-06,45.6,1.3699000000000001,45.352423617400476,27.79236121961297,0,0.0,0.0,-0.0,0.0,0.2367746002440323
2020-03-09,35.33,1.1465,35.08797645044111,27.79236121961297,0,0.0,0.0,-0.0,0.0,0.2367746002440323
2020-03-10,35.57,1.2315,35.325863689436396,27.79236121961297,0,0.0,0.0,-0.0,0.0,0.2367746002440323
2020-03-11,34.45,1.2067,34.20648011852954,27.79236121961297,0,0.0,0.0,-0.0,0.0,0.2367746002440323
2020-03-12,31.02,1.1174,30.778699760385077,27.79236121961297,0,0.0,0.0,-0.0,0.0,0.2367746002440323
2020-03-13,32.25,1.1442,32.008033619268296,27.79236121961297,0,0.0,0.0,-0.0,0.0,0.2367746002440323
2020-03-16,27.98,1.0139,27.74127235760847,27.79236121961297,0,0.0,0.0,-0.0,-0.0,0.2367746002440323
2020-03-17,27.97,1.0153,27.73123755919192,27.79236121961297,0,0.0,0.0,-0.0,0.0,0.2367746002440323
2020-03-18,22.79,0.9639,22.55251515819948,27.79236121961297,0,0.0,0.0,-0.0,0.0,0.2367746002440323
2020-03-19,23.3,1.0173999999999999,23.0611853615671,27.79236121961297,0,0.0,0.0,-0.0,0.0,0.2367746002440323
2020-03-20,25.4,0.9914000000000001,25.161831617874423,27.79236121961297,0,0.0,0.0,-0.0,-0.0,0.2367746002440323
2020-03-23,25.06,1.0127,24.821302184822652,27.79236121961297,0,0.0,0.0,-0.0,-0.0,0.2367746002440323
2020-03-24,23.75,1.057,23.510201063499018,27.79236121961297,0,0.0,0.0,-0.0,0.0,0.2367746002440323
2020-03-25,25.62,1.0626,25.380061869832826,27.79236121961297,0,0.0,0.0,-0.0,0.0,0.2367746002440323
2020-03-26,23.55,1.0390000000000001,23.310648471711783,27.79236121961297,0,0.0,0.0,-0.0,0.0,0.2367746002440323
2020-03-27,22.39,1.0375,22.150685755729512,27.79236121961297,0,0.0,0.0,-0.0,0.0,0.2367746002440323
