Date,EIAEBRT,EIAGCLS,Spread,Spread VOL,position,X1X2position,X1position,X2position,dailypnl,cumpnl
2019-01-14,58.8,1.763,58.514149800023695,27.792316155780643,-1,-1.0,-1.0,0.024888588312121197,0.0028898327277837215,0.10577273297871886
2019-01-15,58.65,1.787,58.36355247390421,27.792316155780643,-1,-1.0,-1.0,0.024888588312121197,-0.019332663509983982,0.08644006946873488
2019-01-16,59.81,1.819,59.522756039078224,27.792316155780643,-1,-1.0,-1.0,0.024888588312121197,-0.0007782450155341694,0.08566182445320071
2019-01-17,59.85,1.811,59.56295514778472,27.792316155780643,-1,-1.0,-1.0,0.024888588312121197,-0.036110473400814594,0.04955135105238612
2019-01-18,62.04,1.846,61.75208404719379,27.792316155780643,-1,-1.0,-1.0,0.024888588312121197,-0.002256608639587432,0.047294742412798685
2019-01-21,62.18,1.846,61.89208404719379,27.792316155780643,-1,-1.0,-1.0,0.024888588312121197,0.02051798502280765,0.06781272743560633
2019-01-22,60.9,1.841,60.61220849013535,27.792316155780643,-1,-1.0,-1.0,0.024888588312121197,-0.002638801959086562,0.06517392547651978
2019-01-23,61.05,1.828,60.76253204178341,27.792316155780643,-1,-1.0,-1.0,0.024888588312121197,-0.0006824310581680589,0.06449149441835171
2019-01-24,61.09,1.826,60.802581818960036,27.792316155780643,-1,-1.0,-1.0,0.024888588312121197,-0.006411415343065132,0.058080079075286575
2019-01-25,61.49,1.836,61.20233293307692,27.792316155780643,-1,-1.0,-1.0,0.024888588312121197,0.028310670218268108,0.08639074929355468
2019-01-28,59.71,1.789,59.42350269672758,27.792316155780643,-1,-1.0,-1.0,0.024888588312121197,-0.020504308476188872,0.0658864408173658
2019-01-29,60.98,1.844,60.692133824370416,27.792316155780643,-1,-1.0,-1.0,0.024888588312121197,-0.014801451962153924,0.05108498885521188
2019-01-30,61.89,1.853,61.60190982707561,27.792316155780643,-1,-1.0,-1.0,0.024888588312121197,-0.009411361164159639,0.04167362769105224
2019-01-31,62.46,1.838,62.17228315590029,27.792316155780643,-1,-1.0,-1.0,0.024888588312121197,0.009998840568547333,0.05167246825959958
2019-02-01,61.86,1.867,61.571561386839235,27.792316155780643,-1,-1.0,-1.0,0.024888588312121197,-0.00663951432523431,0.045032953934365266
2019-02-04,62.26,1.854,61.97188493848729,27.792316155780643,-1,-1.0,-1.0,0.024888588312121197,0.009328722414100762,0.05436167634846603
2019-02-05,61.67,1.843,61.382158712958734,27.792316155780643,-1,-1.0,-1.0,0.024888588312121197,-0.008796897343254484,0.045564779005211546
2019-02-06,62.22,1.852,61.93193471566392,27.792316155780643,-1,-1.0,-1.0,0.024888588312121197,0.019366490536014504,0.06493126954122605
2019-02-07,61.01,1.846,60.72208404719379,27.792316155780643,-1,-1.0,-1.0,0.024888588312121197,-0.005873707136568384,0.05905756240465766
2019-02-08,61.37,1.848,61.08203427001717,27.792316155780643,-1,-1.0,-1.0,0.024888588312121197,0.0008712654376027837,0.059928827842260446
2019-02-11,61.3,1.828,61.01253204178341,27.792316155780643,-1,-1.0,-1.0,0.024888588312121197,-0.020649455114745332,0.03927937272751511
2019-02-12,62.58,1.845,62.2921089357821,27.792316155780643,-1,-1.0,-1.0,0.024888588312121197,-0.01055374562311985,0.02872562710439526
2019-02-13,63.27,1.88,62.98123783519119,27.792316155780643,-1,-1.0,-1.0,0.024888588312121197,-0.011074502264965572,0.01765112483942969
2019-02-14,64.0,1.915,63.71036673460026,27.792316155780643,-1,-1.0,-1.0,0.024888588312121197,-0.025209397318155007,-0.007558272478725318
2019-02-15,65.65,1.959,65.35927163671452,27.792316155780643,-1,-1.0,-1.0,0.024888588312121197,-0.011576542269611467,-0.019134814748336785
2019-02-18,66.41,1.959,66.11927163671452,27.792316155780643,-1,-1.0,-1.0,0.024888588312121197,0.008040495172521787,-0.011094319575814998
2019-02-19,65.86,1.94,65.56974451989245,27.792316155780643,-1,-1.0,-1.0,0.024888588312121197,-0.014332619911507808,-0.025426939487322806
2019-02-20,66.82,1.959,66.52927163671451,27.792316155780643,-1,-1.0,-1.0,0.024888588312121197,-0.0010928072980359621,-0.026519746785358768
2019-02-21,66.91,1.979,66.61877386494828,27.792316155780643,-1,-1.0,-1.0,0.024888588312121197,-6.288172893411195e-05,-0.02658262851429288
2019-02-22,66.91,1.974,66.61889830788984,27.792316155780643,-1,-1.0,-1.0,0.024888588312121197,0.042549329690988374,0.015966701176695495
2019-02-25,64.02,1.923,63.730167625893756,27.792316155780643,-1,-1.0,-1.0,0.024888588312121197,-0.0073044084114296855,0.00866229276526581
2019-02-26,64.51,1.95,64.21949563400933,27.792316155780643,-1,-1.0,-1.0,0.024888588312121197,-0.01586626397306477,-0.00720397120779896
2019-02-27,65.55,1.97,65.25899786224309,27.792316155780643,-1,-1.0,-1.0,0.024888588312121197,0.008021312275645058,0.0008173410678460977
2019-02-28,65.03,1.977,64.73882364212491,27.792316155780643,-1,-1.0,-1.0,0.024888588312121197,0.019920651797235834,0.020737992865081933
2019-03-01,63.71,1.947,63.41957029977427,27.792316155780643,-1,-1.0,-1.0,0.024888588312121197,-0.011291990249073805,0.009446002616008128
2019-03-04,64.44,1.96,64.1492467481262,27.792316155780643,-1,-1.0,-1.0,0.024888588312121197,0.0031036623215394687,0.012549664937547597
2019-03-05,64.24,1.96,63.9492467481262,27.792316155780643,-1,-1.0,-1.0,0.024888588312121197,-0.004253781829401748,0.00829588310814585
