Date,EIAEBRT,OILBREN,Spread,Spread VOL,position,X1X2position,X1position,X2position,dailypnl,cumpnl
2018-01-01,66.73,66.61,-0.4998135280509928,0.9396775737378742,0,,,,,
2018-01-02,66.65,66.35,-0.32218025030960007,0.9396775737378742,0,0.0,0.0,-0.0,0.0,0.0
2018-01-03,67.85,67.5,-0.2617120557042085,0.9396775737378742,0,0.0,0.0,-0.0,0.0,0.0
2018-01-04,68.73,68.05,0.07329447215056462,0.9396775737378742,0,0.0,0.0,-0.0,0.0,0.0
2018-01-05,68.01,67.58,-0.1809838334707763,0.9396775737378742,0,0.0,0.0,-0.0,0.0,0.0
2018-01-08,68.48,67.67,0.19983541654181636,0.9396775737378742,0,0.0,0.0,-0.0,0.0,0.0
2018-01-09,69.08,68.33,0.14584324996752684,0.9396775737378742,0,0.0,0.0,-0.0,0.0,0.0
2018-01-10,69.79,69.24,-0.045873222127312374,0.9396775737378742,0,0.0,0.0,-0.0,0.0,0.0
2018-01-11,70.36,69.96,-0.1893192220265405,0.9396775737378742,0,0.0,0.0,-0.0,0.0,0.0
2018-01-12,69.64,69.24,-0.19587322212731806,0.9396775737378742,0,0.0,0.0,-0.0,0.0,0.0
2018-01-15,70.31,70.06,-0.3384089442347715,0.9396775737378742,0,0.0,0.0,-0.0,0.0,0.0
2018-01-16,69.4,69.45,-0.6439616387645941,0.9396775737378742,0,0.0,0.0,-0.0,0.0,0.0
2018-01-17,69.19,69.26,-0.6656911665689762,0.9396775737378742,0,0.0,0.0,-0.0,0.0,0.0
2018-01-18,69.48,69.37,-0.48468986099801725,0.9396775737378742,0,0.0,0.0,-0.0,0.0,0.0
2018-01-19,68.56,68.59,-0.6317900277738602,0.9396775737378742,0,0.0,0.0,-0.0,0.0,0.0
2018-01-22,69.32,69.47,-0.7437795832062477,0.9396775737378742,0,0.0,0.0,-0.0,0.0,0.0
2018-01-23,69.81,70.01,-0.7888640831306617,0.9396775737378742,0,0.0,0.0,-0.0,0.0,0.0
2018-01-24,69.91,69.99,-0.6690461386890121,0.9396775737378742,0,0.0,0.0,-0.0,0.0,0.0
2018-01-25,71.08,70.77,-0.27194597191316916,0.9396775737378742,0,0.0,0.0,-0.0,0.0,0.0
2018-01-26,70.08,70.43,-0.9350409164052138,0.9396775737378742,0,0.0,0.0,-0.0,0.0,0.0
2018-01-29,68.41,69.26,-1.4456911665689773,0.9396775737378742,0,0.0,0.0,-0.0,0.0,0.0
2018-01-30,67.78,68.63,-1.4514259166571435,0.9396775737378742,0,0.0,0.0,-0.0,0.0,0.0
2018-01-31,67.78,68.63,-1.4514259166571435,0.9396775737378742,0,0.0,0.0,-0.0,0.0,0.0
2018-02-01,68.6,69.1,-1.0971476110358083,0.9396775737378742,0,0.0,0.0,-0.0,0.0,0.0
2018-02-02,67.45,68.24,-1.3949760000450624,0.9396775737378742,0,0.0,0.0,-0.0,0.0,0.0
2018-02-05,67.69,68.44,-1.353155444461521,0.9396775737378742,0,0.0,0.0,-0.0,0.0,0.0
2018-02-06,66.75,67.03,-0.8959903613255449,0.9396775737378742,0,0.0,0.0,-0.0,0.0,0.0
2018-02-07,65.74,65.99,-0.8754572503600002,0.9396775737378742,0,0.0,0.0,-0.0,0.0,0.0
2018-02-08,64.26,64.59,-0.9682011394448438,0.9396775737378742,0,0.0,0.0,-0.0,0.0,0.0
2018-02-09,63.04,63.42,-1.0288513896086044,0.9396775737378742,0,0.0,0.0,-0.0,0.0,0.0
2018-02-12,62.2,63.2,-1.6508540007505061,0.9396775737378742,0,0.0,0.0,-0.0,0.0,0.0
2018-02-13,61.94,62.24,-0.9595926675515472,0.9396775737378742,0,0.0,0.0,-0.0,0.0,0.0
2018-02-14,62.29,63.19,-1.5509450285296822,0.9396775737378742,0,0.0,0.0,-0.0,0.0,0.0
2018-02-15,62.86,63.76,-1.5457564451165666,0.9396775737378742,0,0.0,0.0,-0.0,0.0,0.0
2018-02-16,64.3,64.9,-1.2353792782903525,0.9396775737378742,0,0.0,0.0,-0.0,0.0,0.0
2018-02-19,64.95,65.7,-1.3780970559561467,0.9396775737378742,0,0.0,0.0,-0.0,0.0,0.0
2018-02-20,64.68,65.08,-1.033740778265141,0.9396775737378742,0,0.0,0.0,-0.0,0.0,0.0
2018-02-21,64.81,65.31,-1.131647139344068,0.9396775737378742,0,0.0,0.0,-0.0,0.0,0.0
2018-02-22,66.12,66.37,-0.8719981947512565,0.9396775737378742,0,0.0,0.0,-0.0,0.0,0.0
2018-02-23,67.04,66.99,-0.5663544724422422,0.9396775737378742,0,0.0,0.0,-0.0,0.0,0.0
2018-02-26,67.96,67.69,-0.33998252789983496,0.9396775737378742,0,0.0,0.0,-0.0,0.0,0.0
2018-02-27,67.59,66.99,-0.016354472442245083,0.9396775737378742,0,0.0,0.0,-0.0,0.0,0.0
2018-02-28,66.08,65.7,-0.24809705595615128,0.9396775737378742,0,0.0,0.0,-0.0,0.0,0.0
2018-03-01,64.23,63.77,-0.18566541733738973,0.9396775737378742,0,0.0,0.0,-0.0,0.0,0.0
2018-03-02,64.26,63.91,-0.2943910284288975,0.9396775737378742,0,0.0,0.0,-0.0,0.0,0.0
2018-03-05,65.78,65.58,-0.4291893893062735,0.9396775737378742,0,0.0,0.0,-0.0,0.0,0.0
2018-03-06,65.67,65.47,-0.4301906948772256,0.9396775737378742,0,0.0,0.0,-0.0,0.0,0.0
2018-03-07,65.09,65.29,-0.8318291949024257,0.9396775737378742,0,0.0,0.0,-0.0,0.0,0.0
2018-03-08,63.87,64.07,-0.8429345839620623,0.9396775737378742,0,0.0,0.0,-0.0,0.0,0.0
2018-03-09,65.19,65.44,-0.8804637782147609,0.9396775737378742,0,0.0,0.0,-0.0,0.0,0.0
2018-03-12,64.53,64.88,-0.9855613338486933,0.9396775737378742,0,0.0,0.0,-0.0,0.0,0.0
2018-03-13,64.2,64.5,-0.9390203894574327,0.9396775737378742,0,0.0,0.0,-0.0,-0.0,0.0
2018-03-14,63.61,64.7,-1.7271998338738968,0.9396775737378742,0,0.0,0.0,-0.0,0.0,0.0
2018-03-15,63.67,65.1,-2.0635587227067873,0.9396775737378742,1,0.0,0.0,-0.0,0.0,0.0
2018-03-16,64.68,66.06,-2.0048200559057534,0.9396775737378742,1,1.0,1.0,-0.9908972220822548,-0.0017354869021248658,-0.0017354869021248658
2018-03-19,64.82,66.32,-2.122453333647144,0.9396775737378742,1,1.0,1.0,-0.9908972220822548,0.003561928668229899,0.0018264417661050334
2018-03-20,66.0,67.3,-1.9135326112877493,0.9396775737378742,1,1.0,1.0,-0.9908972220822548,0.0028341173290095945,0.004660559095114628
2018-03-21,68.15,69.32,-1.7651449998938915,0.9396775737378742,0,1.0,1.0,-0.9908972220822548,0.0134655250970947,0.018126084192209325
2018-03-22,68.98,69.23,-0.8459642499065012,0.9396775737378742,0,0.0,0.0,-0.0,0.0,0.018126084192209325
2018-03-23,69.03,70.18,-1.7373166108846476,0.9396775737378742,0,0.0,0.0,-0.0,0.0,0.018126084192209325
2018-03-26,68.81,70.11,-1.8879538053388814,0.9396775737378742,1,0.0,0.0,-0.0,-0.0,0.018126084192209325
2018-03-27,68.63,70.23,-2.186861471988763,0.9396775737378742,1,1.0,1.0,-0.9908972220822548,-0.00375811482803744,0.014367969364171885
2018-03-28,68.13,69.98,-2.4391371664682,0.9396775737378742,1,1.0,1.0,-0.9908972220822548,0.011505692186098423,0.025873661550270308
2018-03-29,69.02,70.09,-1.6581358608972465,0.9396775737378742,0,1.0,1.0,-0.9908972220822548,0.0,0.025873661550270308
2018-03-30,69.02,70.09,-1.6581358608972465,0.9396775737378742,0,0.0,0.0,-0.0,0.0,0.025873661550270308
2018-04-02,69.02,70.09,-1.6581358608972465,0.9396775737378742,0,0.0,0.0,-0.0,0.0,0.025873661550270308
2018-04-03,69.02,68.15,0.2642047499423228,0.9396775737378742,0,0.0,0.0,-0.0,0.0,0.025873661550270308
2018-04-04,66.04,67.79,-2.3590722501080563,0.9396775737378742,1,0.0,0.0,-0.0,0.0,0.025873661550270308
2018-04-05,66.54,68.28,-2.3446118889283554,0.9396775737378742,1,1.0,1.0,-0.9908972220822548,0.010723584804793709,0.03659724635506402
2018-04-06,66.51,67.51,-1.6116210279250254,0.9396775737378742,0,1.0,1.0,-0.9908972220822548,0.008233129638266896,0.044830375993330916
2018-04-09,68.19,68.67,-1.0810618055404433,0.9396775737378742,0,0.0,0.0,-0.0,0.0,0.044830375993330916
2018-04-10,70.67,71.11,-1.0188510274211353,0.9396775737378742,0,0.0,0.0,-0.0,0.0,0.044830375993330916
2018-04-11,72.74,72.71,-0.5342865827527419,0.9396775737378742,0,0.0,0.0,-0.0,0.0,0.044830375993330916
2018-04-12,71.44,71.64,-0.7740265551247347,0.9396775737378742,0,0.0,0.0,-0.0,0.0,0.044830375993330916
2018-04-13,73.18,72.72,-0.10419555497355759,0.9396775737378742,0,0.0,0.0,-0.0,0.0,0.044830375993330916
2018-04-16,72.05,71.45,0.024243917070890575,0.9396775737378742,0,0.0,0.0,-0.0,-0.0,0.044830375993330916
2018-04-17,71.71,71.61,-0.47429963846226997,0.9396775737378742,0,0.0,0.0,-0.0,0.0,0.044830375993330916
2018-04-18,73.73,73.23,-0.05955313823551478,0.9396775737378742,0,0.0,0.0,-0.0,0.0,0.044830375993330916
2018-04-19,74.85,74.75,-0.44571691580055983,0.9396775737378742,0,0.0,0.0,-0.0,0.0,0.044830375993330916
2018-04-20,74.62,73.57,0.49354180625653044,0.9396775737378742,0,0.0,0.0,-0.0,-0.0,0.044830375993330916
2018-04-23,74.54,74.14,-0.1512696103303739,0.9396775737378742,0,0.0,0.0,-0.0,0.0,0.044830375993330916
2018-04-24,75.86,75.1,0.21746905647066228,0.9396775737378742,0,0.0,0.0,-0.0,0.0,0.044830375993330916
2018-04-25,73.79,73.79,-0.5544555826015767,0.9396775737378742,0,0.0,0.0,-0.0,0.0,0.044830375993330916
2018-04-26,75.39,74.62,0.22309972307013481,0.9396775737378742,0,0.0,0.0,-0.0,-0.0,0.044830375993330916
2018-04-27,75.33,74.64,0.14328177862849145,0.9396775737378742,0,0.0,0.0,-0.0,0.0,0.044830375993330916
2018-04-30,75.92,75.02,0.3567408342372431,0.9396775737378742,0,0.0,0.0,-0.0,0.0,0.044830375993330916
2018-05-01,74.85,73.71,0.5848161951650042,0.9396775737378742,0,0.0,0.0,-0.0,0.0,0.044830375993330916
2018-05-02,73.14,72.79,-0.21355836051932897,0.9396775737378742,0,0.0,0.0,-0.0,0.0,0.044830375993330916
2018-05-03,73.45,73.2,-0.3098262215730472,0.9396775737378742,0,0.0,0.0,-0.0,0.0,0.044830375993330916
2018-05-04,74.75,74.35,-0.1493580269676471,0.9396775737378742,0,0.0,0.0,-0.0,0.0,0.044830375993330916
2018-05-07,74.75,74.35,-0.1493580269676471,0.9396775737378742,0,0.0,0.0,-0.0,0.0,0.044830375993330916
2018-05-08,74.16,74.06,-0.451997832563805,0.9396775737378742,0,0.0,0.0,-0.0,0.0,0.044830375993330916
2018-05-09,77.6,77.25,-0.1729599710061933,0.9396775737378742,0,0.0,0.0,-0.0,0.0,0.044830375993330916
2018-05-10,77.59,77.23,-0.16314202656454313,0.9396775737378742,0,0.0,0.0,-0.0,-0.0,0.044830375993330916
2018-05-11,77.37,77.47,-0.6209573598642777,0.9396775737378742,0,0.0,0.0,-0.0,0.0,0.044830375993330916
2018-05-14,78.17,77.95,-0.29658802646376614,0.9396775737378742,0,0.0,0.0,-0.0,0.0,0.044830375993330916
2018-05-15,78.94,78.87,-0.43821347077944495,0.9396775737378742,0,0.0,0.0,-0.0,0.0,0.044830375993330916
2018-05-16,78.19,78.29,-0.6134930819717397,0.9396775737378742,0,0.0,0.0,-0.0,0.0,0.044830375993330916
2018-05-17,80.09,80.49,-0.8934669705526801,0.9396775737378742,0,0.0,0.0,-0.0,0.0,0.044830375993330916
2018-05-18,78.38,79.2,-1.3252095540665891,0.9396775737378742,0,0.0,0.0,-0.0,0.0,0.044830375993330916
2018-05-21,78.34,78.94,-1.1075762763251902,0.9396775737378742,0,0.0,0.0,-0.0,0.0,0.044830375993330916
2018-05-22,80.42,80.37,-0.44455930390282106,0.9396775737378742,0,0.0,0.0,-0.0,0.0,0.044830375993330916
2018-05-23,78.69,79.04,-0.8566659985334297,0.9396775737378742,0,0.0,0.0,-0.0,0.0,0.044830375993330916
2018-05-24,78.9,79.1,-0.706119831858345,0.9396775737378742,0,0.0,0.0,-0.0,0.0,0.044830375993330916
2018-05-25,76.6,76.43,-0.36042424889875235,0.9396775737378742,0,0.0,0.0,-0.0,0.0,0.044830375993330916
2018-05-28,76.6,76.43,-0.36042424889875235,0.9396775737378742,0,0.0,0.0,-0.0,0.0,0.044830375993330916
2018-05-29,74.51,75.23,-1.2613475824000346,0.9396775737378742,0,0.0,0.0,-0.0,0.0,0.044830375993330916
2018-05-30,75.89,77.09,-1.72441641547303,0.9396775737378742,0,0.0,0.0,-0.0,0.0,0.044830375993330916
2018-05-31,76.45,77.65,-1.7193188598390918,0.9396775737378742,0,0.0,0.0,-0.0,0.0,0.044830375993330916
2018-06-01,74.54,76.54,-2.5294229433277877,0.9396775737378742,1,0.0,0.0,-0.0,0.0,0.044830375993330916
2018-06-04,73.41,75.4,-2.529800110154028,0.9396775737378742,1,1.0,1.0,-0.9908972220822548,0.003571018484482172,0.04840139447781309
2018-06-05,72.91,74.61,-2.2469913047090415,0.9396775737378742,1,1.0,1.0,-0.9908972220822548,-0.0005250062802585036,0.04787638819755458
2018-06-06,73.23,74.98,-2.2936232768794724,0.9396775737378742,1,1.0,1.0,-0.9908972220822548,0.0003516175866044649,0.04822800578415905
2018-06-07,75.23,77.02,-2.3150536099272614,0.9396775737378742,1,1.0,1.0,-0.9908972220822548,0.003036454895234508,0.05126446067939355
2018-06-08,75.11,76.66,-2.0783306099776553,0.9396775737378742,1,1.0,1.0,-0.9908972220822548,-0.006022247772048005,0.04524221290734555
2018-06-11,74.58,76.58,-2.529058832211078,0.9396775737378742,1,1.0,1.0,-0.9908972220822548,0.005307082555800329,0.05054929546314588
2018-06-12,74.86,76.46,-2.1301511655612018,0.9396775737378742,1,1.0,1.0,-0.9908972220822548,0.0042308013698039255,0.0547800968329498
2018-06-13,75.07,76.35,-1.8111524711321607,0.9396775737378742,0,1.0,1.0,-0.9908972220822548,-0.00010276436364883455,0.05467733246930097
2018-06-14,74.77,76.05,-1.8138833045074847,0.9396775737378742,0,0.0,0.0,-0.0,0.0,0.05467733246930097
2018-06-15,72.02,73.37,-1.9082787493270388,0.9396775737378742,1,0.0,0.0,-0.0,0.0,0.05467733246930097
2018-06-18,74.87,74.75,-0.4257169158005496,0.9396775737378742,0,1.0,1.0,-0.9908972220822548,-0.0013205982905657079,0.05335673417873526
2018-06-19,74.92,74.9,-0.5243514991128961,0.9396775737378742,0,0.0,0.0,-0.0,-0.0,0.05335673417873526
2018-06-20,74.25,75.34,-1.630346276829087,0.9396775737378742,0,0.0,0.0,-0.0,0.0,0.05335673417873526
2018-06-21,72.87,73.7,-1.3852748326141722,0.9396775737378742,0,0.0,0.0,-0.0,0.0,0.05335673417873526
2018-06-22,73.67,74.68,-1.5563541102548015,0.9396775737378742,0,0.0,0.0,-0.0,0.0,0.05335673417873526
2018-06-25,72.82,74.37,-2.0991759714093092,0.9396775737378742,1,0.0,0.0,-0.0,0.0,0.05335673417873526
2018-06-26,73.58,75.13,-2.0922578601918076,0.9396775737378742,1,1.0,1.0,-0.9908972220822548,-0.0020256084933846785,0.05133112568535058
2018-06-27,76.09,77.87,-2.297316248697186,0.9396775737378742,1,1.0,1.0,-0.9908972220822548,0.004906450316346903,0.05623757600169749
2018-06-28,76.26,77.66,-1.919227832059903,0.9396775737378742,1,1.0,1.0,-0.9908972220822548,-0.007238402299125216,0.04899917370257227
2018-06-29,77.44,79.44,-2.5030248873663226,0.9396775737378742,1,1.0,1.0,-0.9908972220822548,0.009408377386191654,0.05840755108876393
2018-07-02,76.71,77.93,-1.736770082022133,0.9396775737378742,0,1.0,1.0,-0.9908972220822548,-0.00014239403032777903,0.05826515705843615
2018-07-03,75.87,77.08,-1.7345074432521983,0.9396775737378742,0,0.0,0.0,-0.0,0.0,0.05826515705843615
2018-07-04,76.99,78.24,-1.7639482208676185,0.9396775737378742,0,0.0,0.0,-0.0,0.0,0.05826515705843615
2018-07-05,77.09,78.29,-1.713493081971734,0.9396775737378742,0,0.0,0.0,-0.0,0.0,0.05826515705843615
2018-07-06,74.98,77.09,-2.6344164154730265,0.9396775737378742,1,0.0,0.0,-0.0,0.0,0.05826515705843615
2018-07-09,77.08,78.1,-1.535222609776099,0.9396775737378742,0,1.0,1.0,-0.9908972220822548,-0.0004284647585224826,0.057836692299913665
2018-07-10,77.8,78.87,-1.5782134707794455,0.9396775737378742,0,0.0,0.0,-0.0,0.0,0.057836692299913665
2018-07-11,75.35,76.65,-1.828421637756847,0.9396775737378742,0,0.0,0.0,-0.0,0.0,0.057836692299913665
2018-07-12,72.11,73.36,-1.8083697771062077,0.9396775737378742,0,0.0,0.0,-0.0,0.0,0.057836692299913665
2018-07-13,74.11,75.51,-1.9387988045830724,0.9396775737378742,1,0.0,0.0,-0.0,0.0,0.057836692299913665
2018-07-16,71.03,72.61,-2.145196860544516,0.9396775737378742,1,1.0,1.0,-0.9908972220822548,0.004161446561442738,0.061998138861356404
2018-07-17,70.87,72.14,-1.8394751661658546,0.9396775737378742,0,1.0,1.0,-0.9908972220822548,-0.0030156145871810826,0.05898252427417532
2018-07-18,70.52,72.0,-2.050749555074347,0.9396775737378742,1,0.0,0.0,-0.0,0.0,0.05898252427417532
2018-07-19,71.94,73.28,-1.8990979993396309,0.9396775737378742,1,1.0,1.0,-0.9908972220822548,0.004616423663607184,0.06359894793778251
2018-07-20,71.99,72.99,-1.561737804935774,0.9396775737378742,0,1.0,1.0,-0.9908972220822548,0.006704800280103753,0.07030374821788626
2018-07-23,73.45,73.99,-1.0926350270180336,0.9396775737378742,0,0.0,0.0,-0.0,0.0,0.07030374821788626
2018-07-24,73.53,73.95,-0.9729991381347531,0.9396775737378742,0,0.0,0.0,-0.0,0.0,0.07030374821788626
2018-07-25,73.67,74.01,-0.89245297145969,0.9396775737378742,0,0.0,0.0,-0.0,0.0,0.07030374821788626
2018-07-26,74.51,74.61,-0.646991304709033,0.9396775737378742,0,0.0,0.0,-0.0,0.0,0.07030374821788626
2018-07-27,74.84,74.84,-0.544897665787957,0.9396775737378742,0,0.0,0.0,-0.0,0.0,0.07030374821788626
2018-07-30,74.99,75.04,-0.593077110204419,0.9396775737378742,0,0.0,0.0,-0.0,0.0,0.07030374821788626
2018-07-31,74.16,74.46,-0.8483567213966978,0.9396775737378742,0,0.0,0.0,-0.0,0.0,0.07030374821788626
2018-08-01,72.28,72.63,-0.9150148049861571,0.9396775737378742,0,0.0,0.0,-0.0,0.0,0.07030374821788626
2018-08-02,72.95,73.25,-0.859371082677157,0.9396775737378742,0,0.0,0.0,-0.0,-0.0,0.07030374821788626
2018-08-03,72.48,73.39,-1.468096693768672,0.9396775737378742,0,0.0,0.0,-0.0,0.0,0.07030374821788626
2018-08-06,72.51,74.08,-2.1218157770054376,0.9396775737378742,1,0.0,0.0,-0.0,-0.0,0.07030374821788626
2018-08-07,72.31,74.34,-2.5794490547468314,0.9396775737378742,1,1.0,1.0,-0.9908972220822548,0.003865104488409085,0.07416885270629535
2018-08-08,70.71,72.39,-2.2471994716864288,0.9396775737378742,1,1.0,1.0,-0.9908972220822548,-0.0004832822715978662,0.07368557043469748
2018-08-09,70.55,72.26,-2.278382832815737,0.9396775737378742,1,1.0,1.0,-0.9908972220822548,-0.0017121810543118295,0.07197338938038565
2018-08-10,71.0,72.85,-2.413012193844253,0.9396775737378742,1,1.0,1.0,-0.9908972220822548,-0.0015435852610524614,0.0704298041193332
2018-08-13,70.62,72.57,-2.515560971661216,0.9396775737378742,1,1.0,1.0,-0.9908972220822548,0.0008951513871273389,0.07132495550646054
2018-08-14,70.77,72.66,-2.454741721648631,0.9396775737378742,1,1.0,1.0,-0.9908972220822548,-0.003359855325236104,0.06796510018122442
2018-08-15,68.38,70.43,-2.6350409164052166,0.9396775737378742,1,1.0,1.0,-0.9908972220822548,0.00031988272295940465,0.06828498290418383
2018-08-16,69.21,71.27,-2.6373945829543004,0.9396775737378742,1,1.0,1.0,-0.9908972220822548,0.0044001371769956405,0.07268512008117947
2018-08-17,70.14,71.92,-2.351477777307764,0.9396775737378742,1,1.0,1.0,-0.9908972220822548,0.010522819077076131,0.0832079391582556
2018-08-20,71.11,72.16,-1.6192931106075008,0.9396775737378742,0,1.0,1.0,-0.9908972220822548,0.00223840972110367,0.08544634887935927
2018-08-21,71.65,72.55,-1.465743027219574,0.9396775737378742,0,0.0,0.0,-0.0,0.0,0.08544634887935927
2018-08-22,72.96,74.3,-1.8898131658635435,0.9396775737378742,1,0.0,0.0,-0.0,0.0,0.08544634887935927
2018-08-23,73.73,74.73,-1.545898971358909,0.9396775737378742,0,1.0,1.0,-0.9908972220822548,-0.010401512760464336,0.07504483611889494
2018-08-24,74.41,76.21,-2.3324268600406413,0.9396775737378742,1,0.0,0.0,-0.0,0.0,0.07504483611889494
2018-08-27,74.41,76.21,-2.3324268600406413,0.9396775737378742,1,1.0,1.0,-0.9908972220822548,0.014957703144885547,0.09000253926378049
2018-08-28,75.91,76.61,-1.2287857488735483,0.9396775737378742,0,1.0,1.0,-0.9908972220822548,0.0021077591885125813,0.09211029845229307
2018-08-29,76.07,76.61,-1.0687857488735517,0.9396775737378742,0,0.0,0.0,-0.0,0.0,0.09211029845229307
2018-08-30,77.05,77.5,-0.9706842765267538,0.9396775737378742,0,0.0,0.0,-0.0,-0.0,0.09211029845229307
2018-08-31,76.94,77.66,-1.2392278320599104,0.9396775737378742,0,0.0,0.0,-0.0,0.0,0.09211029845229307
2018-09-03,77.81,78.36,-1.062855887517486,0.9396775737378742,0,0.0,0.0,-0.0,-0.0,0.09211029845229307
2018-09-04,77.51,78.41,-1.412400748621593,0.9396775737378742,0,0.0,0.0,-0.0,0.0,0.09211029845229307
2018-09-05,76.68,77.46,-1.3010483876434478,0.9396775737378742,0,0.0,0.0,-0.0,0.0,0.09211029845229307
2018-09-06,75.67,76.5,-1.3597870544444959,0.9396775737378742,0,0.0,0.0,-0.0,-0.0,0.09211029845229307
2018-09-07,75.55,76.5,-1.4797870544445004,0.9396775737378742,0,0.0,0.0,-0.0,0.0,0.09211029845229307
2018-09-10,76.77,77.48,-1.2308663320851139,0.9396775737378742,0,0.0,0.0,-0.0,0.0,0.09211029845229307
2018-09-11,78.22,78.72,-1.0095788874671001,0.9396775737378742,0,0.0,0.0,-0.0,0.0,0.09211029845229307
2018-09-12,80.02,79.92,-0.3986555539658099,0.9396775737378742,0,0.0,0.0,-0.0,0.0,0.09211029845229307
2018-09-13,77.66,78.26,-1.113766165309272,0.9396775737378742,0,0.0,0.0,-0.0,0.0,0.09211029845229307
2018-09-14,77.87,78.2,-0.8443123319843266,0.9396775737378742,0,0.0,0.0,-0.0,0.0,0.09211029845229307
2018-09-17,78.22,78.41,-0.7024007486215993,0.9396775737378742,0,0.0,0.0,-0.0,0.0,0.09211029845229307
2018-09-18,79.25,79.0,-0.25703010965013107,0.9396775737378742,0,0.0,0.0,-0.0,0.0,0.09211029845229307
2018-09-19,79.43,79.33,-0.40402619293726616,0.9396775737378742,0,0.0,0.0,-0.0,0.0,0.09211029845229307
2018-09-20,79.03,78.73,-0.2094878596879255,0.9396775737378742,0,0.0,0.0,-0.0,-0.0,0.09211029845229307
2018-09-21,78.9,78.85,-0.4583955263377817,0.9396775737378742,0,0.0,0.0,-0.0,0.0,0.09211029845229307
2018-09-24,80.89,80.85,-0.4501899705022936,0.9396775737378742,0,0.0,0.0,-0.0,0.0,0.09211029845229307
2018-09-25,82.21,82.3,-0.5669909425215707,0.9396775737378742,0,0.0,0.0,-0.0,0.0,0.09211029845229307
2018-09-26,81.87,81.6,-0.21336288706397966,0.9396775737378742,0,0.0,0.0,-0.0,0.0,0.09211029845229307
2018-09-27,81.54,81.59,-0.5334539148431645,0.9396775737378742,0,0.0,0.0,-0.0,0.0,0.09211029845229307
2018-09-28,82.72,82.79,-0.5425305813418788,0.9396775737378742,0,0.0,0.0,-0.0,0.0,0.09211029845229307
2018-10-01,84.94,84.22,0.2604863910804909,0.9396775737378742,0,0.0,0.0,-0.0,0.0,0.09211029845229307
2018-10-02,85.63,85.4,-0.21877233097657722,0.9396775737378742,0,0.0,0.0,-0.0,0.0,0.09211029845229307
2018-10-03,85.45,85.15,-0.15104802545600649,0.9396775737378742,0,0.0,0.0,-0.0,0.0,0.09211029845229307
2018-10-04,86.07,85.82,-0.19494916425111342,0.9396775737378742,0,0.0,0.0,-0.0,0.0,0.09211029845229307
2018-10-05,85.12,84.96,-0.2927775532603647,0.9396775737378742,0,0.0,0.0,-0.0,0.0,0.09211029845229307
2018-10-08,84.22,83.74,0.01611705767997762,0.9396775737378742,0,0.0,0.0,-0.0,0.0,0.09211029845229307
2018-10-09,85.16,84.81,-0.10414296994804317,0.9396775737378742,0,0.0,0.0,-0.0,0.0,0.09211029845229307
2018-10-10,83.82,83.62,-0.2649752756701531,0.9396775737378742,0,0.0,0.0,-0.0,0.0,0.09211029845229307
2018-10-11,81.35,81.0,-0.13882455381464354,0.9396775737378742,0,0.0,0.0,-0.0,0.0,0.09211029845229307
2018-10-12,80.71,80.74,-0.5211912760732531,0.9396775737378742,0,0.0,0.0,-0.0,0.0,0.09211029845229307
2018-10-15,80.91,80.76,-0.34100922051490556,0.9396775737378742,0,0.0,0.0,-0.0,0.0,0.09211029845229307
2018-10-16,80.53,80.66,-0.6219194983066672,0.9396775737378742,0,0.0,0.0,-0.0,0.0,0.09211029845229307
2018-10-17,79.91,79.96,-0.5482914428490915,0.9396775737378742,0,0.0,0.0,-0.0,0.0,0.09211029845229307
2018-10-18,80.3,79.67,0.1290687515547546,0.9396775737378742,0,0.0,0.0,-0.0,0.0,0.09211029845229307
2018-10-19,80.38,80.06,-0.17738116505732648,0.9396775737378742,0,0.0,0.0,-0.0,0.0,0.09211029845229307
2018-10-22,80.45,79.85,0.10070725157996208,0.9396775737378742,0,0.0,0.0,-0.0,0.0,0.09211029845229307
2018-10-23,78.67,77.52,0.6294977790316096,0.9396775737378742,0,0.0,0.0,-0.0,0.0,0.09211029845229307
2018-10-24,77.34,76.88,-0.06632799883574592,0.9396775737378742,0,0.0,0.0,-0.0,-0.0,0.09211029845229307
2018-10-25,77.3,76.95,-0.1756908043815173,0.9396775737378742,0,0.0,0.0,-0.0,0.0,0.09211029845229307
2018-10-26,77.4,77.05,-0.17478052658972842,0.9396775737378742,0,0.0,0.0,-0.0,0.0,0.09211029845229307
2018-10-29,77.56,77.31,-0.27241380433112283,0.9396775737378742,0,0.0,0.0,-0.0,0.0,0.09211029845229307
2018-10-30,75.68,76.18,-1.0326999433781765,0.9396775737378742,0,0.0,0.0,-0.0,0.0,0.09211029845229307
2018-10-31,74.84,75.71,-1.4069782489995077,0.9396775737378742,0,0.0,0.0,-0.0,0.0,0.09211029845229307
2018-11-01,71.25,72.85,-2.163012193844253,0.9396775737378742,1,0.0,0.0,-0.0,0.0,0.09211029845229307
2018-11-02,71.11,72.78,-2.2336493882985025,0.9396775737378742,1,1.0,1.0,-0.9908972220822548,0.012275694489706779,0.10438599294199985
2018-11-05,72.68,73.5,-1.3770953881977164,0.9396775737378742,0,1.0,1.0,-0.9908972220822548,-0.0036665576653791693,0.10071943527662068
2018-11-06,70.64,71.69,-1.6235714162288417,0.9396775737378742,0,0.0,0.0,-0.0,0.0,0.10071943527662068
