Date,CRUDOIL,NAFCNWE,Spread,Spread VOL,position,X1X2position,X1position,X2position,dailypnl,cumpnl
2018-04-25,68.06,627.0,-5899.234676440649,2186.0991508776,1,1.0,1.0,-9.557728479311752,-0.02857709284105623,-0.4914763206403366
2018-04-26,68.19,629.0,-5918.220133399273,2186.0991508776,1,1.0,1.0,-9.557728479311752,-0.08489298412491104,-0.5763693047652476
2018-04-27,68.1,634.5,-5970.877640035487,2186.0991508776,1,1.0,1.0,-9.557728479311752,-0.0006300856576634088,-0.576999390422911
2018-04-30,68.57,635.0,-5975.186504275144,2186.0991508776,1,1.0,1.0,-9.557728479311752,-0.09450810561153146,-0.6715074960344425
2018-05-01,67.25,640.0,-6024.295146671702,2186.0991508776,1,1.0,1.0,-9.557728479311752,0.23412078539743816,-0.4373867106370043
2018-05-02,67.93,625.0,-5880.249219482026,2186.0991508776,1,1.0,1.0,-9.557728479311752,-0.09968604078781268,-0.537072751424817
2018-05-03,68.43,632.0,-5946.653318837209,2186.0991508776,1,1.0,1.0,-9.557728479311752,0.018851380973257115,-0.5182213704515599
2018-05-04,69.72,632.0,-5945.363318837209,2186.0991508776,1,1.0,1.0,-9.557728479311752,0.014486517498565776,-0.5037348529529941
2018-05-07,70.73,632.0,-5944.353318837209,2186.0991508776,1,1.0,1.0,-9.557728479311752,-0.26557872434904634,-0.7693135773020405
2018-05-08,69.06,648.0,-6098.946974506196,2186.0991508776,1,1.0,1.0,-9.557728479311752,-0.36811994930813224,-1.1374335266101727
2018-05-09,71.14,675.0,-6354.925643447614,2186.0991508776,1,1.0,1.0,-9.557728479311752,0.03141168916870163,-1.106021837441471
2018-05-10,71.36,673.0,-6335.590186488991,2186.0991508776,1,1.0,1.0,-9.557728479311752,-0.009248878923766801,-1.1152707163652378
2018-05-11,70.7,673.0,-6336.250186488991,2186.0991508776,1,1.0,1.0,-9.557728479311752,0.032080864187138916,-1.083189852178099
2018-05-14,70.96,671.0,-6316.874729530367,2186.0991508776,1,1.0,1.0,-9.557728479311752,-0.10901969714756474,-1.1922095493256637
2018-05-15,71.31,679.0,-6392.98655736486,2186.0991508776,1,1.0,1.0,-9.557728479311752,0.0025241901556583013,-1.1896853591700054
2018-05-16,71.49,679.0,-6392.806557364861,2186.0991508776,1,1.0,1.0,-9.557728479311752,-0.14076183327410483,-1.3304471924441101
2018-05-17,71.49,689.0,-6488.3838421579785,2186.0991508776,1,1.0,1.0,-9.557728479311752,-0.002937473772555488,-1.3333846662166655
2018-05-18,71.28,689.0,-6488.5938421579785,2186.0991508776,1,1.0,1.0,-9.557728479311752,0.05508366722408787,-1.2783009989925775
2018-05-21,72.24,686.0,-6458.9606567200435,2186.0991508776,1,1.0,1.0,-9.557728479311752,-0.19560939310729578,-1.4739103920998733
2018-05-22,72.2,700.0,-6592.808855430408,2186.0991508776,1,1.0,1.0,-9.557728479311752,0.13155282869139417,-1.3423575634084792
2018-05-23,71.84,690.0,-6497.59157063729,2186.0991508776,1,1.0,1.0,-9.557728479311752,-0.0434329594732971,-1.3857905228817764
2018-05-24,70.71,692.0,-6517.837027595914,2186.0991508776,1,1.0,1.0,-9.557728479311752,0.32641291897421826,-1.0593776039075582
2018-05-25,67.91,665.5,-6267.357222894152,2186.0991508776,1,1.0,1.0,-9.557728479311752,0.0,-1.0593776039075582
2018-05-28,67.91,665.5,-6267.357222894152,2186.0991508776,1,1.0,1.0,-9.557728479311752,0.1766546124523499,-0.8827229914552083
2018-05-29,66.74,652.0,-6139.497888423444,2186.0991508776,1,1.0,1.0,-9.557728479311752,-0.15373350628368188,-1.0364564977388901
2018-05-30,68.22,664.0,-6252.710630175185,2186.0991508776,1,1.0,1.0,-9.557728479311752,-0.03874164987319416,-1.0751981476120842
2018-05-31,67.05,665.5,-6268.217222894152,2186.0991508776,1,1.0,1.0,-9.557728479311752,0.17553877846098673,-0.8996593691510975
2018-06-01,65.82,652.0,-6140.417888423444,2186.0991508776,1,1.0,1.0,-9.557728479311752,0.22577050303548993,-0.6738888661156075
2018-06-04,64.76,635.5,-5983.7753685148,2186.0991508776,1,1.0,1.0,-9.557728479311752,0.1848465898339064,-0.4890422762817011
2018-06-05,65.53,624.0,-5873.091491002715,2186.0991508776,1,1.0,1.0,-9.557728479311752,-0.012055547077674422,-0.5010978233593755
2018-06-06,64.74,624.0,-5873.881491002715,2186.0991508776,1,1.0,1.0,-9.557728479311752,-0.21856691552043905,-0.7196647388798145
2018-06-07,65.96,639.5,-6020.806282432047,2186.0991508776,1,1.0,1.0,-9.557728479311752,0.03418031982419045,-0.6854844190556241
2018-06-08,65.75,637.0,-5997.121961233767,2186.0991508776,1,1.0,1.0,-9.557728479311752,0.0054752851711026285,-0.6800091338845214
2018-06-11,66.11,637.0,-5996.761961233768,2186.0991508776,1,1.0,1.0,-9.557728479311752,-0.07108857742771789,-0.7510977113122393
2018-06-12,66.37,642.0,-6044.290603630327,2186.0991508776,1,1.0,1.0,-9.557728479311752,0.01166248731119731,-0.739435224001042
2018-06-13,66.65,641.5,-6039.231739390671,2186.0991508776,1,1.0,1.0,-9.557728479311752,0.048448031168471614,-0.6909871928325704
2018-06-14,66.9,638.5,-6010.308553952736,2186.0991508776,1,1.0,1.0,-9.557728479311752,0.3543561177058498,-0.3366310751267206
2018-06-15,65.07,613.0,-5768.416477730286,2186.0991508776,1,1.0,1.0,-9.557728479311752,-0.1827558125221455,-0.5193868876488661
2018-06-18,65.86,625.5,-5887.098083721683,2186.0991508776,1,1.0,1.0,-9.557728479311752,-0.0271234454318705,-0.5465103330807366
2018-06-19,65.08,626.5,-5897.435812200994,2186.0991508776,1,1.0,1.0,-9.557728479311752,0.01044867854947773,-0.5360616545312589
2018-06-20,65.76,626.5,-5896.755812200994,2186.0991508776,1,1.0,1.0,-9.557728479311752,0.09503207748598563,-0.44102957704527324
2018-06-21,65.99,620.5,-5839.179441325124,2186.0991508776,1,1.0,1.0,-9.557728479311752,-0.01124880498580949,-0.4522783820310827
2018-06-22,70.33,625.5,-5882.628083721683,2186.0991508776,1,1.0,1.0,-9.557728479311752,0.09258187430036069,-0.35969650773072204
2018-06-25,73.08,622.0,-5846.4260340440915,2186.0991508776,1,1.0,1.0,-9.557728479311752,0.030103995621237,-0.32959251210948504
2018-06-26,75.28,622.0,-5844.226034044092,2186.0991508776,1,1.0,1.0,-9.557728479311752,-0.4099450390162561,-0.7395375511257412
2018-06-27,72.76,646.5,-6080.910381787229,2186.0991508776,1,1.0,1.0,-9.557728479311752,0.009483232545354658,-0.7300543185803865
2018-06-28,73.45,646.5,-6080.22038178723,2186.0991508776,1,1.0,1.0,-9.557728479311752,-0.20483484719109044,-0.934889165771477
2018-06-29,74.15,661.0,-6218.10744473725,2186.0991508776,1,1.0,1.0,-9.557728479311752,0.1489926366858723,-0.7858965290856047
2018-07-02,73.94,650.5,-6117.9612957044765,2186.0991508776,1,1.0,1.0,-9.557728479311752,0.09820871617746052,-0.6876878129081442
2018-07-03,74.14,644.0,-6055.6360605889495,2186.0991508776,1,1.0,1.0,-9.557728479311752,-0.20035610942656729,-0.8880439223347114
2018-07-04,74.14,657.5,-6184.665395059658,2186.0991508776,1,1.0,1.0,-9.557728479311752,0.02015557810453039,-0.867888344230181
2018-07-05,72.94,655.0,-6161.971073861379,2186.0991508776,1,1.0,1.0,-9.557728479311752,0.00011695124875771984,-0.8677713929814233
2018-07-06,73.8,655.8,-6168.757256644828,2186.0991508776,1,1.0,1.0,-9.557728479311752,-0.031385626275383924,-0.8991570192568071
2018-07-09,73.85,658.0,-6189.734259299314,2186.0991508776,1,1.0,1.0,-9.557728479311752,-0.06910646613804476,-0.9682634853948519
2018-07-10,74.11,663.0,-6237.262901695874,2186.0991508776,1,1.0,1.0,-9.557728479311752,0.07941233086963018,-0.8888511545252217
2018-07-11,70.38,654.0,-6154.973345382067,2186.0991508776,1,1.0,1.0,-9.557728479311752,0.06505375768507947,-0.8237973968401422
2018-07-12,70.33,649.5,-6112.0135672251645,2186.0991508776,1,1.0,1.0,-9.557728479311752,-0.05655112312328939,-0.8803485199634316
2018-07-13,71.01,654.0,-6154.343345382067,2186.0991508776,1,1.0,1.0,-9.557728479311752,0.4699557859589377,-0.41039273400449383
2018-07-16,68.06,619.0,-5822.772848606155,2186.0991508776,1,1.0,1.0,-9.557728479311752,0.09293743004988388,-0.31745530395460997
2018-07-17,68.08,613.0,-5765.406477730286,2186.0991508776,1,1.0,1.0,-9.557728479311752,0.009988249118684012,-0.30746705483592596
2018-07-18,68.76,613.0,-5764.726477730285,2186.0991508776,1,1.0,1.0,-9.557728479311752,0.010180337405468087,-0.29728671743045787
2018-07-19,69.46,613.0,-5764.0264777302855,2186.0991508776,1,1.0,1.0,-9.557728479311752,-0.2667437576655881,-0.564030475096046
2018-07-20,68.26,629.0,-5918.150133399273,2186.0991508776,1,1.0,1.0,-9.557728479311752,-0.1547996497068365,-0.7188301248028824
2018-07-23,70.14,641.0,-6030.9628751510145,2186.0991508776,1,1.0,1.0,-9.557728479311752,-0.04145280258775364,-0.7602829273906361
2018-07-24,70.37,644.0,-6059.40606058895,2186.0991508776,1,1.0,1.0,-9.557728479311752,-0.031307720841732674,-0.7915906482323688
2018-07-25,71.3,647.0,-6087.149246026885,2186.0991508776,1,1.0,1.0,-9.557728479311752,-0.023702664796633965,-0.8152933130290028
2018-07-26,69.61,647.0,-6088.839246026885,2186.0991508776,1,1.0,1.0,-9.557728479311752,-0.056072703534166046,-0.8713660165631688
2018-07-27,69.82,651.0,-6126.860159944133,2186.0991508776,1,1.0,1.0,-9.557728479311752,-0.08963084178696838,-0.9609968583501372
2018-07-30,71.25,658.5,-6197.11312353897,2186.0991508776,1,1.0,1.0,-9.557728479311752,0.009941068793817755,-0.9510557895563194
2018-07-31,69.89,656.5,-6179.357666580347,2186.0991508776,1,1.0,1.0,-9.557728479311752,0.22286841916492733,-0.7281873703913921
2018-08-01,67.66,639.0,-6014.327418192391,2186.0991508776,1,1.0,1.0,-9.557728479311752,-0.025658249054596655,-0.7538456194459888
2018-08-02,68.96,642.0,-6041.700603630326,2186.0991508776,1,1.0,1.0,-9.557728479311752,-0.006815545243619492,-0.7606611646896083
2018-08-03,68.49,642.0,-6042.170603630327,2186.0991508776,1,1.0,1.0,-9.557728479311752,-0.05195736090340947,-0.8126185255930178
2018-08-06,69.01,646.0,-6079.881517547573,2186.0991508776,1,1.0,1.0,-9.557728479311752,-0.02727198608346861,-0.8398905116764864
2018-08-07,69.17,648.0,-6098.836974506196,2186.0991508776,1,1.0,1.0,-9.557728479311752,0.21112867612986244,-0.628761835546624
2018-08-08,66.94,631.5,-5943.364454597553,2186.0991508776,1,1.0,1.0,-9.557728479311752,0.03589536726056936,-0.5928664682860546
2018-08-09,66.81,629.0,-5919.600133399273,2186.0991508776,1,1.0,1.0,-9.557728479311752,0.012273611734770151,-0.5805928565512845
2018-08-10,67.63,629.0,-5918.780133399273,2186.0991508776,1,1.0,1.0,-9.557728479311752,-0.006358125092414513,-0.586950981643699
2018-08-13,67.2,629.0,-5919.210133399273,2186.0991508776,1,1.0,1.0,-9.557728479311752,-0.0023809523809523725,-0.5893319340246513
2018-08-14,67.04,629.0,-5919.370133399273,2186.0991508776,1,1.0,1.0,-9.557728479311752,0.15965853064642233,-0.429673403378229
2018-08-15,65.01,616.5,-5801.928527407877,2186.0991508776,1,1.0,1.0,-9.557728479311752,-0.03183601103230698,-0.461509414410536
2018-08-16,65.46,619.0,-5825.3728486061555,2186.0991508776,1,1.0,1.0,-9.557728479311752,0.006874427131072558,-0.45463498727946344
2018-08-17,65.91,619.0,-5824.922848606156,2186.0991508776,1,1.0,1.0,-9.557728479311752,-0.07703372769772605,-0.5316687149771895
2018-08-20,66.43,624.5,-5876.97035524237,2186.0991508776,1,1.0,1.0,-9.557728479311752,-0.1083614895824394,-0.6400302045596289
2018-08-21,65.84,631.0,-5939.685590357897,2186.0991508776,1,1.0,1.0,-9.557728479311752,-0.16163209382131827,-0.8016622983809472
2018-08-22,69.16,645.0,-6070.173789068262,2186.0991508776,1,1.0,1.0,-9.557728479311752,-0.03440791162293847,-0.8360702100038856
2018-08-23,68.83,647.0,-6089.619246026885,2186.0991508776,1,1.0,1.0,-9.557728479311752,-0.05947862621805976,-0.8955488362219454
2018-08-24,69.82,652.0,-6136.417888423444,2186.0991508776,1,1.0,1.0,-9.557728479311752,-0.013606416499570173,-0.9091552527215155
2018-08-27,68.87,652.0,-6137.367888423444,2186.0991508776,1,1.0,1.0,-9.557728479311752,-0.14859594656483532,-1.0577511992863509
2018-08-28,68.53,661.8,-6231.373627520698,2186.0991508776,1,1.0,1.0,-9.557728479311752,-0.03191415584016877,-1.0896653551265196
2018-08-29,69.51,665.0,-6260.978358654496,2186.0991508776,1,1.0,1.0,-9.557728479311752,-0.07558919395125131,-1.165254549077771
2018-08-30,70.25,671.0,-6317.584729530367,2186.0991508776,1,1.0,1.0,-9.557728479311752,-0.03204490596621476,-1.1972994550439857
2018-08-31,69.8,672.8,-6335.238640793127,2186.0991508776,1,1.0,1.0,-9.557728479311752,0.0,-1.1972994550439857
2018-09-03,69.8,672.8,-6335.238640793127,2186.0991508776,1,1.0,1.0,-9.557728479311752,-0.1367943496665094,-1.334093804710495
2018-09-04,69.87,682.5,-6427.878607042452,2186.0991508776,1,1.0,1.0,-9.557728479311752,-0.016459138399885553,-1.3505529431103807
2018-09-05,68.72,682.5,-6429.028607042452,2186.0991508776,1,1.0,1.0,-9.557728479311752,0.32927373120862974,-1.0212792119017509
2018-09-06,67.77,658.0,-6195.814259299314,2186.0991508776,1,1.0,1.0,-9.557728479311752,-0.04387138549547904,-1.06515059739723
2018-09-07,67.75,661.0,-6224.50744473725,2186.0991508776,1,1.0,1.0,-9.557728479311752,-0.0030996309963098323,-1.0682502283935398
2018-09-10,67.54,661.0,-6224.71744473725,2186.0991508776,1,1.0,1.0,-9.557728479311752,0.025318329878590395,-1.0429318985149494
2018-09-11,69.25,661.0,-6223.00744473725,2186.0991508776,1,1.0,1.0,-9.557728479311752,0.016173285198556098,-1.0267586133163933
2018-09-12,70.37,661.0,-6221.88744473725,2186.0991508776,1,1.0,1.0,-9.557728479311752,-0.054213866884684755,-1.080972480201078
2018-09-13,68.59,663.0,-6242.782901695873,2186.0991508776,1,1.0,1.0,-9.557728479311752,-0.0806635264557769,-1.161636006656855
2018-09-14,68.99,669.0,-6299.729272571743,2186.0991508776,1,1.0,1.0,-9.557728479311752,-0.015446178001312318,-1.1770821846581674
2018-09-17,68.91,670.0,-6309.367001051055,2186.0991508776,1,1.0,1.0,-9.557728479311752,-0.04342008455843377,-1.2205022692166012
2018-09-18,69.85,674.0,-6346.657914968302,2186.0991508776,1,1.0,1.0,-9.557728479311752,0.0181818181818183,-1.202320451034783
2018-09-19,71.12,674.0,-6345.3879149683025,2186.0991508776,1,1.0,1.0,-9.557728479311752,-0.011248593925759387,-1.2135690449605423
2018-09-20,70.32,674.0,-6346.187914968303,2186.0991508776,1,1.0,1.0,-9.557728479311752,0.022610921501706516,-1.1909581234588358
2018-09-21,71.91,674.0,-6344.597914968303,2186.0991508776,1,1.0,1.0,-9.557728479311752,0.0748005774566795,-1.1161575460021562
2018-09-24,73.21,670.0,-6305.067001051055,2186.0991508776,1,1.0,1.0,-9.557728479311752,-0.5819776828832571,-1.6981352288854135
2018-09-25,72.9,710.5,-6692.465004463182,2186.0991508776,1,1.0,1.0,-9.557728479311752,0.24407209358670767,-1.4540631352987057
2018-09-26,71.57,691.0,-6507.419299116602,2186.0991508776,1,1.0,1.0,-9.557728479311752,0.007684784127427902,-1.4463783511712778
2018-09-27,72.12,691.0,-6506.869299116602,2186.0991508776,1,1.0,1.0,-9.557728479311752,-0.05349034150430698,-1.4998686926755846
2018-09-28,73.25,696.0,-6553.527941513161,2186.0991508776,1,1.0,1.0,-9.557728479311752,-0.24666102197229867,-1.7465297146478833
2018-10-01,75.3,716.0,-6742.632511099396,2186.0991508776,1,1.0,1.0,-9.557728479311752,-0.000929614873837914,-1.7474593295217211
2018-10-02,75.23,716.0,-6742.702511099396,2186.0991508776,1,1.0,1.0,-9.557728479311752,0.03570840614383934,-1.7117509233778818
2018-10-03,76.41,714.5,-6727.185918380428,2186.0991508776,1,1.0,1.0,-9.557728479311752,-0.027221567857610207,-1.738972491235492
2018-10-04,74.33,714.5,-6729.265918380428,2186.0991508776,1,1.0,1.0,-9.557728479311752,0.05364176249690138,-1.6853307287385906
2018-10-05,74.34,710.5,-6691.025004463181,2186.0991508776,1,1.0,1.0,-9.557728479311752,0.1405746334877367,-1.5447560952508539
2018-10-08,74.29,700.0,-6590.7188554304075,2186.0991508776,1,1.0,1.0,-9.557728479311752,0.009018710459011814,-1.535737384791842
2018-10-09,74.96,700.0,-6590.0488554304075,2186.0991508776,1,1.0,1.0,-9.557728479311752,-0.023879402347918743,-1.5596167871397608
2018-10-10,73.17,700.0,-6591.838855430407,2186.0991508776,1,1.0,1.0,-9.557728479311752,-0.030066967336340067,-1.5896837544761009
2018-10-11,70.97,700.0,-6594.038855430407,2186.0991508776,1,1.0,1.0,-9.557728479311752,0.005213470480484705,-1.5844702839956162
2018-10-12,71.34,700.0,-6593.668855430407,2186.0991508776,1,1.0,1.0,-9.557728479311752,0.31338034900411027,-1.271089934991506
2018-10-15,71.78,677.5,-6378.179964645894,2186.0991508776,1,1.0,1.0,-9.557728479311752,0.192399606183047,-1.0786903288084588
2018-10-16,71.92,664.0,-6249.010630175185,2186.0991508776,1,1.0,1.0,-9.557728479311752,-0.030172413793103425,-1.1088627426015623
2018-10-17,69.75,664.0,-6251.180630175185,2186.0991508776,1,1.0,1.0,-9.557728479311752,0.07779149175860377,-1.0310712508429585
2018-10-18,68.65,657.5,-6190.155395059659,2186.0991508776,1,1.0,1.0,-9.557728479311752,0.043187494847936825,-0.9878837559950217
2018-10-19,69.12,655.0,-6165.791073861379,2186.0991508776,1,1.0,1.0,-9.557728479311752,0.1347997891135282,-0.8530839668814935
2018-10-22,69.36,646.0,-6079.5315175475735,2186.0991508776,1,1.0,1.0,-9.557728479311752,0.19159705090506823,-0.6614869159764252
2018-10-23,66.23,630.0,-5929.737861878586,2186.0991508776,1,1.0,1.0,-9.557728479311752,0.007398459912426381,-0.6540884560639988
2018-10-24,66.72,630.0,-5929.247861878585,2186.0991508776,1,1.0,1.0,-9.557728479311752,0.05465567860994606,-0.5994327774540528
2018-10-25,67.33,627.0,-5899.96467644065,2186.0991508776,1,1.0,1.0,-9.557728479311752,0.12581026603705797,-0.4736225114169948
2018-10-26,67.59,619.0,-5823.242848606155,2186.0991508776,1,1.0,1.0,-9.557728479311752,-0.05445908426173183,-0.5280815956787266
2018-10-29,67.04,622.0,-5852.466034044091,2186.0991508776,1,1.0,1.0,-9.557728479311752,0.2176636820652231,-0.31041791361350346
2018-10-30,66.18,607.0,-5709.960106854414,2186.0991508776,1,1.0,1.0,-9.557728479311752,0.049837418170189454,-0.260580495443314
2018-10-31,65.31,603.0,-5672.599192937168,2186.0991508776,1,1.0,1.0,-9.557728479311752,0.21294966256752154,-0.04763083287579248
2018-11-01,63.69,588.0,-5530.853265747492,2186.0991508776,1,1.0,1.0,-9.557728479311752,0.38147578791875586,0.3338449550429634
2018-11-02,63.14,564.0,-5302.017782244009,2186.0991508776,1,1.0,1.0,-9.557728479311752,-0.017579839919612816,0.3162651151233506
2018-11-05,63.1,565.0,-5311.615510723321,2186.0991508776,1,1.0,1.0,-9.557728479311752,0.07047707207895496,0.3867421872023056
2018-11-06,62.21,560.0,-5264.716868326763,2186.0991508776,1,1.0,1.0,-9.557728479311752,0.2302629354999135,0.6170051227022191
2018-11-07,61.67,546.0,-5131.448669616398,2186.0991508776,1,1.0,1.0,-9.557728479311752,0.2113496240817703,0.8283547467839893
2018-11-08,60.67,533.0,-5008.198199385345,2186.0991508776,1,1.0,1.0,-9.557728479311752,0.1714078304585175,0.9997625772425068
2018-11-09,60.19,523.0,-4913.100914592228,2186.0991508776,1,1.0,1.0,-9.557728479311752,-0.4155030020079798,0.584259575234527
2018-11-12,59.93,545.5,-5128.409805376742,2186.0991508776,1,1.0,1.0,-9.557728479311752,0.6738950829135367,1.2581546581480638
2018-11-13,55.69,503.0,-4726.446345005993,2186.0991508776,1,1.0,1.0,-9.557728479311752,-0.02794723124802103,1.2302074269000427
2018-11-14,56.25,505.0,-4745.001801964616,2186.0991508776,1,1.0,1.0,-9.557728479311752,-0.14767622673497174,1.0825312001650709
2018-11-15,56.46,513.0,-4821.25362979911,2186.0991508776,1,1.0,1.0,-9.557728479311752,-0.16767944700546986,0.914851753159601
2018-11-16,56.46,522.0,-4907.273186112916,2186.0991508776,1,1.0,1.0,-9.557728479311752,0.12296557219676255,1.0378173253563636
2018-11-19,57.2,516.0,-4849.186815237045,2186.0991508776,1,1.0,1.0,-9.557728479311752,0.28217661785507125,1.319993943211435
2018-11-20,53.21,497.0,-4671.5799741301225,2186.0991508776,1,1.0,1.0,-9.557728479311752,0.11688513306705883,1.4368790762784938
2018-11-21,50.22,488.0,-4588.550417816316,2186.0991508776,1,1.0,1.0,-9.557728479311752,0.16647682802079902,1.6033559042992929
2018-11-22,50.22,479.5,-4507.309725742166,2186.0991508776,1,1.0,1.0,-9.557728479311752,0.6079472755349501,2.211303179834243
2018-11-23,50.22,449.0,-4215.799007123158,2186.0991508776,0,1.0,1.0,-9.557728479311752,0.023098367184388735,2.234401547018632
2018-11-26,51.38,449.0,-4214.639007123158,2186.0991508776,0,0.0,0.0,-0.0,0.0,2.234401547018632
2018-11-27,51.56,449.0,-4214.459007123158,2186.0991508776,0,0.0,0.0,-0.0,-0.0,2.234401547018632
2018-11-28,50.29,449.0,-4215.729007123158,2186.0991508776,0,0.0,0.0,-0.0,0.0,2.234401547018632
2018-11-29,51.45,458.0,-4300.588563436964,2186.0991508776,0,0.0,0.0,-0.0,-0.0,2.234401547018632
2018-11-30,50.93,464.0,-4358.454934312834,2186.0991508776,0,0.0,0.0,-0.0,0.0,2.234401547018632
2018-12-03,52.95,477.0,-4480.685404543888,2186.0991508776,1,0.0,0.0,-0.0,0.0,2.234401547018632
2018-12-04,53.25,477.0,-4480.3854045438875,2186.0991508776,1,1.0,1.0,-9.557728479311752,-0.006760563380281637,2.2276409836383504
2018-12-05,52.89,477.0,-4480.745404543887,2186.0991508776,1,1.0,1.0,-9.557728479311752,-0.02647003214218191,2.2011709514961684
2018-12-06,51.49,477.0,-4482.145404543888,2186.0991508776,1,1.0,1.0,-9.557728479311752,-0.25876853626079865,1.9424024152353696
2018-12-07,52.61,491.0,-4614.833603254252,2186.0991508776,1,1.0,1.0,-9.557728479311752,0.45604350587382586,2.3984459211091953
2018-12-10,51.0,466.0,-4377.500391271458,2186.0991508776,1,1.0,1.0,-9.557728479311752,-0.04878534281472286,2.3496605782944724
2018-12-11,51.65,469.0,-4405.523576709394,2186.0991508776,1,1.0,1.0,-9.557728479311752,-0.09119635003625792,2.2584642282582146
2018-12-12,51.15,473.0,-4444.25449062664,2186.0991508776,1,1.0,1.0,-9.557728479311752,0.027956989247311714,2.2864212175055263
2018-12-13,52.58,473.0,-4442.82449062664,2186.0991508776,1,1.0,1.0,-9.557728479311752,-0.09696887023047268,2.189452347275054
2018-12-14,51.2,476.5,-4477.656540304231,2186.0991508776,1,1.0,1.0,-9.557728479311752,0.05445151792706632,2.24390386520212
2018-12-17,49.88,472.5,-4440.745626386984,2186.0991508776,1,1.0,1.0,-9.557728479311752,0.2709008049505989,2.514804670152719
2018-12-18,46.24,455.5,-4281.904242238685,2186.0991508776,0,1.0,1.0,-9.557728479311752,-0.07907398172938998,2.435730688423329
2018-12-19,47.92,461.0,-4332.791748874899,2186.0991508776,0,0.0,0.0,-0.0,-0.0,2.435730688423329
2018-12-20,45.63,461.0,-4335.081748874899,2186.0991508776,0,0.0,0.0,-0.0,0.0,2.435730688423329
2018-12-21,45.39,446.0,-4191.955821685223,2186.0991508776,0,0.0,0.0,-0.0,0.0,2.435730688423329
2018-12-24,45.39,446.0,-4191.955821685223,2186.0991508776,0,0.0,0.0,-0.0,0.0,2.435730688423329
2018-12-25,45.39,446.0,-4191.955821685223,2186.0991508776,0,0.0,0.0,-0.0,0.0,2.435730688423329
2018-12-26,46.02,446.0,-4191.325821685223,2186.0991508776,0,0.0,0.0,-0.0,0.0,2.435730688423329
2018-12-27,44.41,436.5,-4102.137401131761,2186.0991508776,0,0.0,0.0,-0.0,0.0,2.435730688423329
2018-12-28,45.13,422.0,-3962.8303381817404,2186.0991508776,0,0.0,0.0,-0.0,0.0,2.435730688423329
2018-12-31,45.13,422.0,-3962.8303381817404,2186.0991508776,0,0.0,0.0,-0.0,0.0,2.435730688423329
2019-01-01,45.13,422.0,-3962.8303381817404,2186.0991508776,0,0.0,0.0,-0.0,0.0,2.435730688423329
2019-01-02,46.34,448.0,-4210.121278643846,2186.0991508776,0,0.0,0.0,-0.0,0.0,2.435730688423329
2019-01-03,46.89,437.5,-4109.215129611072,2186.0991508776,0,0.0,0.0,-0.0,0.0,2.435730688423329
2019-01-04,47.76,446.5,-4194.364685924878,2186.0991508776,0,0.0,0.0,-0.0,0.0,2.435730688423329
2019-01-07,48.32,452.0,-4246.3721925610935,2186.0991508776,0,0.0,0.0,-0.0,0.0,2.435730688423329
2019-01-08,49.58,447.0,-4197.323550164535,2186.0991508776,0,0.0,0.0,-0.0,0.0,2.435730688423329
2019-01-09,52.16,458.0,-4299.878563436964,2186.0991508776,0,0.0,0.0,-0.0,0.0,2.435730688423329
2019-01-10,52.39,461.0,-4328.321748874899,2186.0991508776,0,0.0,0.0,-0.0,-0.0,2.435730688423329
2019-01-11,51.39,467.0,-4386.66811975077,2186.0991508776,1,0.0,0.0,-0.0,0.0,2.435730688423329
2019-01-14,50.31,463.0,-4349.517205833522,2186.0991508776,0,1.0,1.0,-9.557728479311752,0.09373194871633996,2.529462637139669
2019-01-15,51.91,460.0,-4319.2440203955875,2186.0991508776,0,0.0,0.0,-0.0,0.0,2.529462637139669
2019-01-16,52.11,461.0,-4328.601748874899,2186.0991508776,0,0.0,0.0,-0.0,0.0,2.529462637139669
2019-01-17,51.87,458.0,-4300.168563436964,2186.0991508776,0,0.0,0.0,-0.0,0.0,2.529462637139669
2019-01-18,53.6,465.0,-4365.342662792145,2186.0991508776,0,0.0,0.0,-0.0,0.0,2.529462637139669
2019-01-21,53.6,466.0,-4374.900391271458,2186.0991508776,1,0.0,0.0,-0.0,0.0,2.529462637139669
2019-01-22,52.81,452.5,-4246.661056800749,2186.0991508776,0,1.0,1.0,-9.557728479311752,-0.07075112063270027,2.458711516506969
2019-01-23,52.42,455.5,-4275.724242238684,2186.0991508776,0,0.0,0.0,-0.0,0.0,2.458711516506969
2019-01-24,52.98,450.5,-4227.375599842126,2186.0991508776,0,0.0,0.0,-0.0,0.0,2.458711516506969
2019-01-25,53.54,463.0,-4346.287205833522,2186.0991508776,0,0.0,0.0,-0.0,0.0,2.458711516506969
2019-01-28,51.79,449.8,-4221.875189906607,2186.0991508776,0,0.0,0.0,-0.0,0.0,2.458711516506969
2019-01-29,53.31,465.5,-4370.411527031802,2186.0991508776,0,0.0,0.0,-0.0,0.0,2.458711516506969
2019-01-30,54.23,481.0,-4517.636318461135,2186.0991508776,1,0.0,0.0,-0.0,-0.0,2.458711516506969
2019-01-31,53.79,481.0,-4518.076318461134,2186.0991508776,1,1.0,1.0,-9.557728479311752,-0.0918947245530202,2.3668167919539487
2019-02-01,55.26,487.0,-4573.952689337005,2186.0991508776,1,1.0,1.0,-9.557728479311752,0.18358986778453582,2.5504066597384845
2019-02-04,54.56,477.0,-4479.075404543887,2186.0991508776,1,1.0,1.0,-9.557728479311752,0.0035415654502748035,2.5539482251887593
