Date,EIAEBRT,BFO1MEU,Spread,Spread VOL,position,X1X2position,X1position,X2position,dailypnl,cumpnl
2019-02-06,62.22,62.71,-2.397902111816215,3.2237686752773778,0,0.0,0.0,-0.0,0.0,0.0
2019-02-07,61.01,61.38,-2.3489328294882057,3.2237686752773778,0,0.0,0.0,-0.0,0.0,0.0
2019-02-08,61.37,61.87,-2.452763617714311,3.2237686752773778,0,0.0,0.0,-0.0,0.0,0.0
2019-02-11,61.3,61.4,-2.0778646983953877,3.2237686752773778,0,0.0,0.0,-0.0,0.0,0.0
2019-02-12,62.58,62.66,-1.9905724395482451,3.2237686752773778,0,0.0,0.0,-0.0,0.0,0.0
2019-02-13,63.27,63.77,-2.351291163897187,3.2237686752773778,0,0.0,0.0,-0.0,0.0,0.0
2019-02-14,64.0,64.16,-1.9904626075873608,3.2237686752773778,0,0.0,0.0,-0.0,0.0,0.0
2019-02-15,65.65,65.95,-2.034864874780702,3.2237686752773778,0,0.0,0.0,-0.0,0.0,0.0
2019-02-18,66.41,66.57,-1.861752810903539,3.2237686752773778,0,0.0,0.0,-0.0,0.0,0.0
2019-02-19,65.86,66.14,-2.0047176293989963,3.2237686752773778,0,0.0,0.0,-0.0,0.0,0.0
2019-02-20,66.82,67.07,-1.9250495335832483,3.2237686752773778,0,0.0,0.0,-0.0,0.0,0.0
2019-02-21,66.91,67.16,-1.920242943665592,3.2237686752773778,0,0.0,0.0,-0.0,0.0,0.0
2019-02-22,66.91,67.26,-2.01490228820154,3.2237686752773778,0,0.0,0.0,-0.0,0.0,0.0
2019-02-25,64.02,64.88,-2.652009888246134,3.2237686752773778,0,0.0,0.0,-0.0,0.0,0.0
2019-02-26,64.51,65.37,-2.625840676472251,3.2237686752773778,0,0.0,0.0,-0.0,0.0,0.0
2019-02-27,65.55,66.55,-2.7028209419963503,3.2237686752773778,0,0.0,0.0,-0.0,0.0,0.0
2019-02-28,65.03,66.03,-2.7305923504094594,3.2237686752773778,0,0.0,0.0,-0.0,0.0,0.0
2019-03-01,63.71,65.22,-3.2838516596683363,3.2237686752773778,0,0.0,0.0,-0.0,0.0,0.0
2019-03-04,64.44,65.89,-3.188069268059145,3.2237686752773778,0,0.0,0.0,-0.0,0.0,0.0
2019-03-05,64.24,65.8,-3.302875857976801,3.2237686752773778,0,0.0,0.0,-0.0,0.0,0.0
2019-03-06,64.51,65.69,-2.9287505789872554,3.2237686752773778,0,0.0,0.0,-0.0,0.0,0.0
2019-03-07,64.82,66.0,-2.912194547048685,3.2237686752773778,0,0.0,0.0,-0.0,0.0,0.0
2019-03-08,65.66,65.79,-1.8734099235232122,3.2237686752773778,0,0.0,0.0,-0.0,-0.0,0.0
2019-03-11,65.06,66.36,-3.012968187378064,3.2237686752773778,0,0.0,0.0,-0.0,0.0,0.0
2019-03-12,65.33,66.7,-3.064809958800268,3.2237686752773778,0,0.0,0.0,-0.0,0.0,0.0
2019-03-13,65.89,67.2,-2.9781066814799715,3.2237686752773778,0,0.0,0.0,-0.0,0.0,0.0
2019-03-14,66.18,67.38,-2.858493501644652,3.2237686752773778,0,0.0,0.0,-0.0,0.0,0.0
2019-03-15,66.11,66.91,-2.483594582325736,3.2237686752773778,0,0.0,0.0,-0.0,0.0,0.0
2019-03-18,66.65,67.45,-2.4547550428198193,3.2237686752773778,0,0.0,0.0,-0.0,0.0,0.0
2019-03-19,67.13,67.53,-2.0504825184485824,3.2237686752773778,0,0.0,0.0,-0.0,0.0,0.0
2019-03-20,68.35,68.34,-1.597223209189707,3.2237686752773778,0,0.0,0.0,-0.0,0.0,0.0
2019-03-21,68.3,68.15,-1.467370454571423,3.2237686752773778,0,0.0,0.0,-0.0,0.0,0.0
2019-03-22,66.29,66.54,-1.9533550075427613,3.2237686752773778,0,0.0,0.0,-0.0,0.0,0.0
2019-03-25,67.37,67.24,-1.5359704192943369,3.2237686752773778,0,0.0,0.0,-0.0,0.0,0.0
2019-03-26,67.51,67.85,-1.9733924209635774,3.2237686752773778,0,0.0,0.0,-0.0,-0.0,0.0
2019-03-27,67.35,68.06,-2.3321770444890717,3.2237686752773778,0,0.0,0.0,-0.0,0.0,0.0
2019-03-28,66.08,67.18,-2.7691748125727926,3.2237686752773778,0,0.0,0.0,-0.0,0.0,0.0
2019-03-29,67.93,68.56,-2.225473767168765,3.2237686752773778,0,0.0,0.0,-0.0,0.0,0.0
2019-04-01,69.08,68.93,-1.425713341951763,3.2237686752773778,0,0.0,0.0,-0.0,0.0,0.0
2019-04-02,69.68,69.53,-1.3936694091673871,3.2237686752773778,0,0.0,0.0,-0.0,0.0,0.0
2019-04-03,69.21,69.16,-1.513429834384425,3.2237686752773778,0,0.0,0.0,-0.0,0.0,0.0
2019-04-04,69.8,69.74,-1.4724540326928661,3.2237686752773778,0,0.0,0.0,-0.0,0.0,0.0
2019-04-05,69.93,69.88,-1.4749771150431883,3.2237686752773778,0,0.0,0.0,-0.0,0.0,0.0
2019-04-08,71.12,70.97,-1.316763970484942,3.2237686752773778,0,0.0,0.0,-0.0,0.0,0.0
2019-04-09,71.02,70.81,-1.2653090192274448,3.2237686752773778,0,0.0,0.0,-0.0,0.0,0.0
2019-04-10,71.63,71.53,-1.3368562998862217,3.2237686752773778,0,0.0,0.0,-0.0,0.0,0.0
2019-04-11,71.3,71.4,-1.5437991519895036,3.2237686752773778,0,0.0,0.0,-0.0,0.0,0.0
2019-04-12,71.57,71.72,-1.5767090545045193,3.2237686752773778,0,0.0,0.0,-0.0,0.0,0.0
2019-04-15,70.9,71.15,-1.7071507906496493,3.2237686752773778,0,0.0,0.0,-0.0,-0.0,0.0
2019-04-16,70.74,71.34,-2.047003545267941,3.2237686752773778,0,0.0,0.0,-0.0,0.0,0.0
2019-04-17,71.14,71.89,-2.1676299402156047,3.2237686752773778,0,0.0,0.0,-0.0,-0.0,0.0
2019-04-18,70.71,71.91,-2.6165618091228,3.2237686752773778,0,0.0,0.0,-0.0,0.0,0.0
2019-04-19,70.71,71.91,-2.6165618091228,3.2237686752773778,0,0.0,0.0,-0.0,0.0,0.0
2019-04-22,70.71,71.91,-2.6165618091228,3.2237686752773778,0,0.0,0.0,-0.0,0.0,0.0
2019-04-23,74.39,72.08,0.9025173051661,3.2237686752773778,0,0.0,0.0,-0.0,-0.0,0.0
2019-04-24,73.59,74.59,-2.273432242686013,3.2237686752773778,0,0.0,0.0,-0.0,0.0,0.0
2019-04-25,74.94,75.15,-1.4535245720873036,3.2237686752773778,0,0.0,0.0,-0.0,0.0,0.0
2019-04-26,71.03,71.98,-2.3628233502979583,3.2237686752773778,0,0.0,0.0,-0.0,0.0,0.0
2019-04-29,71.22,72.02,-2.210687088112323,3.2237686752773778,0,0.0,0.0,-0.0,0.0,0.0
2019-04-30,72.19,72.9,-2.0736893200286204,3.2237686752773778,0,0.0,0.0,-0.0,0.0,0.0
2019-05-01,72.01,71.81,-1.2219024645868473,3.2237686752773778,0,0.0,0.0,-0.0,0.0,0.0
2019-05-02,70.56,70.21,-1.1573529520117916,3.2237686752773778,0,0.0,0.0,-0.0,0.0,0.0
2019-05-03,71.95,71.45,-0.9411288242574614,3.2237686752773778,0,0.0,0.0,-0.0,0.0,0.0
2019-05-06,71.95,71.45,-0.9411288242574614,3.2237686752773778,0,0.0,0.0,-0.0,0.0,0.0
2019-05-07,70.98,70.39,-0.9077397721764839,3.2237686752773778,0,0.0,0.0,-0.0,0.0,0.0
2019-05-08,71.09,70.71,-1.1006496746914962,3.2237686752773778,0,0.0,0.0,-0.0,-0.0,0.0
2019-05-09,70.61,70.91,-1.7699683637633825,3.2237686752773778,0,0.0,0.0,-0.0,0.0,0.0
2019-05-10,71.63,70.88,-0.721570560402597,3.2237686752773778,0,0.0,0.0,-0.0,0.0,0.0
2019-05-13,72.35,71.09,-0.20035518392809593,3.2237686752773778,0,0.0,0.0,-0.0,0.0,0.0
2019-05-14,72.53,71.38,-0.29486728308229715,3.2237686752773778,0,0.0,0.0,-0.0,0.0,0.0
2019-05-15,73.09,72.26,-0.5678695149985913,3.2237686752773778,0,0.0,0.0,-0.0,0.0,0.0
2019-05-16,74.7,73.35,0.01034362955965662,3.2237686752773778,0,0.0,0.0,-0.0,0.0,0.0
2019-05-17,73.94,72.64,-0.07757502423517337,3.2237686752773778,0,0.0,0.0,-0.0,-0.0,0.0
2019-05-20,73.21,72.66,-0.8265068931423656,3.2237686752773778,0,0.0,0.0,-0.0,0.0,0.0
2019-05-21,72.94,72.16,-0.6232101704626558,3.2237686752773778,0,0.0,0.0,-0.0,0.0,0.0
2019-05-22,71.94,71.14,-0.657684856196056,3.2237686752773778,0,0.0,0.0,-0.0,0.0,0.0
2019-05-23,68.37,67.72,-0.9903352730668615,3.2237686752773778,0,0.0,0.0,-0.0,-0.0,0.0
2019-05-24,67.98,67.82,-1.474994617602789,3.2237686752773778,0,0.0,0.0,-0.0,0.0,0.0
2019-05-27,67.98,67.82,-1.474994617602789,3.2237686752773778,0,0.0,0.0,-0.0,0.0,0.0
2019-05-28,70.19,69.79,-1.1297837049608574,3.2237686752773778,0,0.0,0.0,-0.0,0.0,0.0
2019-05-29,70.64,68.85,0.2100141336770065,3.2237686752773778,0,0.0,0.0,-0.0,0.0,0.0
2019-05-30,69.55,67.55,0.35058561264423815,3.2237686752773778,0,0.0,0.0,-0.0,0.0,0.0
2019-05-31,66.78,64.93,0.060660439485886286,3.2237686752773778,0,0.0,0.0,-0.0,0.0,0.0
2019-06-03,63.16,61.5,-0.3125240429313294,3.2237686752773778,0,0.0,0.0,-0.0,0.0,0.0
2019-06-04,63.56,61.9,-0.29116142107508836,3.2237686752773778,0,0.0,0.0,-0.0,0.0,0.0
2019-06-05,62.14,60.45,-0.33860092530395036,3.2237686752773778,0,0.0,0.0,-0.0,0.0,0.0
2019-06-06,62.77,60.79,-0.03044269672614064,3.2237686752773778,0,0.0,0.0,-0.0,0.0,0.0
2019-06-07,64.1,62.9,-0.6977548664345079,3.2237686752773778,0,0.0,0.0,-0.0,0.0,0.0
2019-06-10,64.31,63.16,-0.733869162227947,3.2237686752773778,0,0.0,0.0,-0.0,0.0,0.0
2019-06-11,63.56,62.72,-1.0673680462698059,3.2237686752773778,0,0.0,0.0,-0.0,0.0,0.0
2019-06-12,61.66,61.01,-1.3486932547052177,3.2237686752773778,0,0.0,0.0,-0.0,0.0,0.0
2019-06-13,63.28,61.78,-0.4575702076319601,3.2237686752773778,0,0.0,0.0,-0.0,-0.0,0.0
2019-06-14,63.13,62.24,-1.043003192497288,3.2237686752773778,0,0.0,0.0,-0.0,0.0,0.0
2019-06-17,62.56,61.79,-1.187036142085553,3.2237686752773778,0,0.0,0.0,-0.0,0.0,0.0
2019-06-18,63.35,62.55,-1.1164471605587067,3.2237686752773778,0,0.0,0.0,-0.0,0.0,0.0
2019-06-19,62.85,62.1,-1.1904801101469715,3.2237686752773778,0,0.0,0.0,-0.0,0.0,0.0
2019-06-20,65.44,64.26,-0.6451219521233114,3.2237686752773778,0,0.0,0.0,-0.0,0.0,0.0
2019-06-21,65.99,65.34,-1.1174428731114716,3.2237686752773778,0,0.0,0.0,-0.0,0.0,0.0
2019-06-24,65.16,64.35,-1.0103153622056453,3.2237686752773778,0,0.0,0.0,-0.0,0.0,0.0
2019-06-25,66.24,65.53,-1.0472956277297598,3.2237686752773778,0,0.0,0.0,-0.0,0.0,0.0
2019-06-26,66.85,66.5,-1.3554912697283896,3.2237686752773778,0,0.0,0.0,-0.0,0.0,0.0
2019-06-27,66.78,66.43,-1.359229728553231,3.2237686752773778,0,0.0,0.0,-0.0,0.0,0.0
2019-06-28,67.52,66.87,-1.0357308445113702,3.2237686752773778,0,0.0,0.0,-0.0,0.0,0.0
2019-07-01,65.1,65.01,-1.6950670361428735,3.2237686752773778,0,0.0,0.0,-0.0,0.0,0.0
2019-07-02,62.72,63.07,-2.2386757521456033,3.2237686752773778,0,0.0,0.0,-0.0,0.0,0.0
2019-07-03,63.53,63.19,-1.5422669655887304,3.2237686752773778,0,0.0,0.0,-0.0,0.0,0.0
2019-07-04,63.62,63.55,-1.7930406059181223,3.2237686752773778,0,0.0,0.0,-0.0,0.0,0.0
2019-07-05,64.23,64.08,-1.684735131958604,3.2237686752773778,0,0.0,0.0,-0.0,0.0,0.0
2019-07-08,64.89,64.74,-1.6494868058958119,3.2237686752773778,0,0.0,0.0,-0.0,0.0,0.0
2019-07-09,64.3,64.15,-1.6809966731337767,3.2237686752773778,0,0.0,0.0,-0.0,0.0,0.0
2019-07-10,66.41,66.16,-1.4736494983061803,3.2237686752773778,0,0.0,0.0,-0.0,0.0,0.0
2019-07-11,67.64,67.0,-1.0387879924080892,3.2237686752773778,0,0.0,0.0,-0.0,0.0,0.0
2019-07-12,66.65,66.8,-1.8394693033361946,3.2237686752773778,0,0.0,0.0,-0.0,0.0,0.0
2019-07-15,66.86,66.76,-1.5916055655218386,3.2237686752773778,0,0.0,0.0,-0.0,0.0,0.0
2019-07-16,65.87,66.67,-2.4964121554394794,3.2237686752773778,0,0.0,0.0,-0.0,0.0,0.0
2019-07-17,63.67,64.13,-2.2920648042265697,3.2237686752773778,0,0.0,0.0,-0.0,0.0,0.0
2019-07-18,60.7,61.82,-3.075433945446335,3.2237686752773778,0,0.0,0.0,-0.0,0.0,0.0
2019-07-19,61.04,62.29,-3.180332864765262,3.2237686752773778,0,0.0,0.0,-0.0,0.0,0.0
2019-07-22,61.96,63.21,-3.131198834495919,3.2237686752773778,0,0.0,0.0,-0.0,0.0,0.0
2019-07-23,62.28,63.22,-2.820664768949513,3.2237686752773778,0,0.0,0.0,-0.0,0.0,0.0
2019-07-24,63.83,64.22,-2.2172582143089272,3.2237686752773778,0,0.0,0.0,-0.0,0.0,0.0
2019-07-25,63.47,63.77,-2.1512911638971914,3.2237686752773778,0,0.0,0.0,-0.0,0.0,0.0
2019-07-26,62.46,63.26,-2.6785285067638895,3.2237686752773778,0,0.0,0.0,-0.0,-0.0,0.0
2019-07-29,62.29,63.55,-3.1230406059181206,3.2237686752773778,0,0.0,0.0,-0.0,0.0,0.0
2019-07-30,62.55,64.05,-3.3363373285978284,3.2237686752773778,0,0.0,0.0,-0.0,0.0,0.0
2019-07-31,64.07,64.71,-2.441089002535037,3.2237686752773778,0,0.0,0.0,-0.0,0.0,0.0
2019-08-01,62.9,63.56,-2.5225065403717153,3.2237686752773778,0,0.0,0.0,-0.0,0.0,0.0
2019-08-02,61.12,62.07,-2.892082306786193,3.2237686752773778,0,0.0,0.0,-0.0,0.0,0.0
2019-08-05,59.32,60.46,-3.1680668597575377,3.2237686752773778,0,0.0,0.0,-0.0,0.0,0.0
2019-08-06,58.63,59.84,-3.2711789236347073,3.2237686752773778,0,0.0,0.0,-0.0,-0.0,0.0
2019-08-07,55.03,59.84,-6.871178923634709,3.2237686752773778,1,0.0,0.0,-0.0,0.0,0.0
2019-08-08,56.29,57.54,-3.434013999308057,3.2237686752773778,0,1.0,1.0,-0.9465934453594111,0.0014192218365109803,0.0014192218365109803
2019-08-09,57.37,58.62,-3.376334920296223,3.2237686752773778,0,0.0,0.0,-0.0,0.0,0.0014192218365109803
2019-08-12,57.13,58.38,-3.3891524934099664,3.2237686752773778,0,0.0,0.0,-0.0,0.0,0.0014192218365109803
2019-08-13,59.9,60.95,-3.051897647983658,3.2237686752773778,0,0.0,0.0,-0.0,0.0,0.0014192218365109803
2019-08-14,57.86,58.71,-2.9715283303785682,3.2237686752773778,0,0.0,0.0,-0.0,0.0,0.0014192218365109803
2019-08-15,57.37,58.32,-3.0923568866883997,3.2237686752773778,0,0.0,0.0,-0.0,0.0,0.0014192218365109803
2019-08-16,59.0,58.65,-1.774732723657003,3.2237686752773778,0,0.0,0.0,-0.0,0.0,0.0014192218365109803
2019-08-19,59.79,59.39,-1.6852118732229684,3.2237686752773778,0,0.0,0.0,-0.0,-0.0,0.0014192218365109803
2019-08-20,59.03,59.48,-2.5304052833053134,3.2237686752773778,0,0.0,0.0,-0.0,0.0,0.0014192218365109803
2019-08-21,60.6,60.8,-2.2099086311797365,3.2237686752773778,0,0.0,0.0,-0.0,0.0,0.0014192218365109803
2019-08-22,59.81,59.86,-2.1101107925418887,3.2237686752773778,0,0.0,0.0,-0.0,0.0,0.0014192218365109803
2019-08-23,58.64,59.04,-2.503904167347173,3.2237686752773778,0,0.0,0.0,-0.0,0.0,0.0014192218365109803
2019-08-26,58.64,59.04,-2.503904167347173,3.2237686752773778,0,0.0,0.0,-0.0,0.0,0.0014192218365109803
2019-08-27,58.44,58.79,-2.467255806007323,3.2237686752773778,0,0.0,0.0,-0.0,0.0,0.0014192218365109803
2019-08-28,60.42,60.72,-2.3141811555509832,3.2237686752773778,0,0.0,0.0,-0.0,0.0,0.0014192218365109803
2019-08-29,60.59,60.68,-2.106317417736605,3.2237686752773778,0,0.0,0.0,-0.0,0.0,0.0014192218365109803
2019-08-30,61.04,60.48,-1.466998728664727,3.2237686752773778,0,0.0,0.0,-0.0,0.0,0.0014192218365109803
2019-09-02,58.55,58.3,-1.8934250177812117,3.2237686752773778,0,0.0,0.0,-0.0,0.0,0.0014192218365109803
2019-09-03,57.93,57.73,-1.9738667539263446,3.2237686752773778,0,0.0,0.0,-0.0,0.0,0.0014192218365109803
2019-09-04,60.68,60.48,-1.8269987286647265,3.2237686752773778,0,0.0,0.0,-0.0,0.0,0.0014192218365109803
2019-09-05,62.7,62.13,-1.3688779135077525,3.2237686752773778,0,0.0,0.0,-0.0,0.0,0.0014192218365109803
2019-09-06,61.28,60.76,-1.4920448933653603,3.2237686752773778,0,0.0,0.0,-0.0,0.0,0.0014192218365109803
2019-09-09,63.99,62.84,-0.7509592597129426,3.2237686752773778,0,0.0,0.0,-0.0,0.0,0.0014192218365109803
2019-09-10,64.67,63.67,-0.8566318193612474,3.2237686752773778,0,0.0,0.0,-0.0,0.0,0.0014192218365109803
2019-09-11,63.02,62.22,-1.1340713235900992,3.2237686752773778,0,0.0,0.0,-0.0,0.0,0.0014192218365109803
2019-09-12,60.76,60.11,-1.3967591538817459,3.2237686752773778,0,0.0,0.0,-0.0,0.0,0.0014192218365109803
2019-09-13,61.25,60.34,-1.1244756463144157,3.2237686752773778,0,0.0,0.0,-0.0,0.0,0.0014192218365109803
2019-09-16,68.42,67.82,-1.0349946176027913,3.2237686752773778,0,0.0,0.0,-0.0,0.0,0.0014192218365109803
2019-09-17,65.59,65.54,-1.7067615621833525,3.2237686752773778,0,0.0,0.0,-0.0,0.0,0.0014192218365109803
2019-09-18,64.29,64.19,-1.728860410948137,3.2237686752773778,0,0.0,0.0,-0.0,-0.0,0.0014192218365109803
2019-09-19,64.25,64.45,-2.01497470674159,3.2237686752773778,0,0.0,0.0,-0.0,0.0,0.0014192218365109803
2019-09-20,65.23,64.96,-1.517737363874879,3.2237686752773778,0,0.0,0.0,-0.0,0.0,0.0014192218365109803
2019-09-23,64.66,64.39,-1.548179100020029,3.2237686752773778,0,0.0,0.0,-0.0,0.0,0.0014192218365109803
2019-09-24,64.13,63.88,-1.5954164428867301,3.2237686752773778,0,0.0,0.0,-0.0,0.0,0.0014192218365109803
2019-09-25,62.41,62.16,-1.687275716868541,3.2237686752773778,0,0.0,0.0,-0.0,0.0,0.0014192218365109803
2019-09-26,62.08,61.83,-1.7048998798999335,3.2237686752773778,0,0.0,0.0,-0.0,0.0,0.0014192218365109803
2019-09-27,62.48,62.38,-1.8255262748476113,3.2237686752773778,0,0.0,0.0,-0.0,0.0,0.0014192218365109803
2019-09-30,60.99,60.89,-1.905102041262083,3.2237686752773778,0,0.0,0.0,-0.0,0.0,0.0014192218365109803
2019-10-01,60.06,59.36,-1.386814069862183,3.2237686752773778,0,0.0,0.0,-0.0,0.0,0.0014192218365109803
2019-10-02,57.92,57.52,-1.7850821304008733,3.2237686752773778,0,0.0,0.0,-0.0,0.0,0.0014192218365109803
2019-10-03,58.01,57.36,-1.543627179143364,3.2237686752773778,0,0.0,0.0,-0.0,0.0,0.0014192218365109803
2019-10-04,59.13,58.51,-1.5122096413066828,3.2237686752773778,0,0.0,0.0,-0.0,0.0,0.0014192218365109803
2019-10-07,59.46,59.34,-1.9678822009550032,3.2237686752773778,0,0.0,0.0,-0.0,0.0,0.0014192218365109803
2019-10-08,58.14,58.02,-2.03837885308058,3.2237686752773778,0,0.0,0.0,-0.0,0.0,0.0014192218365109803
2019-10-09,59.7,59.3,-1.6900184631406177,3.2237686752773778,0,0.0,0.0,-0.0,0.0,0.0014192218365109803
2019-10-10,59.08,58.68,-1.723130527017787,3.2237686752773778,0,0.0,0.0,-0.0,0.0,0.0014192218365109803
2019-10-11,60.59,60.49,-1.9264646631183169,3.2237686752773778,0,0.0,0.0,-0.0,0.0,0.0014192218365109803
2019-10-14,58.81,58.91,-2.2108470194504477,3.2237686752773778,0,0.0,0.0,-0.0,0.0,0.0014192218365109803
2019-10-15,59.19,59.33,-2.228416266501405,3.2237686752773778,0,0.0,0.0,-0.0,0.0,0.0014192218365109803
2019-10-16,59.3,59.32,-2.1089503320478116,3.2237686752773778,0,0.0,0.0,-0.0,0.0,0.0014192218365109803
2019-10-17,59.35,59.0,-1.7560404295327956,3.2237686752773778,0,0.0,0.0,-0.0,0.0,0.0014192218365109803
2019-10-18,59.96,59.61,-1.7234624312020372,3.2237686752773778,0,0.0,0.0,-0.0,0.0,0.0014192218365109803
2019-10-21,58.95,58.67,-1.8436645925641955,3.2237686752773778,0,0.0,0.0,-0.0,0.0,0.0014192218365109803
2019-10-22,60.5,60.2,-1.741952563964098,3.2237686752773778,0,0.0,0.0,-0.0,0.0,0.0014192218365109803
2019-10-23,60.52,60.31,-1.8260778429536302,3.2237686752773778,0,0.0,0.0,-0.0,0.0,0.0014192218365109803
2019-10-24,61.71,61.55,-1.8098537151992957,3.2237686752773778,0,0.0,0.0,-0.0,0.0,0.0014192218365109803
2019-10-25,62.06,61.83,-1.7248998798999295,3.2237686752773778,0,0.0,0.0,-0.0,0.0,0.0014192218365109803
2019-10-28,60.39,61.27,-2.864807550498668,3.2237686752773778,0,0.0,0.0,-0.0,0.0,0.0014192218365109803
2019-10-29,61.05,61.87,-2.772763617714311,3.2237686752773778,0,0.0,0.0,-0.0,0.0,0.0014192218365109803
2019-10-30,60.22,60.91,-2.6940339101692743,3.2237686752773778,0,0.0,0.0,-0.0,0.0,0.0014192218365109803
2019-10-31,59.3,60.21,-2.951418498417688,3.2237686752773778,0,0.0,0.0,-0.0,0.0,0.0014192218365109803
2019-11-01,60.17,60.52,-2.374862466479108,3.2237686752773778,0,0.0,0.0,-0.0,0.0,0.0014192218365109803
2019-11-04,62.52,60.21,0.2685815015823181,3.2237686752773778,0,0.0,0.0,-0.0,0.0,0.0014192218365109803
2019-11-05,62.72,62.89,-2.0682889319809092,3.2237686752773778,0,0.0,0.0,-0.0,0.0,0.0014192218365109803
2019-11-06,62.11,62.22,-2.044071323590103,3.2237686752773778,0,0.0,0.0,-0.0,0.0,0.0014192218365109803
2019-11-07,62.6,62.62,-1.9327087017338656,3.2237686752773778,0,0.0,0.0,-0.0,0.0,0.0014192218365109803
2019-11-08,62.0,61.82,-1.7754339454463377,3.2237686752773778,0,0.0,0.0,-0.0,0.0,0.0014192218365109803
2019-11-11,62.58,62.48,-1.820185619383551,3.2237686752773778,0,0.0,0.0,-0.0,0.0,0.0014192218365109803
2019-11-12,62.19,62.46,-2.1912537504763634,3.2237686752773778,0,0.0,0.0,-0.0,0.0,0.0014192218365109803
2019-11-13,62.27,62.37,-2.026060340394011,3.2237686752773778,0,0.0,0.0,-0.0,0.0,0.0014192218365109803
2019-11-14,62.46,62.37,-1.8360603403940132,3.2237686752773778,0,0.0,0.0,-0.0,0.0,0.0014192218365109803
2019-11-15,63.32,63.37,-1.9226537857534254,3.2237686752773778,0,0.0,0.0,-0.0,0.0,0.0014192218365109803
2019-11-18,62.82,62.17,-1.2867416513221315,3.2237686752773778,0,0.0,0.0,-0.0,0.0,0.0014192218365109803
2019-11-19,62.37,60.94,-0.5724317135300581,3.2237686752773778,0,0.0,0.0,-0.0,0.0,0.0014192218365109803
2019-11-20,63.8,62.63,-0.7421746361874639,3.2237686752773778,0,0.0,0.0,-0.0,0.0,0.0014192218365109803
2019-11-21,64.99,63.44,-0.3189153269285896,3.2237686752773778,0,0.0,0.0,-0.0,-0.0,0.0014192218365109803
2019-11-22,64.83,63.44,-0.4789153269285862,3.2237686752773778,0,0.0,0.0,-0.0,-0.0,0.0014192218365109803
2019-11-25,64.67,63.55,-0.743040605918118,3.2237686752773778,0,0.0,0.0,-0.0,0.0,0.0014192218365109803
2019-11-26,64.82,63.92,-0.9432801807011089,3.2237686752773778,0,0.0,0.0,-0.0,0.0,0.0014192218365109803
2019-11-27,65.03,63.72,-0.5439614916292186,3.2237686752773778,0,0.0,0.0,-0.0,-0.0,0.0014192218365109803
2019-11-28,64.68,63.72,-0.8939614916292129,3.2237686752773778,0,0.0,0.0,-0.0,0.0,0.0014192218365109803
2019-11-29,64.5,62.62,-0.032708701733866974,3.2237686752773778,0,0.0,0.0,-0.0,0.0,0.0014192218365109803
2019-12-02,63.2,61.66,-0.423978994188829,3.2237686752773778,0,0.0,0.0,-0.0,0.0,0.0014192218365109803
2019-12-03,62.95,61.15,-0.1912163370555291,3.2237686752773778,0,0.0,0.0,-0.0,0.0,0.0014192218365109803
2019-12-04,65.25,62.89,0.4617110680190919,3.2237686752773778,0,0.0,0.0,-0.0,0.0,0.0014192218365109803
2019-12-05,65.67,63.73,0.08657257391718787,3.2237686752773778,0,0.0,0.0,-0.0,0.0,0.0014192218365109803
2019-12-06,66.5,64.29,0.38648024451590857,3.2237686752773778,0,0.0,0.0,-0.0,-0.0,0.0014192218365109803
2019-12-09,66.44,64.4,0.22235496552637102,3.2237686752773778,0,0.0,0.0,-0.0,0.0,0.0014192218365109803
2019-12-10,66.57,64.53,0.22929781762965007,3.2237686752773778,0,0.0,0.0,-0.0,0.0,0.0014192218365109803
2019-12-11,65.37,63.47,0.03268686971063772,3.2237686752773778,0,0.0,0.0,-0.0,0.0,0.0014192218365109803
2019-12-12,66.67,64.47,0.3860934243512233,3.2237686752773778,0,0.0,0.0,-0.0,0.0,0.0014192218365109803
2019-12-13,67.44,64.99,0.6638648327643324,3.2237686752773778,0,0.0,0.0,-0.0,0.0,0.0014192218365109803
2019-12-16,68.04,65.69,0.6012494210127457,3.2237686752773778,0,0.0,0.0,-0.0,0.0,0.0014192218365109803
2019-12-17,68.99,66.13,1.1347483050546003,3.2237686752773778,0,0.0,0.0,-0.0,0.0,0.0014192218365109803
2019-12-18,69.12,65.69,1.681249421012744,3.2237686752773778,0,0.0,0.0,-0.0,0.0,0.0014192218365109803
2019-12-19,69.7,66.75,1.257860368931766,3.2237686752773778,0,0.0,0.0,-0.0,0.0,0.0014192218365109803
2019-12-20,68.66,66.16,0.7763505016938197,3.2237686752773778,0,0.0,0.0,-0.0,-0.0,0.0014192218365109803
2019-12-23,67.49,66.39,-0.6113659907388538,3.2237686752773778,0,0.0,0.0,-0.0,0.0,0.0014192218365109803
2019-12-24,69.26,67.31,0.2877680395304978,3.2237686752773778,0,0.0,0.0,-0.0,0.0,0.0014192218365109803
2019-12-25,69.26,67.31,0.2877680395304978,3.2237686752773778,0,0.0,0.0,-0.0,0.0,0.0014192218365109803
2019-12-26,69.26,67.31,0.2877680395304978,3.2237686752773778,0,0.0,0.0,-0.0,-0.0,0.0014192218365109803
2019-12-27,68.91,68.19,-0.8952341923857858,3.2237686752773778,0,0.0,0.0,-0.0,-0.0,0.0014192218365109803
2019-12-30,68.3,68.4,-1.7040188159112688,3.2237686752773778,0,0.0,0.0,-0.0,0.0,0.0014192218365109803
