Date,EIAEBRT,GOEUARA,Spread,Spread VOL,position,X1X2position,X1position,X2position,dailypnl,cumpnl
2018-02-26,67.96,585.5,-4633.11820598623,1740.1697864908615,1,1.0,1.0,-7.933691848052687,0.11989575689626483,0.1994707324467028
2018-02-27,67.59,576.25,-4560.101556391743,1740.1697864908615,1,1.0,1.0,-7.933691848052687,0.2254797264270213,0.42495045887372407
2018-02-28,66.08,558.25,-4418.805103126795,1740.1697864908615,1,1.0,1.0,-7.933691848052687,0.05016808366621166,0.47511854253993574
2018-03-01,64.23,552.75,-4377.019797962505,1740.1697864908615,1,1.0,1.0,-7.933691848052687,-0.07129857166834809,0.40381997087158766
2018-03-02,64.26,557.75,-4416.658257202768,1740.1697864908615,1,1.0,1.0,-7.933691848052687,-0.0012388967436550609,0.4025810741279326
2018-03-05,65.78,559.5,-4429.022217936861,1740.1697864908615,1,1.0,1.0,-7.933691848052687,0.037322669978638215,0.4399037441065708
2018-03-06,65.67,556.75,-4407.314565354715,1740.1697864908615,1,1.0,1.0,-7.933691848052687,-0.015957042887645344,0.42394670121892547
2018-03-07,65.09,557.25,-4411.861411278742,1740.1697864908615,1,1.0,1.0,-7.933691848052687,0.023968386862604434,0.4479150880815299
2018-03-08,63.87,554.25,-4389.280335734584,1740.1697864908615,1,1.0,1.0,-7.933691848052687,-0.0831115784262011,0.3648035096553288
2018-03-09,65.19,561.5,-4445.4796016329665,1740.1697864908615,1,1.0,1.0,-7.933691848052687,0.09584669858949642,0.4606502082448252
2018-03-12,64.53,554.0,-4386.636912772571,1740.1697864908615,1,1.0,1.0,-7.933691848052687,-0.07313743169956663,0.3875127765452586
2018-03-13,64.2,558.75,-4424.651949050821,1740.1697864908615,1,1.0,1.0,-7.933691848052687,-0.02693878249057379,0.3605739940546848
2018-03-14,63.61,560.0,-4435.159063860887,1740.1697864908615,1,1.0,1.0,-7.933691848052687,-0.023849539108170816,0.336724454946514
2018-03-15,63.67,561.75,-4448.983024594979,1740.1697864908615,1,1.0,1.0,-7.933691848052687,-0.05828360896584288,0.2784408459806711
2018-03-16,64.68,567.0,-4489.624906797256,1740.1697864908615,1,1.0,1.0,-7.933691848052687,-0.05030700476706258,0.22813384121360852
2018-03-19,64.82,570.75,-4519.236251227454,1740.1697864908615,1,1.0,1.0,-7.933691848052687,-0.14860135252646225,0.07953248868714627
2018-03-20,66.0,582.75,-4613.260553404086,1740.1697864908615,1,1.0,1.0,-7.933691848052687,-0.19205901804478243,-0.11252652935763616
2018-03-21,68.15,599.25,-4742.016468896955,1740.1697864908615,1,1.0,1.0,-7.933691848052687,0.048587281508909466,-0.06393924784872669
2018-03-22,68.98,596.5,-4719.368816314811,1740.1697864908615,1,1.0,1.0,-7.933691848052687,-0.06910228080525493,-0.1330415286539816
2018-03-23,69.03,601.75,-4760.970698517087,1740.1697864908615,1,1.0,1.0,-7.933691848052687,-0.02625965949486305,-0.15930118814884467
2018-03-26,68.81,603.5,-4775.074659251179,1740.1697864908615,1,1.0,1.0,-7.933691848052687,-0.06177350169571778,-0.22107468984456244
2018-03-27,68.63,608.0,-4810.956272567416,1740.1697864908615,1,1.0,1.0,-7.933691848052687,-0.023596487779023876,-0.2446711776235863
2018-03-28,68.13,609.25,-4821.373387377482,1740.1697864908615,1,1.0,1.0,-7.933691848052687,0.09119563907030147,-0.15347553855328483
2018-03-29,69.02,603.25,-4772.881236289165,1740.1697864908615,1,1.0,1.0,-7.933691848052687,0.0,-0.15347553855328483
2018-03-30,69.02,603.25,-4772.881236289165,1740.1697864908615,1,1.0,1.0,-7.933691848052687,0.0,-0.15347553855328483
2018-04-02,69.02,603.25,-4772.881236289165,1740.1697864908615,1,1.0,1.0,-7.933691848052687,-0.029591059524440605,-0.18306659807772543
2018-04-03,69.02,605.5,-4790.732042947284,1740.1697864908615,1,1.0,1.0,-7.933691848052687,-0.03662453526733446,-0.2196911333450599
2018-04-04,66.04,605.0,-4789.745197023258,1740.1697864908615,1,1.0,1.0,-7.933691848052687,0.08297402539560454,-0.13671710794945535
2018-04-05,66.54,599.25,-4743.626468896955,1740.1697864908615,1,1.0,1.0,-7.933691848052687,0.032647565767287105,-0.10406954218216824
2018-04-06,66.51,596.75,-4723.822239276823,1740.1697864908615,1,1.0,1.0,-7.933691848052687,-0.09771784971253875,-0.20178739189470699
2018-04-09,68.19,606.0,-4795.528888871311,1740.1697864908615,1,1.0,1.0,-7.933691848052687,-0.20910416980596908,-0.4108915617006761
2018-04-10,70.67,624.75,-4941.805611022298,1740.1697864908615,1,1.0,1.0,-7.933691848052687,-0.11674727416641778,-0.5276388358670938
2018-04-11,72.74,636.25,-5030.973067274905,1740.1697864908615,1,1.0,1.0,-7.933691848052687,0.044475411255887755,-0.48316342461120604
2018-04-12,71.44,631.25,-4992.604608034641,1740.1697864908615,1,1.0,1.0,-7.933691848052687,0.011787878313729983,-0.4713755462974761
2018-04-13,73.18,632.25,-4998.798299882693,1740.1697864908615,1,1.0,1.0,-7.933691848052687,0.0567116128889114,-0.41466393340856467
2018-04-16,72.05,626.5,-4954.30957175639,1740.1697864908615,1,1.0,1.0,-7.933691848052687,0.09025741373827517,-0.3244065196702895
2018-04-17,71.71,619.0,-4895.146882895995,1740.1697864908615,1,1.0,1.0,-7.933691848052687,-0.1384513316742725,-0.46285785134456203
2018-04-18,73.73,632.0,-4996.264876920681,1740.1697864908615,1,1.0,1.0,-7.933691848052687,-0.019331042035033177,-0.4821888933795952
2018-04-19,74.85,634.75,-5016.9625295028245,1740.1697864908615,1,1.0,1.0,-7.933691848052687,-0.02494592884751833,-0.5071348222271135
2018-04-20,74.62,636.5,-5031.076490236917,1740.1697864908615,1,1.0,1.0,-7.933691848052687,-0.08832401212304812,-0.5954588343501616
2018-04-23,74.54,643.5,-5086.692333173286,1740.1697864908615,1,1.0,1.0,-7.933691848052687,0.08551794485996665,-0.5099408894901949
2018-04-24,75.86,638.0,-5041.737028008997,1740.1697864908615,1,1.0,1.0,-7.933691848052687,-0.09878981649212994,-0.6087307059823248
2018-04-25,73.79,643.75,-5089.4257561353,1740.1697864908615,1,1.0,1.0,-7.933691848052687,0.03092629103269175,-0.5778044149496331
2018-04-26,75.39,643.0,-5081.87548724926,1740.1697864908615,1,1.0,1.0,-7.933691848052687,0.011542695008757596,-0.5662617199408755
2018-04-27,75.33,642.0,-5074.001795401207,1740.1697864908615,1,1.0,1.0,-7.933691848052687,-0.01997278982975655,-0.5862345097706321
2018-04-30,75.92,644.25,-5091.262602059326,1740.1697864908615,1,1.0,1.0,-7.933691848052687,0.16138950590994958,-0.42484500386068247
2018-05-01,74.85,630.0,-4979.277493224575,1740.1697864908615,1,1.0,1.0,-7.933691848052687,-0.029142272214553313,-0.45398727607523576
2018-05-02,73.14,630.5,-4984.954339148601,1740.1697864908615,1,1.0,1.0,-7.933691848052687,0.035696384356171035,-0.41829089171906475
2018-05-03,73.45,628.0,-4964.81010952847,1740.1697864908615,1,1.0,1.0,-7.933691848052687,-0.2286495967981531,-0.6469404885172179
2018-05-04,74.75,647.5,-5118.217100565497,1740.1697864908615,1,1.0,1.0,-7.933691848052687,0.0,-0.6469404885172179
2018-05-07,74.75,647.5,-5118.217100565497,1740.1697864908615,1,1.0,1.0,-7.933691848052687,-0.09366261818919747,-0.7406031067064154
2018-05-08,74.16,654.5,-5174.342943501866,1740.1697864908615,1,1.0,1.0,-7.933691848052687,-0.03240524726821324,-0.7730083539746286
2018-05-09,77.6,661.0,-5222.471940514208,1740.1697864908615,1,1.0,1.0,-7.933691848052687,0.038879452486838766,-0.7341289014877899
2018-05-10,77.59,657.75,-5196.697442008037,1740.1697864908615,1,1.0,1.0,-7.933691848052687,0.00018004936967488255,-0.733948852118115
2018-05-11,77.37,657.5,-5194.934019046024,1740.1697864908615,1,1.0,1.0,-7.933691848052687,-0.10429136402377277,-0.8382402161418878
2018-05-14,78.17,667.0,-5269.504091602525,1740.1697864908615,1,1.0,1.0,-7.933691848052687,0.02174491668894217,-0.8164952994529456
2018-05-15,78.94,666.0,-5260.800399754472,1740.1697864908615,1,1.0,1.0,-7.933691848052687,-0.14053783919474386,-0.9570331386476895
2018-05-16,78.19,677.0,-5348.821010083052,1740.1697864908615,1,1.0,1.0,-7.933691848052687,-0.051873034276333024,-1.0089061729240225
2018-05-17,80.09,683.5,-5398.490007095394,1740.1697864908615,1,1.0,1.0,-7.933691848052687,0.001863919188591967,-1.0070422537354307
2018-05-18,78.38,681.5,-5384.332623399288,1740.1697864908615,1,1.0,1.0,-7.933691848052687,0.02568307241941598,-0.9813591813160146
2018-05-21,78.34,679.25,-5366.5218167411695,1740.1697864908615,1,1.0,1.0,-7.933691848052687,0.032390970001251074,-0.9489682113147635
2018-05-22,80.42,678.75,-5360.474970817143,1740.1697864908615,1,1.0,1.0,-7.933691848052687,-0.07118895354245963,-1.0201571648572232
2018-05-23,78.69,683.0,-5395.923161171368,1740.1697864908615,1,1.0,1.0,-7.933691848052687,0.049132488237440694,-0.9710246766197825
2018-05-24,78.9,679.0,-5363.978393779157,1740.1697864908615,1,1.0,1.0,-7.933691848052687,0.24543203100188116,-0.7255926456179014
2018-05-25,76.6,655.5,-5179.836635349918,1740.1697864908615,1,1.0,1.0,-7.933691848052687,0.0,-0.7255926456179014
2018-05-28,76.6,655.5,-5179.836635349918,1740.1697864908615,1,1.0,1.0,-7.933691848052687,0.009025207207989216,-0.7165674384099121
2018-05-29,74.51,652.5,-5158.1255598057605,1740.1697864908615,1,1.0,1.0,-7.933691848052687,-0.15170380204313594,-0.868271240453048
2018-05-30,75.89,666.5,-5267.817245678498,1740.1697864908615,1,1.0,1.0,-7.933691848052687,0.031186128631856838,-0.8370851118211912
2018-05-31,76.45,664.5,-5251.389861982393,1740.1697864908615,1,1.0,1.0,-7.933691848052687,-0.024983649444081046,-0.8620687612652722
2018-06-01,74.54,664.5,-5253.299861982393,1740.1697864908615,1,1.0,1.0,-7.933691848052687,0.10721859562077404,-0.7548501656444981
2018-06-04,73.41,654.25,-5173.109520539852,1740.1697864908615,1,1.0,1.0,-7.933691848052687,0.05685249589020791,-0.6979976697542902
2018-06-05,72.91,649.0,-5131.957638337576,1740.1697864908615,1,1.0,1.0,-7.933691848052687,0.05328691938128562,-0.6447107503730046
2018-06-06,73.23,645.0,-5099.902870945366,1740.1697864908615,1,1.0,1.0,-7.933691848052687,0.08881269844642611,-0.5558980519265785
2018-06-07,75.23,640.0,-5058.2344117051025,1740.1697864908615,1,1.0,1.0,-7.933691848052687,-0.20613560129205014,-0.7620336532186286
2018-06-08,75.11,656.5,-5189.2603271979715,1740.1697864908615,1,1.0,1.0,-7.933691848052687,-0.001013901675286387,-0.763047554893915
2018-06-11,74.58,656.0,-5185.823481273945,1740.1697864908615,1,1.0,1.0,-7.933691848052687,0.11562425041118239,-0.6474233044827326
2018-06-12,74.86,646.75,-5112.156831679457,1740.1697864908615,1,1.0,1.0,-7.933691848052687,-0.08613062115181143,-0.733553925634544
2018-06-13,75.07,654.0,-5169.46609757784,1740.1697864908615,1,1.0,1.0,-7.933691848052687,0.09608470499959128,-0.6374692206349527
2018-06-14,74.77,645.75,-5104.313139831404,1740.1697864908615,1,1.0,1.0,-7.933691848052687,0.25194181040733704,-0.38552741022761566
2018-06-15,72.02,622.25,-4920.621381402166,1740.1697864908615,1,1.0,1.0,-7.933691848052687,-0.20267779174858355,-0.5882052019761992
2018-06-18,74.87,641.25,-5068.511526515168,1740.1697864908615,1,1.0,1.0,-7.933691848052687,0.02541228223428566,-0.5627929197419135
2018-06-19,74.92,639.25,-5052.594142819063,1740.1697864908615,1,1.0,1.0,-7.933691848052687,0.1027555658233071,-0.4600373539186064
2018-06-20,74.25,630.25,-4981.860916186588,1740.1697864908615,1,1.0,1.0,-7.933691848052687,0.04120793162159945,-0.4188294222970069
2018-06-21,72.87,625.5,-4945.555879908338,1740.1697864908615,1,1.0,1.0,-7.933691848052687,-0.011218125128128927,-0.43004754742513585
2018-06-22,73.67,627.25,-4958.63984064243,1740.1697864908615,1,1.0,1.0,-7.933691848052687,-0.07477980353350865,-0.5048273509586445
2018-06-25,72.82,632.25,-4999.158299882693,1740.1697864908615,1,1.0,1.0,-7.933691848052687,0.010436693216149484,-0.494390657742495
2018-06-26,73.58,632.25,-4998.398299882693,1740.1697864908615,1,1.0,1.0,-7.933691848052687,-0.226265651860095,-0.72065630960259
2018-06-27,76.09,653.0,-5160.512405729786,1740.1697864908615,1,1.0,1.0,-7.933691848052687,0.0052715975133737145,-0.7153847120892163
2018-06-28,76.26,652.75,-5158.358982767773,1740.1697864908615,1,1.0,1.0,-7.933691848052687,-0.06960642480079071,-0.784991136890007
2018-06-29,77.44,659.75,-5212.714825704143,1740.1697864908615,1,1.0,1.0,-7.933691848052687,0.047693523353365234,-0.7372976135366418
2018-07-02,76.71,655.0,-5175.759789425892,1740.1697864908615,1,1.0,1.0,-7.933691848052687,-0.010950332420805453,-0.7482479459574473
2018-07-03,75.87,655.0,-5176.599789425893,1740.1697864908615,1,1.0,1.0,-7.933691848052687,0.05109961296865287,-0.6971483329887944
2018-07-04,76.99,652.0,-5151.678713881734,1740.1697864908615,1,1.0,1.0,-7.933691848052687,0.016509168771559165,-0.6806391642172352
2018-07-05,77.09,650.75,-5141.661599071668,1740.1697864908615,1,1.0,1.0,-7.933691848052687,-0.0426101214367179,-0.7232492856539532
2018-07-06,74.98,652.0,-5153.688713881735,1740.1697864908615,1,1.0,1.0,-7.933691848052687,-0.057170204556981255,-0.7804194902109345
2018-07-09,77.08,659.0,-5207.124556818103,1740.1697864908615,1,1.0,1.0,-7.933691848052687,0.036428663226110436,-0.7439908269848241
2018-07-10,77.8,656.75,-5188.553750159984,1740.1697864908615,1,1.0,1.0,-7.933691848052687,0.27957495112151254,-0.46441587586331157
2018-07-11,75.35,631.0,-4986.711185072627,1740.1697864908615,1,1.0,1.0,-7.933691848052687,-0.03985603538084417,-0.5042719112441557
2018-07-12,72.11,630.75,-4987.967762110615,1740.1697864908615,1,1.0,1.0,-7.933691848052687,-0.05402281535591666,-0.5582947266000724
2018-07-13,74.11,637.25,-5037.536759122957,1740.1697864908615,1,1.0,1.0,-7.933691848052687,0.22300030053525788,-0.3352944260648145
2018-07-16,71.03,616.0,-4872.025807351838,1740.1697864908615,1,1.0,1.0,-7.933691848052687,0.017066485487903914,-0.3182279405769106
2018-07-17,70.87,614.5,-4860.285269579758,1740.1697864908615,1,1.0,1.0,-7.933691848052687,-0.09854198192609356,-0.41676992250300415
2018-07-18,70.52,621.75,-4918.15453547814,1740.1697864908615,1,1.0,1.0,-7.933691848052687,0.013756001438625015,-0.40301392106437917
2018-07-19,71.94,622.25,-4920.701381402167,1740.1697864908615,1,1.0,1.0,-7.933691848052687,-0.03436749558517854,-0.4373814166495577
2018-07-20,71.99,625.0,-4942.469033984312,1740.1697864908615,1,1.0,1.0,-7.933691848052687,-0.011454172865193082,-0.4488355895147508
2018-07-23,73.45,627.5,-4960.843263604444,1740.1697864908615,1,1.0,1.0,-7.933691848052687,-0.10321832607434178,-0.5520539155890926
2018-07-24,73.53,635.75,-5026.216221350878,1740.1697864908615,1,1.0,1.0,-7.933691848052687,-0.07297159696733442,-0.625025512556427
2018-07-25,73.67,641.75,-5073.678372439194,1740.1697864908615,1,1.0,1.0,-7.933691848052687,-0.04113880662072259,-0.6661643191771496
2018-07-26,74.51,646.0,-5106.5565627934175,1740.1697864908615,1,1.0,1.0,-7.933691848052687,0.05969459100161961,-0.60646972817553
2018-07-27,74.84,641.5,-5070.524949477181,1740.1697864908615,1,1.0,1.0,-7.933691848052687,-0.056740909368706065,-0.663210637544236
2018-07-30,74.99,646.25,-5108.059985755432,1740.1697864908615,1,1.0,1.0,-7.933691848052687,0.17001031755590815,-0.4932003199883279
2018-07-31,74.16,631.5,-4991.868030996654,1740.1697864908615,1,1.0,1.0,-7.933691848052687,0.05631052626439735,-0.43688979372393055
2018-08-01,72.28,625.0,-4942.179033984312,1740.1697864908615,1,1.0,1.0,-7.933691848052687,-0.10814913188023283,-0.5450389256041633
2018-08-02,72.95,634.25,-5014.895683578799,1740.1697864908615,1,1.0,1.0,-7.933691848052687,-0.043969100189223696,-0.5890080257933871
2018-08-03,72.48,637.25,-5039.166759122957,1740.1697864908615,1,1.0,1.0,-7.933691848052687,-0.05249812151746585,-0.6415061473108529
2018-08-06,72.51,641.5,-5072.8549494771805,1740.1697864908615,1,1.0,1.0,-7.933691848052687,-0.0645952772501498,-0.7061014245610027
2018-08-07,72.31,646.5,-5112.723408717444,1740.1697864908615,1,1.0,1.0,-7.933691848052687,0.1312700274257127,-0.57483139713529
2018-08-08,70.71,634.0,-5015.1522606167855,1740.1697864908615,1,1.0,1.0,-7.933691848052687,0.010250946139713286,-0.5645804509955766
2018-08-09,70.55,633.0,-5007.378568768733,1740.1697864908615,1,1.0,1.0,-7.933691848052687,-0.1220896989412063,-0.6866701499367829
2018-08-10,71.0,643.25,-5088.248910211273,1740.1697864908615,1,1.0,1.0,-7.933691848052687,0.010065088738737255,-0.6766050611980456
2018-08-13,70.62,642.0,-5078.711795401207,1740.1697864908615,1,1.0,1.0,-7.933691848052687,0.07318125309959403,-0.6034238080984516
2018-08-14,70.77,636.25,-5032.943067274904,1740.1697864908615,1,1.0,1.0,-7.933691848052687,0.08157110275439165,-0.52185270534406
2018-08-15,68.38,627.0,-4961.946417680417,1740.1697864908615,1,1.0,1.0,-7.933691848052687,-0.003678717969996949,-0.525531423314057
2018-08-16,69.21,628.25,-4971.033532490483,1740.1697864908615,1,1.0,1.0,-7.933691848052687,0.01659442456977676,-0.5089369987442802
2018-08-17,70.14,628.0,-4968.12010952847,1740.1697864908615,1,1.0,1.0,-7.933691848052687,-0.02722863475103615,-0.5361656334953164
2018-08-20,71.11,631.25,-4992.934608034641,1740.1697864908615,1,1.0,1.0,-7.933691848052687,-0.061531367249627586,-0.597697000744944
2018-08-21,71.65,636.75,-5036.029913198931,1740.1697864908615,1,1.0,1.0,-7.933691848052687,-0.1468072428621755,-0.7445042436071195
2018-08-22,72.96,650.0,-5139.841330185629,1740.1697864908615,1,1.0,1.0,-7.933691848052687,-0.044371830877882414,-0.788876074485002
2018-08-23,73.73,654.5,-5174.772943501866,1740.1697864908615,1,1.0,1.0,-7.933691848052687,-0.17563399823138282,-0.9645100727163848
2018-08-24,74.41,669.75,-5295.081744184669,1740.1697864908615,1,1.0,1.0,-7.933691848052687,0.0,-0.9645100727163848
2018-08-27,74.41,669.75,-5295.081744184669,1740.1697864908615,1,1.0,1.0,-7.933691848052687,0.05273439656139624,-0.9117756761549886
2018-08-28,75.91,667.0,-5271.764091602525,1740.1697864908615,1,1.0,1.0,-7.933691848052687,-0.11981179319910368,-1.0315874693540923
2018-08-29,76.07,677.25,-5352.924433045065,1740.1697864908615,1,1.0,1.0,-7.933691848052687,0.05095522025529343,-0.9806322490987989
2018-08-30,77.05,674.0,-5326.159934538893,1740.1697864908615,1,1.0,1.0,-7.933691848052687,-0.016141464579738023,-0.9967737136785368
2018-08-31,76.94,675.25,-5336.18704934896,1740.1697864908615,1,1.0,1.0,-7.933691848052687,-0.09737319790001385,-1.0941469115785507
2018-09-03,77.81,684.5,-5408.703698943446,1740.1697864908615,1,1.0,1.0,-7.933691848052687,0.022223061683719708,-1.071923849894831
2018-09-04,77.51,682.25,-5391.152892285328,1740.1697864908615,1,1.0,1.0,-7.933691848052687,0.09104297387549573,-0.9808808760193352
2018-09-05,76.68,673.5,-5322.5630886148665,1740.1697864908615,1,1.0,1.0,-7.933691848052687,0.11640612129420433,-0.8644747547251308
2018-09-06,75.67,662.5,-5236.302478286288,1740.1697864908615,1,1.0,1.0,-7.933691848052687,-0.10038275057631514,-0.964857505301446
2018-09-07,75.55,670.75,-5301.875436032722,1740.1697864908615,1,1.0,1.0,-7.933691848052687,0.030933359590124415,-0.9339241457113215
2018-09-10,76.77,669.5,-5290.738321222656,1740.1697864908615,1,1.0,1.0,-7.933691848052687,-0.11442687716942768,-1.048351022880749
2018-09-11,78.22,680.75,-5378.542354513249,1740.1697864908615,1,1.0,1.0,-7.933691848052687,0.02301201738685754,-1.0253390054938916
2018-09-12,80.02,680.75,-5376.742354513249,1740.1697864908615,1,1.0,1.0,-7.933691848052687,0.06374209189989317,-0.9615969135939983
2018-09-13,77.66,672.75,-5315.632819728828,1740.1697864908615,1,1.0,1.0,-7.933691848052687,0.0764098904619077,-0.8851870231320906
2018-09-14,77.87,666.5,-5265.837245678498,1740.1697864908615,1,1.0,1.0,-7.933691848052687,0.04020521155632877,-0.8449818115757619
2018-09-17,78.22,663.5,-5241.68617013434,1740.1697864908615,1,1.0,1.0,-7.933691848052687,-0.10640536341177438,-0.9513871749875363
2018-09-18,79.25,673.5,-5319.993088614867,1740.1697864908615,1,1.0,1.0,-7.933691848052687,-0.0625175784349834,-1.0139047534225196
2018-09-19,79.43,679.0,-5363.4483937791565,1740.1697864908615,1,1.0,1.0,-7.933691848052687,0.056307097556964045,-0.9575976558655556
2018-09-20,79.03,673.75,-5322.19651157688,1740.1697864908615,1,1.0,1.0,-7.933691848052687,-0.06346592039698176,-1.0210635762625373
2018-09-21,78.9,679.0,-5363.978393779157,1740.1697864908615,1,1.0,1.0,-7.933691848052687,-0.12959619287012428,-1.1506597691326617
2018-09-24,80.89,692.25,-5467.1098107658545,1740.1697864908615,1,1.0,1.0,-7.933691848052687,-0.04958075284144396,-1.2002405219741057
2018-09-25,82.21,698.0,-5511.408538892158,1740.1697864908615,1,1.0,1.0,-7.933691848052687,-0.07517525427886855,-1.2754157762529743
2018-09-26,81.87,704.25,-5561.334112942487,1740.1697864908615,1,1.0,1.0,-7.933691848052687,-0.023745314739392245,-1.2991610909923665
2018-09-27,81.54,706.0,-5575.548073676579,1740.1697864908615,1,1.0,1.0,-7.933691848052687,-0.08385690874340024,-1.3830179997357668
2018-09-28,82.72,714.75,-5643.78787734704,1740.1697864908615,1,1.0,1.0,-7.933691848052687,-0.14798674529645284,-1.5310047450322197
2018-10-01,84.94,730.5,-5766.523523953871,1740.1697864908615,1,1.0,1.0,-7.933691848052687,0.029844645681320444,-1.5011600993508993
2018-10-02,85.63,728.5,-5749.966140257765,1740.1697864908615,1,1.0,1.0,-7.933691848052687,-0.09194826846900594,-1.5931083678199052
2018-10-03,85.45,736.75,-5815.5990980042,1740.1697864908615,1,1.0,1.0,-7.933691848052687,0.07455882562049497,-1.5185495421994102
2018-10-04,86.07,730.5,-5765.3935239538705,1740.1697864908615,1,1.0,1.0,-7.933691848052687,0.07584753029039934,-1.4427020119090108
2018-10-05,85.12,722.5,-5702.873989169449,1740.1697864908615,1,1.0,1.0,-7.933691848052687,-0.07920386058947175,-1.5219058724984826
2018-10-08,84.22,728.75,-5753.359563219778,1740.1697864908615,1,1.0,1.0,-7.933691848052687,-0.06776742239591785,-1.5896732948944006
2018-10-09,85.16,736.0,-5809.93882911816,1740.1697864908615,1,1.0,1.0,-7.933691848052687,0.11361858454038529,-1.4760547103540154
2018-10-10,83.82,724.0,-5716.074526941527,1740.1697864908615,1,1.0,1.0,-7.933691848052687,0.12668555782070498,-1.3493691525333105
2018-10-11,81.35,709.75,-5605.489418106777,1740.1697864908615,1,1.0,1.0,-7.933691848052687,-0.041401689835856556,-1.390770842369167
2018-10-12,80.71,712.75,-5629.930493650935,1740.1697864908615,1,1.0,1.0,-7.933691848052687,0.06091628506137734,-1.3298545573077896
2018-10-15,80.91,707.5,-5588.078611448658,1740.1697864908615,1,1.0,1.0,-7.933691848052687,-0.04674794666232212,-1.3766025039701117
2018-10-16,80.53,711.25,-5618.209955878856,1740.1697864908615,1,1.0,1.0,-7.933691848052687,0.08990354175262401,-1.2866989622174878
2018-10-17,79.91,702.5,-5549.410152208395,1740.1697864908615,1,1.0,1.0,-7.933691848052687,0.01617400207934782,-1.27052496013814
2018-10-18,80.3,701.5,-5541.086460360342,1740.1697864908615,1,1.0,1.0,-7.933691848052687,-0.0244503598790165,-1.2949753200171565
2018-10-19,80.38,703.75,-5558.85726701846,1740.1697864908615,1,1.0,1.0,-7.933691848052687,-0.044222944618495685,-1.3391982646356522
2018-10-22,80.45,707.75,-5590.522034410672,1740.1697864908615,1,1.0,1.0,-7.933691848052687,0.24690816067462457,-1.0922901039610275
2018-10-23,78.67,683.75,-5401.8934300574065,1740.1697864908615,1,1.0,1.0,-7.933691848052687,0.0033995465463611506,-1.0888905574146663
2018-10-24,77.34,682.0,-5389.339469323315,1740.1697864908615,1,1.0,1.0,-7.933691848052687,-0.13138821334850198,-1.2202787707631684
2018-10-25,77.3,693.25,-5478.633502613908,1740.1697864908615,1,1.0,1.0,-7.933691848052687,-0.1274535921531789,-1.3477323629163473
2018-10-26,77.4,704.5,-5567.7875359045,1740.1697864908615,1,1.0,1.0,-7.933691848052687,0.14565067680912122,-1.202081686107226
2018-10-29,77.56,691.75,-5466.472964841828,1740.1697864908615,1,1.0,1.0,-7.933691848052687,0.0560438136965814,-1.1460378724106448
2018-10-30,75.68,684.75,-5412.817121905459,1740.1697864908615,1,1.0,1.0,-7.933691848052687,0.014969720278121983,-1.1310681521325228
2018-10-31,74.84,682.5,-5395.8063152473405,1740.1697864908615,1,1.0,1.0,-7.933691848052687,0.20486293748039225,-0.9262052146521305
2018-11-01,71.25,660.75,-5226.838517552195,1740.1697864908615,1,1.0,1.0,-7.933691848052687,0.15412739801015735,-0.7720778166419731
2018-11-02,71.11,647.75,-5123.84052352751,1740.1697864908615,1,1.0,1.0,-7.933691848052687,-0.029975857085617855,-0.802053673727591
2018-11-05,72.68,652.0,-5155.988713881734,1740.1697864908615,1,1.0,1.0,-7.933691848052687,-0.09195149927030086,-0.8940051729978918
2018-11-06,70.64,657.25,-5199.68059608401,1740.1697864908615,1,1.0,1.0,-7.933691848052687,-0.23397641716307738,-1.127981590160969
2018-11-07,70.1,676.0,-5348.977318234998,1740.1697864908615,1,1.0,1.0,-7.933691848052687,0.31412547606801544,-0.8138561140929537
2018-11-08,69.29,648.25,-5129.627369451537,1740.1697864908615,1,1.0,1.0,-7.933691848052687,-0.17232214860660858,-0.9861782626995622
2018-11-09,69.01,662.0,-5238.995632362261,1740.1697864908615,1,1.0,1.0,-7.933691848052687,0.29023049180650284,-0.6959477708930594
2018-11-12,69.81,638.75,-5053.737296895036,1740.1697864908615,1,1.0,1.0,-7.933691848052687,0.2822178740018344,-0.41372989689122497
2018-11-13,65.45,611.0,-4837.9373481115745,1740.1697864908615,1,1.0,1.0,-7.933691848052687,-0.17101850948021044,-0.5847484063714354
2018-11-14,64.88,623.5,-4937.678496212232,1740.1697864908615,1,1.0,1.0,-7.933691848052687,-0.07781957807768519,-0.6625679844491206
2018-11-15,65.61,630.5,-4992.484339148602,1740.1697864908615,1,1.0,1.0,-7.933691848052687,-0.08981373665180234,-0.7523817211009229
2018-11-16,65.29,637.25,-5046.356759122957,1740.1697864908615,1,1.0,1.0,-7.933691848052687,-0.023838667952930336,-0.7762203890538533
2018-11-19,64.14,637.75,-5051.473605046983,1740.1697864908615,1,1.0,1.0,-7.933691848052687,0.3724743046823611,-0.4037460843714922
2018-11-20,61.5,604.5,-4790.318351099231,1740.1697864908615,1,1.0,1.0,-7.933691848052687,0.11071521586490807,-0.2930308685065841
2018-11-21,61.65,596.25,-4724.715393352797,1740.1697864908615,1,1.0,1.0,-7.933691848052687,0.014526344648831409,-0.2785045238577527
2018-11-22,61.11,594.5,-4711.371432618705,1740.1697864908615,1,1.0,1.0,-7.933691848052687,0.2543100903650317,-0.02419443349272099
2018-11-23,57.69,571.25,-4530.33309715148,1740.1697864908615,1,1.0,1.0,-7.933691848052687,-0.02071180965665711,-0.0449062431493781
